,loudness
1883,-3.73
1884,-4.188
1885,-9.764
1886,-5.696
1887,-8.304
1888,-7.486
1889,-7.16
1890,-5.453
1891,-5.541
1892,-7.315
1893,-7.226
1894,-6.97
1895,-5.718
1896,-6.081
1897,-5.884
1898,-5.764
1899,-11.325
1900,-3.494
1901,-8.492
1902,-8.28
1903,-5.402
1904,-6.297
1905,-6.688
1906,-7.555
1907,-5.652
1908,-3.723
1909,-6.702
1910,-5.839
1911,-4.884
1912,-7.179
1913,
1914,-4.569
1915,
1916,-6.638
1917,-6.084
1918,-5.397
1919,-7.479
1920,-4.257
1921,-5.26
1922,-9.861
1923,-10.109
1924,-7.648
1925,-2.655
1926,-5.288
1927,-5.498
1928,-8.492
1929,-7.648
1930,-3.909
1931,-6.02
1932,-5.992
1933,-17.341
1934,-6.164
1935,-6.199
1936,-4.632
1937,-6.838
1938,-5.368
1939,-7.221
1940,-7.955
1941,-6.408
1942,-4.22
1943,-3.87
1944,-5.594
1945,-4.943
1946,-8.245
1947,-8.094
1948,-3.206
1949,-5.977
1950,-9.98
1951,-7.339
1952,-3.626
1953,-4.189
1954,-5.145
1955,-8.795
1956,-5.726
1957,-10.278
1958,-5.239
1959,-3.755
1960,-8.084
1961,-22.282
1962,-12.89
1963,-12.565
1964,-6.633
1965,-9.736
1966,-5.697
1967,-6.55
1968,-8.559
1969,-6.062
1970,-6.087
1971,-6.687
1972,-6.672
1973,-6.736
1974,-6.136
1975,-6.557
1976,-6.775
1977,-8.109
1978,-11.192
1979,-5.896
1980,-7.891
1981,-5.86
1982,-5.628
1983,-4.566
1984,-4.172
1985,-8.214
1986,-6.142
1987,-7.486
1988,-5.542
1989,-7.214
1990,-4.997
1991,-7.639
1992,-4.921
1993,-5.453
1994,-7.639
1995,-6.987
1996,-2.887
1997,-5.146
1998,-5.444
1999,
2000,-6.105
2001,-1.218
2002,-4.696
2003,-5.396
2004,-4.093
2005,-5.661
2006,-5.347
2007,-9.736
2008,-7.033
2009,-7.795
2010,-3.225
2011,-5.125
2012,-8.411
2013,-6.573
2014,-8.446
2015,-7.395
2016,-2.235
2017,-6.553
2018,-7.066
2019,-8.772
2020,-3.054
2021,-7.31
2022,-7.049
2023,-3.793
2024,-6.847
2025,-2.968
2026,-7.994
2027,-10.333
2028,-6.63
2029,-3.922
2030,-7.565
2031,-6.883
2032,-7.634
2033,-2.135
2034,-8.111
2035,-4.935
2036,-4.831
2037,-5.687
2038,
2039,-3.926
2040,-3.755
2041,-13.378
2042,-7.751
2043,-13.378
2044,-6.174
2045,-5.788
2046,-8.663
2047,-5.009
2048,
2049,-6.13
2050,-8.06
2051,-5.86
2052,-5.181
2053,-5.977
2054,-15.617
2055,-9.144
2056,-5.085
2057,-5.202
2058,-2.459
2059,-5.116
2060,-7.426
2061,-6.015
2062,-10.051
2063,-7.385
2064,-3.804
2065,-7.57
2066,-5.937
2067,-7.298
2068,-6.188
2069,-6.146
2070,-4.669
2071,-5.563
2072,-8.04
2073,-5.88
2074,-2.655
2075,-7.371
2076,-2.749
2077,-8.228
2078,-11.845
2079,-8.151
2080,-7.466
2081,-9.922
2082,-5.702
2083,-7.215
2084,-5.596
2085,-2.105
2086,-7.428
2087,-10.278
2088,-5.541
2089,-6.365
2090,-6.365
2091,-5.941
2092,-7.272
2093,-3.193
2094,-5.145
2095,-6.702
2096,-5.315
2097,-11.361
2098,-5.652
2099,-4.054
2100,-6.962
2101,-7.315
2102,-7.92
2103,-10.551
2104,-7.351
2105,-7.639
2106,-7.942
2107,-5.831
2108,-8.393
2109,-4.747
2110,-3.494
2111,-6.29
2112,-6.644
2113,-6.105
2114,-11.767
2115,-4.161
2116,-8.846
2117,-7.124
2118,-7.042
2119,-5.72
2120,-5.72
2121,-6.446
2122,-5.453
2123,-3.87
2124,-6.941
2125,-5.641
2126,-4.162
2127,-6.081
2128,-5.108
2129,-16.169
2130,-5.402
2131,-8.084
2132,-6.638
2133,-9.32
2134,-11.192
2135,
2136,-2.621
2137,-4.443
2138,-2.665
2139,-6.297
2140,-6.104
2141,-6.442
2142,-3.947
2143,-4.064
2144,-6.679
2145,-3.208
2146,-4.722
2147,-5.392
2148,-10.382
2149,-6.02
2150,-6.667
2151,-9.457
2152,-6.332
2153,-5.723
2154,-5.266
2155,-6.368
2156,-4.052
2157,-4.892
2158,-5.298
2159,-9.832
2160,-5.065
2161,-7.323
2162,-8.045
2163,-4.919
2164,-6.346
2165,-5.582
2166,-5.582
2167,-5.582
2168,-7.18
2169,-5.978
2170,-4.748
2171,-5.85
2172,-5.213
2173,-5.721
2174,-8.65
2175,-3.738
2176,-4.653
2177,-5.2
2178,-8.98
2179,-7.294
2180,-9.373
2181,-3.247
2182,-3.247
2183,-9.373
2184,-6.865
2185,-4.617
2186,-5.914
2187,-3.323
2188,-6.366
2189,
2190,-7.661
2191,-7.518
2192,-8.753
2193,-6.807
2194,-9.81
2195,-17.341
2196,-8.692
2197,-6.067
2198,-4.711
2199,-5.26
2200,-6.775
2201,-8.692
2202,-8.316
2203,-9.81
2204,-7.46
2205,-4.474
2206,-7.841
2207,-4.912
2208,-5.122
2209,-9.75
2210,-5.662
2211,-7.994
2212,-8.823
2213,-3.452
2214,-5.721
2215,-8.636
2216,-7.909
2217,-6.531
2218,-6.671
2219,-3.051
2220,-3.494
2221,-9.144
2222,-3.493
2223,-6.671
2224,-6.062
2225,-4.113
2226,-3.509
2227,-7.2
2228,-9.101
2229,-6.519
2230,-7.985
2231,-5.453
2232,-3.626
2233,-6.274
2234,-3.075
2235,-7.055
2236,-7.809
2237,-7.298
2238,-7.428
2239,-4.727
2240,-6.862
2241,-6.231
2242,-12.148
2243,-6.667
2244,-5.093
2245,-6.756
2246,-3.251
2247,-5.16
2248,-3.863
2249,-6.015
2250,-11.672
2251,-5.288
2252,-6.293
2253,-7.033
2254,-7.245
2255,-8.21
2256,-5.397
2257,-9.892
2258,-4.741
2259,-3.323
2260,-3.922
2261,-3.612
2262,-4.425
2263,-6.442
2264,-5.56
2265,-5.177
2266,-7.509
2267,-7.82
2268,-7.795
2269,-5.865
2270,-8.242
2271,-7.004
2272,-3.962
2273,-9.32
2274,-6.554
2275,-6.941
2276,-3.284
2277,-15.268
2278,-4.695
2279,-5.709
2280,-2.621
2281,-9.127
2282,-1.398
2283,-10.249
2284,-4.888
2285,-8.393
2286,-5.803
2287,-3.284
2288,-4.961
2289,-6.336
2290,-5.334
2291,-3.193
2292,-8.393
2293,-6.745
2294,-5.144
2295,-6.901
2296,-5.896
2297,-4.093
2298,-9.238
2299,-5.831
2300,-1.538
2301,-6.746
2302,-6.746
2303,-8.074
2304,-5.563
2305,-4.884
2306,-6.294
2307,-6.865
2308,-4.389
2309,-2.834
2310,-4.892
2311,-4.892
2312,-4.297
2313,-10.881
2314,-7.16
2315,-4.617
2316,-8.411
2317,-6.349
2318,
2319,-5.991
2320,-5.145
2321,0.175
2322,-5.498
2323,-4.75
2324,-6.145
2325,-7.661
2326,-7.601
2327,-8.492
2328,-6.736
2329,-8.443
2330,-4.696
2331,-4.141
2332,-6.837
2333,-4.189
2334,-8.214
2335,-5.547
2336,-7.871
2337,-7.891
2338,-5.415
2339,-3.18
2340,-7.916
2341,-7.745
2342,-7.399
2343,-5.484
2344,-6.684
2345,-2.445
2346,
2347,-5.415
2348,-3.714
2349,-4.045
2350,
2351,-9.135
2352,-5.595
2353,-4.818
2354,-6.241
2355,-4.904
2356,-6.241
2357,-8.692
2358,-6.946
2359,-8.044
2360,-8.692
2361,-8.044
2362,-6.667
2363,-13.672
2364,-6.364
2365,-5.098
2366,-9.108
2367,-10.278
2368,-5.671
2369,-5.563
2370,-4.748
2371,-7.73
2372,-9.381
2373,-5.29
2374,-4.513
2375,-6.081
2376,-4.912
2377,-7.861
2378,-5.197
2379,-5.905
2380,-5.18
2381,-5.024
2382,-5.191
2383,-9.127
2384,-8.808
2385,-7.055
2386,-4.112
2387,-2.135
2388,-6.256
2389,-6.806
2390,-7.225
2391,-7.059
2392,-6.062
2393,-5.478
2394,-4.356
2395,-4.953
2396,-5.4
2397,-1.957
2398,-6.823
2399,-5.274
2400,
2401,-7.92
2402,-4.297
2403,-9.594
2404,-4.083
2405,-8.054
2406,-4.986
2407,-5.899
2408,-5.68
2409,-7.793
2410,-5.288
2411,-3.909
2412,-4.389
2413,-6.63
2414,-6.282
2415,-7.942
2416,-5.887
2417,-4.156
2418,-5.547
2419,-5.803
2420,-5.505
2421,-5.144
2422,-11.212
2423,-5.969
2424,-4.961
2425,-6.901
2426,-6.21
2427,-8.191
2428,-4.997
2429,-5.429
2430,-13.424
2431,-10.6
2432,-5.254
2433,-5.024
2434,-6.531
2435,-5.048
2436,-6.862
2437,-5.254
2438,-5.048
2439,-4.995
2440,-6.474
2441,-10.131
2442,-7.323
2443,-6.711
2444,-7.32
2445,-10.937
2446,-6.081
2447,-6.142
2448,-8.045
2449,-9.193
2450,-4.653
2451,-7.26
2452,-3.253
2453,-5.667
2454,-5.164
2455,-8.099
2456,-7.335
2457,-4.188
2458,-5.009
2459,
2460,-6.807
2461,-10.881
2462,-9.932
2463,-2.58
2464,-8.744
2465,-6.568
2466,-5.673
2467,-6.138
2468,-4.895
2469,-8.151
2470,-5.8
2471,-8.443
2472,-5.785
2473,-3.625
2474,-3.899
2475,-10.615
2476,-3.517
2477,-6.111
2478,-4.919
2479,-5.554
2480,-6.456
2481,-6.405
2482,-5.481
2483,-4.965
2484,-4.093
2485,-5.213
2486,-1.047
2487,-5.405
2488,-4.566
2489,-5.363
2490,-7.458
2491,-9.931
2492,-7.539
2493,-6.122
2494,-3.874
2495,-4.711
2496,-4.421
2497,-6.293
2498,-4.614
2499,-5.804
2500,-6.978
2501,-6.914
2502,-8.084
2503,-6.672
2504,-3.323
2505,-4.43
2506,-5.368
2507,-10.382
2508,-6.071
2509,-7.48
2510,-5.788
2511,-7.428
2512,-4.963
2513,-4.119
2514,-7.44
2515,-4.647
2516,-6.083
2517,-6.365
2518,-4.785
2519,-4.448
2520,-8.888
2521,-4.162
2522,-5.318
2523,-7.604
2524,-10.355
2525,-6.293
2526,-8.417
2527,-7.744
2528,-12.902
2529,-6.542
2530,-6.297
2531,-6.93
2532,-7.258
2533,-6.987
2534,
2535,-6.332
2536,-7.877
2537,-4.943
2538,-13.147
2539,-4.265
2540,-5.181
2541,-5.884
2542,-7.066
2543,-13.378
2544,-8.084
2545,-5.662
2546,-6.554
2547,-7.384
2548,-6.837
2549,-10.333
2550,-4.064
2551,-3.755
2552,-8.677
2553,-5.831
2554,-5.197
2555,-4.183
2556,-10.249
2557,-7.23
2558,-3.626
2559,-8.109
2560,-4.747
2561,-9.004
2562,-6.664
2563,-3.895
2564,-7.622
2565,-4.045
2566,-3.208
2567,-3.244
2568,-8.151
2569,-2.939
2570,-5.077
2571,-5.72
2572,-6.067
2573,-5.614
2574,-5.2
2575,-10.381
2576,-5.26
2577,-10.051
2578,-9.861
2579,-6.865
2580,-6.192
2581,-6.117
2582,-11.262
2583,-6.071
2584,-7.351
2585,
2586,-6.807
2587,-7.128
2588,-7.622
2589,-6.067
2590,-6.231
2591,-7.661
2592,-5.125
2593,
2594,-6.793
2595,-11.199
2596,-7.507
2597,-4.575
2598,-7.985
2599,-6.067
2600,-6.112
2601,-7.214
2602,-5.764
2603,-6.688
2604,-6.416
2605,-7.215
2606,-8.04
2607,-9.32
2608,-5.726
2609,-3.87
2610,-6.368
2611,-7.315
2612,-11.336
2613,-10.663
2614,-4.141
2615,-4.771
2616,-6.432
2617,-6.002
2618,-3.808
2619,-5.313
2620,-17.341
2621,-3.093
2622,-8.954
2623,
2624,-8.948
2625,-6.745
2626,-7.738
2627,-6.054
2628,-10.858
2629,-5.046
2630,-6.718
2631,-5.697
2632,-6.42
2633,-8.461
2634,-12.758
2635,-5.837
2636,-8.217
2637,-11.104
2638,-6.941
2639,-7.004
2640,-7.299
2641,-7.18
2642,-8.353
2643,
2644,-5.723
2645,-8.879
2646,-4.741
2647,-6.55
2648,-7.555
2649,-5.334
2650,-6.741
2651,-7.883
2652,-3.626
2653,-9.764
2654,
2655,-3.493
2656,-6.272
2657,-1.538
2658,-6.299
2659,-6.174
2660,-5.596
2661,-7.124
2662,-5.177
2663,-7.298
2664,-5.415
2665,-4.741
2666,-1.538
2667,-1.538
2668,-5.545
2669,-9.954
2670,-4.912
2671,-4.884
2672,-6.87
2673,-6.847
2674,-7.033
2675,-4.387
2676,-7.033
2677,-5.464
2678,-4.22
2679,-3.875
2680,-11.104
2681,-6.482
2682,-2.864
2683,-9.832
2684,-3.612
2685,-7.956
2686,-3.738
2687,-5.86
2688,-7.395
2689,-6.899
2690,-9.736
2691,-5.88
2692,-7.643
2693,-12.565
2694,-8.28
2695,-6.775
2696,-3.509
2697,-7.673
2698,-5.256
2699,-5.948
2700,-6.638
2701,-7.486
2702,-6.55
2703,-7.486
2704,-6.338
2705,-5.144
2706,-5.697
2707,-5.941
2708,-5.185
2709,-7.216
2710,-5.298
2711,-8.469
2712,-6.554
2713,-3.714
2714,-6.238
2715,-5.964
2716,-7.955
2717,-5.07
2718,-6.97
2719,-10.394
2720,-6.111
2721,-5.792
2722,-3.626
2723,-6.366
2724,-10.358
2725,-7.215
2726,-3.801
2727,-3.899
2728,-8.531
2729,-7.465
2730,-5.254
2731,-13.147
2732,-6.809
2733,
2734,-6.101
2735,-4.63
2736,-5.895
2737,-6.081
2738,-10.215
2739,-7.871
2740,-8.245
2741,-6.299
2742,-5.177
2743,-4.054
2744,-12.565
2745,-9.104
2746,-5.991
2747,-5.655
2748,-4.448
2749,-6.414
2750,-7.495
2751,-8.9
2752,-5.408
2753,-4.785
2754,-5.896
2755,-5.453
2756,-5.808
2757,-3.808
2758,-5.498
2759,-8.111
2760,-4.547
2761,-5.899
2762,-8.401
2763,-5.614
2764,-5.946
2765,-8.316
2766,-5.426
2767,-2.665
2768,-16.441
2769,-3.961
2770,-2.429
2771,-4.961
2772,-5.875
2773,-6.336
2774,-7.108
2775,-3.517
2776,-5.429
2777,-3.208
2778,-5.29
2779,-6.146
2780,-4.751
2781,-9.195
2782,-6.104
2783,-7.458
2784,-7.357
2785,-11.336
2786,-7.355
2787,-4.234
2788,-7.16
2789,-5.589
2790,-10.044
2791,-7.033
2792,-7.259
2793,-4.474
2794,-6.495
2795,-4.51
2796,-4.448
2797,-5.446
2798,-7.466
2799,-6.416
2800,-4.75
2801,-5.554
2802,-7.955
2803,-8.156
2804,-8.214
2805,-5.18
2806,-3.799
2807,-12.89
2808,-8.242
2809,-5.085
2810,
2811,-4.768
2812,-5.937
2813,-4.614
2814,-6.862
2815,-3.206
2816,-7.428
2817,-5.604
2818,-4.172
2819,-3.093
2820,-11.332
2821,-11.332
2822,-8.835
2823,-7.124
2824,-6.364
2825,-7.648
2826,-2.708
2827,-5.108
2828,-9.484
2829,-9.476
2830,-3.093
2831,-4.139
2832,-3.193
2833,-11.332
2834,-4.183
2835,-9.764
2836,-11.212
2837,-7.357
2838,-7.124
2839,-6.101
2840,-8.504
2841,-9.381
2842,-5.256
2843,-9.484
2844,-6.071
2845,-6.508
2846,-4.628
2847,-7.315
2848,-3.926
2849,-10.38
2850,-5.152
2851,-11.265
2852,-4.162
2853,-10.363
2854,-6.9
2855,-9.238
2856,-3.323
2857,-6.531
2858,-6.21
2859,-6.297
2860,-5.85
2861,-3.933
2862,-6.775
2863,-8.045
2864,-9.195
2865,-7.51
2866,-4.055
2867,-3.723
2868,-3.389
2869,-11.672
2870,-10.333
2871,-4.139
2872,-5.887
2873,-14.604
2874,-7.598
2875,-4.161
2876,-6.946
2877,-5.179
2878,-8.151
2879,-10.6
2880,-5.288
2881,-3.926
2882,-6.136
2883,-4.161
2884,-8.324
2885,-5.099
2886,-6.136
2887,-7.653
2888,-5.4
2889,-4.161
2890,-6.238
2891,-9.193
2892,-3.804
2893,-10.215
2894,-6.112
2895,-8.753
2896,-3.247
2897,-5.334
2898,-6.87
2899,
2900,-6.667
2901,-5.105
2902,-7.119
2903,-5.105
2904,
2905,-7.119
2906,-8.948
2907,-3.497
2908,-6.746
2909,-5.453
2910,-9.594
2911,-5.833
2912,-8.245
2913,-5.708
2914,-8.066
2915,-5.444
2916,-5.145
2917,-6.064
2918,-5.408
2919,-5.582
2920,-4.047
2921,-3.387
2922,-5.64
2923,-7.359
2924,-6.847
2925,-6.067
2926,-7.169
2927,-4.935
2928,-5.547
2929,-4.443
2930,-2.621
2931,-6.104
2932,-7.861
2933,-5.145
2934,
2935,-6.914
2936,-4.234
2937,-5.024
2938,-1.098
2939,-7.395
2940,-3.253
2941,-5.88
2942,-5.024
2943,-1.098
2944,-4.669
2945,-10.08
2946,-7.16
2947,-5.453
2948,-7.214
2949,-7.428
2950,-5.429
2951,-3.785
2952,-11.104
2953,-7.165
2954,-6.299
2955,-4.574
2956,-7.16
2957,-6.082
2958,-3.493
2959,-5.298
2960,-3.863
2961,-6.082
2962,-5.513
2963,-6.781
2964,-5.108
2965,-5.181
2966,-4.88
2967,-5.177
2968,-8.587
2969,-4.257
2970,-9.457
2971,-5.709
2972,-7.18
2973,-4.278
2974,-4.932
2975,-8.476
2976,-5.122
2977,-9.044
2978,-7.128
2979,-5.937
2980,-6.633
2981,-6.067
2982,-4.768
2983,-12.597
2984,-6.364
2985,-5.944
2986,-5.353
2987,-5.286
2988,-8.214
2989,-4.935
2990,-7.509
2991,-4.831
2992,-7.544
2993,-5.687
2994,-8.175
2995,-8.175
2996,-5.216
2997,-7.486
2998,-3.87
2999,-7.16
3000,-6.441
3001,-5.256
3002,-7.355
3003,-7.214
3004,-3.452
3005,-3.452
3006,-3.269
3007,-5.596
3008,-8.893
3009,-8.893
3010,-6.907
3011,-6.068
3012,-7.673
3013,-7.814
3014,-5.368
3015,-3.503
3016,-6.736
3017,-4.993
3018,-6.044
3019,-5.181
3020,-7.4
3021,-4.045
3022,-3.452
3023,-6.405
3024,-7.48
3025,-22.282
3026,-4.972
3027,-7.985
3028,-4.356
3029,-4.685
3030,-8.484
3031,-6.847
3032,-7.226
3033,-11.336
3034,-4.122
3035,-5.963
3036,-2.384
3037,-10.333
3038,-4.963
3039,-4.223
3040,-8.121
3041,-4.234
3042,-8.893
3043,-6.63
3044,-6.883
3045,-5.256
3046,-4.935
3047,-4.831
3048,-5.687
3049,-6.941
3050,-8.744
3051,-1.218
3052,-5.991
3053,-6.781
3054,-4.223
3055,-5.481
3056,-3.054
3057,-3.054
3058,-8.971
3059,-5.185
3060,-4.751
3061,-5.415
3062,-5.453
3063,-5.652
3064,-7.471
3065,-3.625
3066,-4.112
3067,-2.806
3068,-10.663
3069,-7.955
3070,-5.12
3071,-6.753
3072,-8.494
3073,-7.465
3074,-8.18
3075,-6.079
3076,-6.665
3077,-5.68
3078,-5.946
3079,-8.324
3080,-8.316
3081,-4.063
3082,-8.476
3083,-8.111
3084,-7.119
3085,-6.741
3086,-5.145
3087,-7.16
3088,-5.197
3089,-6.364
3090,-7.259
3091,-5.046
3092,-6.181
3093,-6.557
3094,-7.994
3095,-6.274
3096,-10.937
3097,-5.667
3098,-5.718
3099,-11.192
3100,-6.062
3101,-7.043
3102,
3103,-7.32
3104,-6.293
3105,-7.004
3106,-9.74
3107,-2.806
3108,-7.956
3109,-7.942
3110,-5.574
3111,-8.156
3112,-5.687
3113,-7.429
3114,-11.262
3115,-6.401
3116,-7.1
3117,-7.397
3118,-8.56
3119,-9.954
3120,-8.099
3121,-7.486
3122,-7.355
3123,-7.214
3124,-4.234
3125,-6.068
3126,-5.117
3127,-4.919
3128,-8.893
3129,-5.202
3130,-5.716
3131,-9.457
3132,-6.068
3133,-7.092
3134,-4.768
3135,-5.368
3136,-5.117
3137,-3.422
3138,-5.946
3139,-5.12
3140,-8.324
3141,-8.324
3142,-5.202
3143,-7.259
3144,-9.75
3145,-5.368
3146,-5.944
3147,-4.064
3148,-3.451
3149,-6.946
3150,-6.042
3151,-4.257
3152,-4.257
3153,-5.572
3154,-8.558
3155,-4.831
3156,-8.744
3157,-6.815
3158,-8.692
3159,-3.625
3160,-7.003
3161,-4.961
3162,-8.111
3163,-4.113
3164,-5.125
3165,-10.363
3166,-6.084
3167,-10.296
3168,
3169,-5.313
3170,-1.218
3171,-7.299
3172,-7.883
3173,-5.594
3174,-5.64
3175,-8.151
3176,-8.04
3177,-5.946
3178,-5.446
3179,-5.505
3180,-4.771
3181,-8.879
3182,-7.426
3183,-8.191
3184,-3.962
3185,-3.947
3186,-3.895
3187,-4.156
3188,-5.118
3189,-5.708
3190,-6.579
3191,-6.142
3192,-6.067
3193,-5.266
3194,-5.415
3195,-5.446
3196,-5.505
3197,-4.771
3198,-2.878
3199,-6.883
3200,-7.179
3201,-6.13
3202,-5.368
3203,-11.777
3204,-5.655
3205,-4.884
3206,
3207,-5.919
3208,-5.919
3209,-7.215
3210,-5.368
3211,-5.726
3212,-4.647
3213,-6.688
3214,-9.736
3215,-5.896
3216,-6.142
3217,-5.429
3218,-9.127
3219,-6.508
3220,-7.351
3221,
3222,-7.635
3223,-3.37
3224,-7.46
3225,-2.708
3226,-6.756
3227,-5.024
3228,-4.972
3229,-4.669
3230,-7.299
3231,-5.661
3232,-7.456
3233,-4.356
3234,-6.775
3235,-4.932
3236,-9.195
3237,-4.632
3238,-8.191
3239,-6.838
3240,-9.044
3241,-6.798
3242,-6.87
3243,-4.172
3244,-3.714
3245,-7.146
3246,-2.749
3247,-7.955
3248,-6.504
3249,-4.614
3250,-6.753
3251,-5.68
3252,-9.736
3253,-4.727
3254,-6.862
3255,-6.067
3256,-7.871
3257,-3.888
3258,-7.429
3259,-2.655
3260,-5.498
3261,-6.293
3262,-6.87
3263,-6.002
3264,-6.664
3265,-6.293
3266,-4.139
3267,
3268,-7.598
3269,-5.266
3270,-9.789
3271,-8.295
3272,-5.145
3273,-7.4
3274,-5.453
3275,-6.671
3276,-4.234
3277,-3.452
3278,-7.16
3279,-7.4
3280,-6.223
3281,-7.214
3282,-4.741
3283,-7.355
3284,-7.509
3285,-4.741
3286,-7.817
3287,-7.259
3288,-7.101
3289,-3.626
3290,-8.21
3291,-7.57
3292,-4.831
3293,-10.858
3294,-3.593
3295,-7.92
3296,-11.713
3297,-3.723
3298,-4.189
3299,-4.75
3300,-3.251
3301,-6.633
3302,-4.884
3303,-4.747
3304,-5.429
3305,-7.4
3306,-2.806
3307,-7.639
3308,-8.692
3309,-6.112
3310,-6.071
3311,-11.104
3312,-5.16
3313,-6.062
3314,-5.402
3315,-7.066
3316,-4.43
3317,-10.881
3318,-2.459
3319,-9.292
3320,-7.215
3321,-5.164
3322,-7.643
3323,-6.441
3324,-8.121
3325,-6.671
3326,-3.208
3327,-9.932
3328,-7.373
3329,-9.435
3330,-6.793
3331,-5.808
3332,
3333,-3.69
3334,-5.803
3335,-4.831
3336,-3.389
3337,-7.442
3338,-10.589
3339,-6.406
3340,-6.161
3341,-6.987
3342,-6.161
3343,-9.463
3344,-4.963
3345,-8.846
3346,-5.426
3347,-5.614
3348,-6.519
3349,-4.045
3350,-6.741
3351,-8.559
3352,-6.809
3353,-8.074
3354,-7.985
3355,-11.325
3356,-4.443
3357,-4.653
3358,-6.083
3359,-4.669
3360,-5.315
3361,-8.045
3362,-5.122
3363,-9.144
3364,-4.566
3365,-8.216
3366,-4.054
3367,-5.498
3368,-10.299
3369,-7.294
3370,-6.579
3371,-9.104
3372,-5.905
3373,-7.405
3374,-7.648
3375,-4.052
3376,-3.612
3377,-5.661
3378,-9.127
3379,-7.23
3380,-7.809
3381,-6.916
3382,-5.415
3383,-4.389
3384,-7.335
3385,-5.702
3386,-4.421
3387,-5.896
3388,-6.807
3389,
3390,-5.596
3391,-7.45
3392,-5.899
3393,-4.009
3394,-7.661
3395,-5.541
3396,-9.954
3397,-7.299
3398,-7.391
3399,-4.393
3400,-6.807
3401,-6.55
3402,-6.688
3403,-2.192
3404,-5.117
3405,-1.957
3406,-2.105
3407,-6.753
3408,-7.2
3409,-4.722
3410,-4.009
3411,-5.256
3412,-8.206
3413,-9.931
3414,-7.4
3415,-7.645
3416,-9.457
3417,-5.963
3418,-8.191
3419,-7.092
3420,-8.216
3421,-5.105
3422,-7.486
3423,-4.161
3424,-4.161
3425,-7.4
3426,-5.453
3427,-7.486
3428,-7.355
3429,-7.214
3430,-5.254
3431,-5.181
3432,-4.995
3433,-12.049
3434,-6.406
3435,-4.892
3436,
3437,-7.426
3438,-6.806
3439,-4.768
3440,-5.077
3441,-3.947
3442,-5.673
3443,-7.664
3444,-7.495
3445,-7.055
3446,-5.245
3447,-13.672
3448,-3.739
3449,-6.293
3450,-4.741
3451,-9.81
3452,-7.509
3453,-8.744
3454,-6.008
3455,-8.744
3456,-5.944
3457,-7.643
3458,-7.187
3459,-6.736
3460,-7.559
3461,-6.368
3462,-7.187
3463,-6.736
3464,-5.4
3465,-14.084
3466,-4.064
3467,-7.599
3468,-4.054
3469,-5.288
3470,-7.817
3471,-7.226
3472,-8.752
3473,-4.093
3474,-8.18
3475,-5.315
3476,-5.088
3477,-4.912
3478,-4.904
3479,-5.453
3480,-2.878
3481,-6.745
3482,-8.795
3483,-10.109
3484,-6.033
3485,-7.226
3486,-4.912
3487,-9.902
3488,-5.919
3489,-13.147
3490,-6.002
3491,-4.912
3492,-17.341
3493,-5.708
3494,-5.515
3495,
3496,-9.594
3497,-9.476
3498,-11.212
3499,-5.482
3500,-7.086
3501,-4.278
3502,-7.259
3503,-6.245
3504,-12.758
3505,-5.718
3506,-5.764
3507,-7.639
3508,-5.429
3509,-4.265
3510,-10.08
3511,-6.865
3512,-6.914
3513,-5.839
3514,-6.183
3515,-5.293
3516,-6.071
3517,-8.951
3518,-4.119
3519,-7.092
3520,-3.389
3521,-5.077
3522,-11.104
3523,-3.738
3524,-6.667
3525,-6.667
3526,-7.92
3527,-6.019
3528,-8.443
3529,-4.695
3530,-4.965
3531,-1.398
3532,-6.062
3533,-6.272
3534,-9.892
3535,-5.641
3536,-4.921
3537,-14.604
3538,-5.118
3539,-8.121
3540,-5.43
3541,-6.97
3542,-8.461
3543,-4.943
3544,-8.109
3545,-5.732
3546,-6.02
3547,-6.083
3548,-5.481
3549,-6.746
3550,-5.709
3551,-5.298
3552,-3.493
3553,-11.212
3554,-4.75
3555,-9.212
3556,-13.424
3557,-5.667
3558,-6.067
3559,-10.109
3560,-4.647
3561,-6.223
3562,-5.453
3563,-3.808
3564,-5.563
3565,-9.008
3566,-6.807
3567,-4.8
3568,-5.418
3569,-7.059
3570,-10.355
3571,-6.671
3572,-6.145
3573,-5.609
3574,-6.916
3575,-4.257
3576,-5.2
3577,-9.861
3578,-2.655
3579,-3.422
3580,-7.653
3581,-9.32
3582,-8.356
3583,-6.806
3584,-9.32
3585,-6.338
3586,-4.51
3587,-4.201
3588,-5.005
3589,-5.532
3590,-5.671
3591,-5.944
3592,-8.804
3593,-7.738
3594,-3.874
3595,-2.692
3596,-7.92
3597,-2.429
3598,-9.594
3599,-2.384
3600,-5.077
3601,-7.32
3602,-8.587
3603,-8.353
3604,-5.574
3605,-8.353
3606,-8.353
3607,-5.574
3608,-3.875
3609,-7.4
3610,-8.893
3611,-1.218
3612,-7.661
3613,-5.245
3614,-5.368
3615,-9.932
3616,-6.146
3617,-5.418
3618,-5.239
3619,-11.212
3620,-5.075
3621,-7.428
3622,-5.024
3623,-7.601
3624,-6.297
3625,-5.589
3626,-8.559
3627,-9.238
3628,-4.45
3629,-6.338
3630,-7.385
3631,-11.845
3632,-7.635
3633,-5.788
3634,-4.052
3635,-5.895
3636,-12.89
3637,-6.736
3638,-6.976
3639,-4.443
3640,-5.884
3641,-11.325
3642,-9.233
3643,-9.148
3644,
3645,
3646,-5.498
3647,-8.109
3648,
3649,-6.366
