,acousticness
7000,0.00272
7001,0.0574
7002,0.0254
7003,0.157
7004,0.0128
7005,0.74
7006,0.126
7007,0.0152
7008,0.58
7009,0.0114
7010,0.222
7011,0.308
7012,0.00815
7013,0.237
7014,
7015,0.061
7016,0.0149
7017,0.152
7018,0.0241
7019,0.295
7020,0.0295
7021,0.0295
7022,0.524
7023,
7024,0.101
7025,0.302
7026,0.3
7027,0.0302
7028,0.228
7029,0.293
7030,0.0957
7031,0.142
7032,0.187
7033,0.00908
7034,0.883
7035,0.15
7036,0.346
7037,
7038,0.507
7039,0.23
7040,0.257
7041,0.00104
7042,0.367
7043,0.21
7044,0.0143
7045,0.791
7046,0.0406
7047,0.391
7048,0.0758
7049,0.00146
7050,0.069
7051,0.00554
7052,0.859
7053,0.137
7054,0.0134
7055,0.0154
7056,0.0421
7057,0.00272
7058,0.0373
7059,0.115
7060,0.356
7061,0.207
7062,0.0189
7063,0.0238
7064,0.202
7065,
7066,0.00998
7067,0.00161
7068,0.0298
7069,0.733
7070,0.484
7071,0.107
7072,0.0737
7073,0.264
7074,0.0186
7075,0.0609
7076,0.0794
7077,0.0952
7078,0.244
7079,0.0218
7080,0.0533
7081,0.582
7082,0.137
7083,0.0015
7084,0.0467
7085,0.462
7086,0.18
7087,0.188
7088,0.208
7089,0.25
7090,0.327
7091,0.0976
7092,0.0273
7093,0.162
7094,0.503
7095,0.224
7096,0.525
7097,0.0394
7098,0.0996
7099,0.0214
7100,0.733
7101,0.0369
7102,0.255
7103,0.0521
7104,0.0521
7105,0.18
7106,0.183
7107,0.00671
7108,0.0152
7109,0.0375
7110,0.141
7111,0.162
7112,0.0538
7113,0.00947
7114,0.795
7115,0.188
7116,0.0249
7117,0.218
7118,0.218
7119,0.569
7120,0.132
7121,0.588
7122,0.00081
7123,0.00264
7124,0.212
7125,0.0322
7126,0.08
7127,0.08
7128,0.279
7129,0.0364
7130,0.588
7131,0.212
7132,0.246
7133,0.456
7134,0.244
7135,0.0541
7136,0.0182
7137,0.00949
7138,0.0891
7139,0.0295
7140,0.0304
7141,0.192
7142,0.229
7143,0.0855
7144,0.187
7145,0.511
7146,0.0623
7147,0.0887
7148,0.0667
7149,0.556
7150,0.111
7151,0.423
7152,0.0168
7153,0.122
7154,0.795
7155,0.045
7156,0.188
7157,0.0287
7158,0.00488
7159,0.762
7160,0.18
7161,0.211
7162,0.0768
7163,0.0287
7164,0.455
7165,0.0855
7166,0.000832
7167,0.0417
7168,0.186
7169,0.0744
7170,0.123
7171,0.127
7172,0.0407
7173,0.0794
7174,0.205
7175,0.523
7176,0.0852
7177,0.0301
7178,0.244
7179,0.288
7180,0.0218
7181,0.0234
7182,0.37
7183,0.19
7184,0.0123
7185,0.00765
7186,0.261
7187,0.0186
7188,0.00513
7189,0.542
7190,0.0102
7191,0.18
7192,0.333
7193,0.131
7194,0.0363
7195,0.0599
7196,0.233
7197,0.07
7198,0.234
7199,0.223
7200,0.24
7201,0.0066
7202,0.122
7203,0.0165
7204,0.122
7205,0.0899
7206,0.272
7207,0.0066
7208,0.122
7209,0.525
7210,0.128
7211,0.0106
7212,0.272
7213,0.0106
7214,0.0335
7215,0.333
7216,0.0185
7217,0.0273
7218,0.627
7219,0.0648
7220,0.142
7221,0.235
7222,0.174
7223,0.23
7224,0.23
7225,
7226,0.774
7227,0.503
7228,0.07
7229,0.12
7230,0.127
7231,0.0106
7232,0.333
7233,0.142
7234,0.23
7235,0.000858
7236,0.138
7237,0.259
7238,0.00311
7239,0.159
7240,0.15
7241,0.377
7242,0.222
7243,0.585
7244,0.257
7245,0.113
7246,0.142
7247,0.209
7248,0.0104
7249,0.088
7250,0.24
7251,0.202
7252,0.234
7253,0.00779
7254,0.0335
7255,0.108
7256,0.281
7257,0.00998
7258,0.552
7259,0.131
7260,0.0165
7261,0.384
7262,0.659
7263,0.229
7264,0.0948
7265,0.0355
7266,0.162
7267,0.0311
7268,0.205
7269,0.261
7270,0.0204
7271,0.468
7272,0.123
7273,0.64
7274,0.455
7275,0.00277
7276,0.00192
7277,0.103
7278,0.217
7279,0.257
7280,0.665
7281,0.0045
7282,0.0363
7283,0.041
7284,0.701
7285,0.00689
7286,0.162
7287,0.0862
7288,0.256
7289,0.202
7290,0.349
7291,0.349
7292,0.00183
7293,0.00183
7294,0.198
7295,0.00104
7296,0.0283
7297,0.0052
7298,0.479
7299,0.0738
7300,0.118
7301,0.21
7302,0.0142
7303,0.0771
7304,0.524
7305,0.00183
7306,0.0283
7307,0.0214
7308,0.222
7309,0.44
7310,0.000897
7311,0.0604
7312,0.346
7313,0.0421
7314,0.541
7315,0.0627
7316,0.0107
7317,0.309
7318,0.0152
7319,0.0151
7320,0.0765
7321,0.0404
7322,0.0108
7323,0.119
7324,0.0151
7325,0.0371
7326,0.0301
7327,
7328,0.616
7329,0.0589
7330,0.0773
7331,0.733
7332,0.0415
7333,0.0849
7334,0.0038
7335,0.107
7336,0.647
7337,0.135
7338,0.0249
7339,0.133
7340,0.619
7341,0.0573
7342,0.138
7343,0.178
7344,0.187
7345,0.197
7346,0.0235
7347,0.269
7348,0.188
7349,0.0546
7350,0.288
7351,0.114
7352,0.312
7353,0.00067
7354,0.0252
7355,0.187
7356,0.0888
7357,0.153
7358,0.0887
7359,0.197
7360,0.0128
7361,0.00272
7362,
7363,0.0283
7364,0.257
7365,0.122
7366,0.011
7367,0.0646
7368,0.212
7369,0.368
7370,0.0395
7371,0.0301
7372,0.371
7373,0.0589
7374,0.0513
7375,0.0295
7376,0.0574
7377,0.0295
7378,0.00183
7379,0.00207
7380,0.0888
7381,0.141
7382,0.616
7383,0.0306
7384,0.0355
7385,0.193
7386,
7387,0.883
7388,0.197
7389,0.0279
7390,0.524
7391,0.503
7392,0.0862
7393,0.3
7394,
7395,0.394
7396,0.191
7397,0.0622
7398,0.105
7399,0.603
7400,0.0315
7401,0.0827
7402,0.0827
7403,0.0298
7404,0.00172
7405,0.0384
7406,0.29
7407,0.646
7408,0.111
7409,0.036
7410,0.0457
7411,0.00608
7412,0.426
7413,0.0993
7414,0.389
7415,0.246
7416,0.00488
7417,0.122
7418,0.118
7419,0.0218
7420,0.296
7421,0.291
7422,0.0221
7423,0.0102
7424,0.181
7425,0.0888
7426,0.0298
7427,
7428,0.246
7429,0.325
7430,0.181
7431,0.0369
7432,0.0516
7433,0.0185
7434,0.0406
7435,0.0883
7436,0.155
7437,0.2
7438,0.0738
7439,0.128
7440,0.0295
7441,0.000744
7442,0.0546
7443,0.073
7444,0.606
7445,0.0546
7446,0.113
7447,0.0277
7448,0.384
7449,0.171
7450,0.782
7451,0.356
7452,0.036
7453,0.0128
7454,0.0574
7455,0.0252
7456,0.0114
7457,0.00142
7458,0.365
7459,0.145
7460,0.0214
7461,0.0462
7462,0.0685
7463,0.0355
7464,0.497
7465,0.0141
7466,0.0414
7467,0.00336
7468,0.00158
7469,0.205
7470,0.0543
7471,0.12
7472,0.00225
7473,0.0652
7474,0.0287
7475,0.312
7476,0.137
7477,0.0392
7478,0.762
7479,0.00111
7480,0.169
7481,0.327
7482,
7483,0.00264
7484,0.501
7485,0.517
7486,0.000832
7487,0.407
7488,0.438
7489,0.244
7490,0.113
7491,0.25
7492,0.258
7493,0.23
7494,0.0153
7495,0.559
7496,0.0186
7497,0.0507
7498,0.0283
7499,0.0521
7500,0.111
7501,0.0855
7502,0.0488
7503,0.222
7504,0.0138
7505,0.295
7506,0.0531
7507,0.0236
7508,0.229
7509,0.00587
7510,0.229
7511,0.00388
7512,
7513,0.228
7514,0.00127
7515,0.108
7516,0.0371
7517,0.511
7518,0.321
7519,0.045
7520,0.262
7521,0.536
7522,0.0702
7523,0.255
7524,0.0599
7525,0.271
7526,0.00183
7527,0.0687
7528,0.126
7529,0.202
7530,0.0226
7531,0.0152
7532,0.342
7533,0.344
7534,0.524
7535,0.0195
7536,0.0167
7537,0.013
7538,0.0403
7539,0.162
7540,0.00586
7541,0.197
7542,0.0573
7543,0.0322
7544,0.013
7545,0.0573
7546,0.0758
7547,0.013
7548,0.123
7549,0.18
7550,0.212
7551,0.0713
7552,0.401
7553,0.0802
7554,0.0758
7555,0.0117
7556,0.309
7557,0.293
7558,0.0079
7559,0.0737
7560,0.455
7561,0.304
7562,0.0737
7563,0.156
7564,0.468
7565,0.517
7566,0.000402
7567,0.104
7568,0.149
7569,0.000881
7570,0.0854
7571,0.155
7572,0.306
7573,0.511
7574,0.041
7575,0.0755
7576,0.252
7577,0.000707
7578,0.0164
7579,0.709
7580,0.471
7581,0.0796
7582,0.122
7583,0.125
7584,0.0408
7585,0.376
7586,0.0413
7587,0.00166
7588,0.00166
7589,0.095
7590,0.0462
7591,0.0335
7592,0.0121
7593,0.0313
7594,0.312
7595,0.193
7596,
7597,0.543
7598,0.0127
7599,0.0648
7600,0.204
7601,0.0642
7602,0.215
7603,0.281
7604,0.183
7605,0.0702
7606,0.121
7607,0.606
7608,0.00843
7609,0.0128
7610,0.12
7611,0.156
7612,0.0974
7613,0.296
7614,0.0195
7615,0.0375
7616,0.0204
7617,0.556
7618,0.0182
7619,0.229
7620,0.0854
7621,0.0904
7622,0.00379
7623,0.324
7624,0.0623
7625,0.229
7626,0.0477
7627,0.0149
7628,0.00596
7629,0.00379
7630,0.542
7631,0.0235
7632,0.0841
7633,0.0121
7634,0.0609
7635,0.077
7636,0.222
7637,0.145
7638,0.511
7639,0.000739
7640,0.000832
7641,0.000893
7642,0.0827
7643,0.0678
7644,0.0128
7645,0.701
7646,0.0862
7647,0.0187
7648,0.000707
7649,0.187
7650,0.0295
7651,0.101
7652,0.0306
7653,0.181
7654,0.0345
7655,0.457
7656,0.115
7657,0.373
7658,0.0689
7659,0.0165
7660,0.0134
7661,0.139
7662,0.0736
7663,0.0165
7664,0.0609
7665,0.381
7666,0.619
7667,0.543
7668,0.000282
7669,0.00244
7670,0.0335
7671,0.136
7672,0.118
7673,0.74
7674,0.0277
7675,0.095
7676,0.619
7677,0.136
7678,0.619
7679,0.095
7680,0.228
7681,0.00172
7682,0.093
7683,0.106
7684,0.0624
7685,0.00172
7686,0.64
7687,0.163
7688,0.0411
7689,0.202
7690,0.0703
7691,0.64
7692,0.202
7693,0.251
7694,0.00843
7695,0.0112
7696,0.0029
7697,0.0971
7698,0.183
7699,0.0401
7700,0.00986
7701,0.00286
7702,0.00991
7703,0.0509
7704,0.133
7705,0.0493
7706,0.497
7707,0.0732
7708,0.00104
7709,0.257
7710,0.102
7711,0.194
7712,0.181
7713,0.244
7714,0.598
7715,0.0509
7716,0.00286
7717,0.859
7718,0.625
7719,0.0114
7720,0.000893
7721,0.0987
7722,0.202
7723,0.0738
7724,0.0359
7725,0.00111
7726,0.25
7727,0.0702
7728,0.479
7729,0.0252
7730,0.107
7731,0.00218
7732,0.246
7733,0.0115
7734,0.304
7735,0.0455
7736,0.0862
7737,0.00183
7738,0.457
7739,0.0112
7740,0.0736
7741,0.511
7742,0.0485
7743,0.00336
7744,0.00225
7745,0.155
7746,0.00843
7747,
7748,0.189
7749,0.013
7750,0.0133
7751,0.00991
7752,0.0484
7753,0.559
7754,0.0683
7755,0.0888
7756,0.0301
7757,0.543
7758,0.301
7759,0.121
7760,0.339
7761,0.181
7762,0.0735
7763,0.334
7764,0.547
7765,0.212
7766,0.235
7767,0.137
7768,0.231
7769,0.156
7770,0.212
7771,0.0149
7772,0.0854
7773,0.0629
7774,0.00765
7775,0.212
7776,0.0849
7777,0.00554
7778,0.0646
7779,0.0985
7780,0.0985
7781,0.132
7782,0.0218
7783,0.0172
7784,0.0136
7785,0.103
7786,0.0618
7787,0.00201
7788,0.0594
7789,0.0618
7790,0.0677
7791,0.103
7792,0.0229
7793,0.251
7794,0.103
7795,0.0618
7796,0.045
7797,0.00596
7798,0.00596
7799,0.293
7800,0.438
7801,0.0737
7802,0.00183
7803,0.123
7804,0.0594
7805,0.0594
7806,0.251
7807,0.0667
7808,0.0541
7809,0.769
7810,0.15
7811,0.156
7812,0.244
7813,0.0355
7814,0.0702
7815,0.135
7816,0.741
7817,0.259
7818,0.0115
7819,0.465
7820,0.0153
7821,0.302
7822,0.0293
7823,0.547
7824,0.205
7825,0.0812
7826,0.051
7827,0.0066
7828,0.0593
7829,0.0738
7830,0.0373
7831,0.389
7832,0.0123
7833,0.0252
7834,0.0876
7835,0.0079
7836,0.00218
7837,0.283
7838,0.261
7839,0.342
7840,0.0623
7841,0.0145
7842,0.0232
7843,0.0175
7844,0.00081
7845,0.0883
7846,0.0737
7847,0.00183
7848,0.268
7849,0.0283
7850,0.0335
7851,0.194
7852,0.0129
7853,0.0479
7854,0.113
7855,0.132
7856,0.559
7857,0.0975
7858,0.588
7859,0.0642
7860,0.00244
7861,0.325
7862,0.0144
7863,0.291
7864,0.0531
7865,0.209
7866,0.0403
7867,0.18
7868,0.0128
7869,0.113
7870,0.23
7871,0.0411
7872,0.157
7873,0.0363
7874,0.015
7875,0.0292
7876,0.193
7877,0.235
7878,0.274
7879,0.0543
7880,0.0328
7881,0.79
7882,0.155
7883,0.00104
7884,0.00264
7885,0.2
7886,0.795
7887,0.157
7888,0.272
7889,0.00815
7890,0.257
7891,0.0165
7892,0.524
7893,0.00067
7894,0.0403
7895,0.194
7896,0.28
7897,0.0623
7898,0.25
7899,0.0045
7900,0.541
7901,0.00462
7902,0.0161
7903,0.0115
7904,0.155
7905,0.479
7906,0.00944
7907,0.0111
7908,0.103
7909,0.000107
7910,0.542
7911,0.113
7912,0.192
7913,0.00493
7914,0.204
7915,0.365
7916,0.0183
7917,0.00998
7918,0.0121
7919,0.283
7920,0.625
7921,0.167
7922,0.167
7923,0.0363
7924,0.0363
7925,0.0476
7926,0.00311
7927,0.368
7928,0.0852
7929,0.413
7930,0.0335
7931,0.208
7932,0.0134
7933,0.0172
7934,0.0996
7935,0.614
7936,0.111
7937,0.00277
7938,0.00192
7939,0.0467
7940,0.055
7941,0.0365
7942,0.128
7943,0.148
7944,0.0252
7945,0.23
7946,0.0687
7947,0.569
7948,0.00169
7949,0.0453
7950,0.0431
7951,0.373
7952,0.00172
7953,0.205
7954,0.407
7955,0.0232
7956,0.0975
7957,0.197
7958,0.0967
7959,0.051
7960,0.222
7961,0.0538
7962,0.00104
7963,0.00531
7964,0.0574
7965,0.305
7966,0.0102
7967,0.12
7968,0.00961
7969,0.138
7970,0.309
7971,0.0395
7972,0.133
7973,0.000244
7974,0.423
7975,0.0337
7976,0.774
7977,0.456
7978,0.74
7979,0.456
7980,0.138
7981,0.077
7982,0.0114
7983,0.0204
7984,0.0948
7985,0.0835
7986,0.243
7987,0.191
7988,0.16
7989,0.109
7990,0.187
7991,0.000244
7992,0.07
7993,0.371
7994,0.157
7995,0.0273
7996,0.084
7997,0.00263
7998,0.0303
7999,0.00671
8000,0.000744
8001,0.377
8002,0.102
8003,0.391
8004,0.162
8005,0.3
8006,0.251
8007,0.00081
8008,0.145
8009,0.00272
8010,0.0543
8011,0.0138
8012,0.0773
8013,0.423
8014,0.00183
8015,0.733
8016,0.268
8017,0.0457
8018,
8019,0.22
8020,0.0123
8021,0.0362
8022,0.0303
8023,0.128
8024,0.0736
8025,0.063
8026,0.0646
8027,0.0175
8028,0.389
8029,0.132
8030,0.0301
8031,0.647
8032,0.188
8033,0.0624
8034,0.0161
8035,0.352
8036,0.334
8037,0.0618
8038,0.103
8039,0.0145
8040,0.0996
8041,0.0151
8042,0.484
8043,0.0618
8044,0.0974
8045,0.0765
8046,0.0335
8047,0.232
8048,0.139
8049,0.124
8050,0.00388
8051,0.00998
8052,0.0168
8053,0.774
8054,0.389
8055,0.479
8056,0.335
8057,0.0392
8058,0.0739
8059,0.184
8060,0.345
8061,0.139
8062,0.00388
8063,0.132
8064,0.0301
8065,0.39
8066,0.0335
8067,0.0642
8068,0.00998
8069,0.323
8070,0.0144
8071,0.00218
8072,0.0152
8073,0.138
8074,0.218
8075,0.302
8076,0.0179
8077,0.18
8078,0.356
8079,0.07
8080,0.0899
8081,0.0302
8082,0.536
8083,0.142
8084,0.0236
8085,0.198
8086,0.169
8087,0.142
8088,0.118
8089,0.114
8090,0.0111
8091,0.598
8092,0.217
8093,0.0112
8094,0.132
8095,0.251
8096,0.349
8097,0.301
8098,0.0108
8099,0.0195
8100,0.349
8101,0.301
8102,0.228
8103,0.126
8104,0.233
8105,0.261
8106,0.0403
8107,0.00169
8108,0.235
8109,
8110,0.0414
8111,0.045
8112,0.0589
8113,0.0975
8114,0.978
8115,0.00689
8116,0.0236
8117,0.0849
8118,0.0168
8119,0.183
8120,0.279
8121,0.479
8122,0.209
8123,0.331
8124,0.119
8125,0.342
8126,0.591
8127,0.0267
8128,0.737
8129,0.346
8130,0.0107
8131,0.173
8132,0.0678
8133,0.0678
8134,0.192
8135,0.142
8136,0.192
8137,0.283
8138,0.283
8139,
8140,0.0678
8141,0.0462
8142,0.0985
8143,0.192
8144,0.00146
8145,0.0985
8146,0.0862
8147,0.229
8148,0.283
8149,0.00947
8150,0.142
8151,0.389
8152,0.173
8153,0.0985
8154,0.0204
8155,
8156,0.0678
8157,0.0462
8158,0.0862
8159,0.0678
8160,0.0462
8161,0.00146
8162,0.00513
8163,0.00146
8164,0.00513
8165,0.192
8166,0.0531
8167,0.221
8168,0.00947
8169,0.142
8170,0.389
8171,0.229
8172,0.283
8173,0.00947
8174,0.0985
8175,0.173
8176,0.142
8177,0.0204
8178,
8179,0.0862
8180,0.00146
8181,0.0678
8182,0.0462
8183,0.0462
8184,0.217
8185,0.0618
8186,0.103
8187,0.0186
8188,0.00947
8189,0.222
8190,0.0365
8191,0.0622
8192,0.272
8193,0.0987
8194,0.218
8195,0.272
8196,0.257
8197,0.25
8198,0.337
8199,0.233
8200,0.108
8201,0.201
8202,0.233
8203,0.000592
8204,0.333
8205,0.741
8206,0.114
8207,0.191
8208,0.0855
8209,0.0167
8210,0.131
8211,0.0298
8212,0.186
8213,0.391
8214,0.0115
8215,0.68
8216,0.00244
8217,0.0111
8218,0.22
8219,0.07
8220,0.323
8221,0.0144
8222,
8223,0.0876
8224,0.312
8225,0.0595
8226,0.00263
8227,0.0172
8228,0.606
8229,0.36
8230,0.0538
8231,0.0771
8232,0.181
8233,0.101
8234,0.696
8235,0.00244
8236,0.159
8237,0.019
8238,0.162
8239,0.617
8240,0.647
8241,0.0773
8242,0.155
8243,0.0187
8244,0.0195
8245,0.173
8246,0.978
8247,0.646
8248,0.189
8249,0.674
8250,0.342
8251,0.15
8252,0.0225
8253,0.0604
8254,0.0221
8255,0.367
8256,
8257,0.0218
8258,0.0102
8259,0.0251
8260,0.0129
8261,0.00192
8262,0.352
8263,0.00412
8264,0.00462
8265,0.135
8266,0.197
8267,0.0161
8268,0.0618
8269,0.0052
8270,0.158
8271,0.0119
8272,0.118
8273,0.000732
8274,0.138
8275,0.036
8276,0.0304
8277,0.0849
8278,0.0417
8279,0.207
8280,0.00554
8281,0.312
8282,0.207
8283,0.0304
8284,0.674
8285,0.0618
8286,0.0618
8287,0.00493
8288,0.095
8289,0.582
8290,0.325
8291,0.409
8292,0.375
8293,0.00381
8294,0.233
8295,0.114
8296,0.0295
8297,0.194
8298,0.121
8299,0.524
8300,0.16
8301,0.000244
8302,0.00169
8303,0.00815
8304,0.782
8305,0.00336
8306,0.349
8307,0.139
8308,0.181
8309,0.0573
8310,0.041
8311,0.228
8312,0.0455
8313,0.222
8314,0.274
8315,0.00183
8316,0.00531
8317,0.281
8318,0.257
8319,0.0279
8320,0.0335
8321,0.0912
8322,0.582
8323,0.0128
8324,0.0102
8325,0.409
8326,0.00998
8327,0.0123
8328,0.000402
8329,0.288
8330,0.0737
8331,0.0618
8332,0.00104
8333,0.484
8334,0.0161
8335,0.228
8336,0.39
8337,0.229
8338,0.0508
8339,0.0371
8340,0.255
8341,0.308
8342,0.0403
8343,0.0835
8344,0.569
8345,0.000244
8346,0.0381
8347,0.384
8348,0.585
8349,0.0107
8350,0.0618
8351,0.138
8352,0.0373
8353,0.125
8354,0.233
8355,0.0538
8356,0.0287
8357,0.0015
8358,0.28
8359,0.0165
8360,0.0417
8361,0.197
8362,0.00135
8363,0.00272
8364,0.191
8365,0.306
8366,0.0574
8367,0.212
8368,0.339
8369,0.484
8370,0.00765
8371,0.0123
8372,0.0281
8373,
8374,0.0249
8375,0.103
8376,0.68
8377,0.0618
8378,0.157
8379,0.0221
8380,0.095
8381,0.0273
8382,0.328
8383,0.107
8384,0.144
8385,0.041
8386,0.0642
8387,0.00104
8388,0.0387
8389,0.68
8390,0.181
8391,0.25
8392,0.115
8393,0.0969
8394,0.328
8395,0.0387
8396,0.0128
8397,0.013
8398,
8399,0.0149
8400,0.768
8401,0.0233
8402,0.598
8403,0.0646
8404,0.0355
8405,0.524
8406,0.0706
8407,0.0738
8408,0.0207
8409,0.291
8410,0.181
8411,0.0738
8412,0.779
8413,0.648
8414,0.103
8415,0.000897
8416,0.368
8417,0.0145
8418,0.036
8419,0.0618
8420,0.774
8421,0.0174
8422,0.0546
8423,0.00488
8424,0.0153
8425,0.385
8426,0.095
8427,0.00146
8428,0.084
8429,0.15
8430,0.768
8431,0.0123
8432,0.349
8433,0.0168
8434,0.0694
8435,0.097
8436,0.00146
8437,0.619
8438,0.619
8439,0.15
8440,0.0234
8441,0.0127
8442,0.0127
8443,0.145
8444,0.0127
8445,0.619
8446,0.142
8447,0.288
8448,0.0618
8449,0.0149
8450,0.095
8451,0.204
8452,0.0394
8453,0.12
8454,0.257
8455,0.156
8456,0.0646
8457,0.0969
8458,0.0462
8459,0.188
8460,0.647
8461,0.00225
8462,0.00391
8463,0.647
8464,0.0477
8465,0.00391
8466,
8467,0.0538
8468,0.0541
8469,0.159
8470,0.00127
8471,0.232
8472,0.0919
8473,0.00574
8474,0.0251
8475,0.0827
8476,0.393
8477,0.0104
8478,0.0052
8479,0.407
8480,0.000739
8481,0.0414
8482,0.523
8483,0.384
8484,0.0168
8485,0.128
8486,0.00608
8487,0.0123
8488,0.0119
8489,0.211
8490,0.0207
8491,0.0207
8492,0.0112
8493,0.507
8494,0.113
8495,0.145
8496,0.113
8497,0.113
8498,0.000832
8499,0.0292
8500,0.0292
8501,0.0975
8502,0.0384
8503,0.0455
8504,0.0812
8505,0.111
8506,0.309
8507,0.309
8508,0.0614
8509,0.0207
8510,0.0372
8511,0.0112
8512,0.0112
8513,0.288
8514,0.0825
8515,0.0835
8516,0.00169
8517,0.0302
8518,0.0887
8519,0.222
8520,0.0618
8521,0.331
8522,0.333
8523,0.156
8524,0.0172
8525,0.00671
8526,0.133
8527,0.0841
8528,0.0219
8529,0.0484
8530,0.000244
8531,0.0381
8532,0.368
8533,0.0327
8534,0.768
8535,0.543
8536,0.401
8537,0.0904
8538,0.0218
8539,0.453
8540,0.184
8541,0.0734
8542,0.095
8543,0.103
8544,0.202
8545,0.0123
8546,0.209
8547,0.385
8548,0.256
8549,0.0773
8550,0.0459
8551,0.000402
8552,0.0221
8553,0.0996
8554,0.381
8555,0.163
8556,0.103
8557,0.0477
8558,0.00671
8559,0.547
8560,0.541
8561,0.0474
8562,0.0702
8563,0.0556
8564,0.0906
8565,0.215
8566,
8567,0.157
8568,0.0009
8569,0.071
8570,0.101
8571,0.103
8572,0.0186
8573,0.293
8574,0.0462
8575,0.331
8576,0.218
8577,0.119
8578,0.0622
8579,0.124
8580,0.141
8581,0.0513
8582,0.0713
8583,0.0123
8584,0.0151
8585,0.00552
8586,0.0172
8587,0.0948
8588,0.163
8589,0.0179
8590,0.162
8591,0.157
8592,0.00531
8593,0.0614
8594,0.325
8595,0.295
8596,0.0303
8597,0.0221
8598,0.115
8599,0.00531
8600,0.0179
8601,0.0117
8602,0.598
8603,
8604,0.155
8605,0.00111
8606,0.525
8607,0.0508
8608,0.0546
8609,0.00765
8610,0.525
8611,0.308
8612,0.883
8613,0.0149
8614,0.187
8615,0.0172
8616,0.0172
8617,0.036
8618,0.0246
8619,0.768
8620,
8621,0.124
8622,0.352
8623,0.288
8624,0.0618
8625,0.288
8626,0.128
8627,0.0618
8628,0.095
8629,0.768
8630,0.0462
8631,0.045
8632,0.0794
8633,0.0969
8634,
8635,0.0415
8636,0.949
8637,0.0133
8638,0.0242
8639,0.847
8640,0.19
8641,0.389
8642,0.115
8643,0.138
8644,0.0933
8645,0.251
8646,0.251
8647,0.58
8648,0.0406
8649,0.542
8650,0.00531
8651,0.0151
8652,0.00534
8653,0.0855
8654,0.0031
8655,0.367
8656,0.24
8657,0.407
8658,0.264
8659,0.148
8660,0.0531
8661,0.0467
8662,0.0417
8663,0.00104
8664,0.015
8665,0.222
8666,0.00183
8667,0.0107
8668,0.659
8669,0.045
8670,0.194
8671,0.0195
8672,0.407
8673,0.0467
8674,0.132
8675,0.122
8676,0.00587
8677,0.071
8678,0.0667
8679,0.305
8680,0.344
8681,0.261
8682,0.152
8683,0.123
8684,0.344
8685,0.321
8686,0.0618
8687,0.368
8688,0.0735
8689,0.0546
8690,0.0114
8691,0.00754
8692,0.368
8693,0.0303
8694,0.0546
8695,0.391
8696,0.169
8697,0.0355
8698,0.0241
8699,0.00673
8700,0.00586
8701,0.00298
8702,0.135
8703,0.00308
8704,0.00527
8705,0.288
8706,0.0235
8707,
8708,0.0252
8709,0.0615
8710,0.0235
8711,0.0011
8712,0.0483
8713,0.0135
8714,0.000694
8715,0.00673
8716,0.0211
8717,0.0232
8718,0.197
8719,0.00209
8720,0.00666
8721,0.0111
8722,0.000454
8723,0.0137
8724,0.0151
8725,0.0569
8726,0.00234
8727,
8728,0.219
8729,0.00484
8730,0.058
8731,0.319
8732,0.0398
8733,0.000629
8734,0.00592
8735,0.00413
8736,0.0305
8737,0.136
8738,0.0157
8739,0.0391
8740,0.00341
8741,0.0221
8742,0.00116
8743,0.000706
8744,0.0202
8745,0.00856
8746,0.00522
8747,0.129
8748,0.00155
8749,0.0278
8750,0.00536
8751,0.00125
8752,0.0075
8753,0.117
8754,0.0335
8755,0.00132
8756,0.185
8757,0.00138
8758,0.0161
8759,0.00237
8760,0.0037
8761,0.00988
8762,0.0426
8763,0.0957
8764,0.0111
8765,0.0736
8766,0.0721
8767,0.000279
8768,0.0305
8769,0.00859
8770,0.00287
8771,0.00636
8772,0.00164
8773,0.377
8774,0.000279
8775,0.0144
8776,0.16
8777,0.183
8778,0.197
8779,6.19e-06
8780,0.0336
8781,0.05
8782,0.0168
8783,0.29
8784,0.00165
8785,0.00165
8786,0.00659
8787,0.00283
8788,0.00117
8789,0.0195
8790,0.155
8791,0.00283
8792,0.00326
8793,0.00105
8794,0.067
8795,0.00793
8796,0.000569
8797,0.00435
8798,0.135
8799,0.0307
8800,0.0707
8801,0.086
8802,0.237
8803,0.0435
8804,0.00154
8805,0.00131
8806,0.0232
8807,0.00903
8808,0.0022
8809,0.00813
8810,0.0138
8811,0.000635
8812,0.0142
8813,0.0388
8814,0.0896
8815,0.000578
8816,0.0123
8817,0.00231
8818,0.0175
8819,0.305
8820,0.021
8821,0.015
8822,0.000972
8823,0.0248
8824,0.0189
8825,0.00849
8826,0.0462
8827,0.0175
8828,0.109
8829,0.332
8830,0.0042
8831,0.000972
8832,0.00569
8833,0.00116
8834,0.00364
8835,0.00308
8836,0.0135
8837,0.000694
8838,
8839,0.00673
8840,0.0211
8841,0.0252
8842,0.0235
8843,0.197
8844,0.00209
8845,0.00666
8846,0.0483
8847,0.0137
8848,0.0615
8849,0.0235
8850,0.00234
8851,0.0011
8852,0.00413
8853,0.0391
8854,0.219
8855,0.000629
8856,0.058
8857,0.058
8858,0.0398
8859,0.0398
8860,0.0211
8861,0.0232
8862,0.00209
8863,0.0111
8864,0.000454
8865,0.0151
8866,0.0569
8867,
8868,0.319
8869,0.00484
8870,0.129
8871,0.00132
8872,0.00138
8873,0.00592
8874,0.136
