,energy
25330,0.338
25331,0.467
25332,0.774
25333,0.662
25334,0.768
25335,
25336,0.739
25337,0.403
25338,0.586
25339,0.574
25340,0.622
25341,0.492
25342,0.573
25343,0.766
25344,0.472
25345,0.587
25346,0.577
25347,0.626
25348,0.537
25349,0.802
25350,0.603
25351,0.508
25352,0.594
25353,0.786
25354,0.44
25355,
25356,0.653
25357,0.582
25358,0.686
25359,0.64
25360,0.607
25361,0.921
25362,0.822
25363,0.628
25364,0.535
25365,0.523
25366,0.558
25367,0.867
25368,0.707
25369,0.526
25370,0.775
25371,0.651
25372,0.808
25373,0.464
25374,0.8
25375,0.792
25376,0.581
25377,0.581
25378,0.764
25379,0.76
25380,0.581
25381,0.574
25382,0.756
25383,0.768
25384,0.499
25385,0.726
25386,0.756
25387,0.985
25388,0.761
25389,0.76
25390,0.574
25391,0.47
25392,0.551
25393,0.782
25394,0.548
25395,0.615
25396,0.551
25397,0.499
25398,0.556
25399,0.834
25400,0.615
25401,0.836
25402,0.543
25403,0.617
25404,0.833
25405,0.786
25406,0.655
25407,0.712
25408,0.52
25409,0.635
25410,0.59
25411,0.556
25412,0.909
25413,0.497
25414,0.498
25415,0.727
25416,0.661
25417,0.561
25418,0.549
25419,0.834
25420,0.81
25421,0.741
25422,0.736
25423,0.589
25424,0.618
25425,0.306
25426,0.673
25427,0.467
25428,0.55
25429,0.492
25430,0.833
25431,0.412
25432,0.591
25433,0.741
25434,0.679
25435,0.467
25436,0.55
25437,0.55
25438,0.714
25439,0.714
25440,0.412
25441,0.93
25442,0.759
25443,0.725
25444,0.571
25445,0.61
25446,0.628
25447,0.519
25448,0.731
25449,0.656
25450,0.66
25451,0.606
25452,0.464
25453,0.554
25454,0.667
25455,0.605
25456,0.573
25457,0.733
25458,0.766
25459,0.552
25460,0.613
25461,0.727
25462,0.81
25463,0.718
25464,0.427
25465,0.787
25466,0.844
25467,0.679
25468,0.667
25469,0.436
25470,0.522
25471,0.834
25472,0.584
25473,0.736
25474,0.524
25475,0.619
25476,0.554
25477,0.731
25478,0.616
25479,0.736
25480,0.698
25481,0.602
25482,0.587
25483,0.593
25484,0.525
25485,0.422
25486,0.707
25487,0.771
25488,0.577
25489,0.86
25490,0.86
25491,0.717
25492,0.777
25493,0.597
25494,0.677
25495,0.531
25496,0.703
25497,0.86
25498,0.717
25499,0.539
25500,0.777
25501,0.677
25502,0.575
25503,0.612
25504,0.609
25505,0.631
25506,0.508
25507,0.526
25508,0.689
25509,0.941
25510,0.567
25511,0.531
25512,0.703
25513,0.635
25514,0.559
25515,0.511
25516,0.586
25517,0.675
25518,0.95
25519,0.676
25520,0.638
25521,0.638
25522,0.561
25523,0.531
25524,0.599
25525,0.628
25526,0.914
25527,0.581
25528,0.435
25529,0.914
25530,0.638
25531,0.435
25532,0.542
25533,0.552
25534,0.549
25535,0.64
25536,0.743
25537,0.728
25538,0.64
25539,0.542
25540,0.585
25541,0.475
25542,0.572
25543,0.698
25544,0.67
25545,0.621
25546,0.523
25547,0.628
25548,0.513
25549,0.865
25550,0.63
25551,0.687
25552,0.66
25553,0.449
25554,0.453
25555,0.56
25556,0.579
25557,0.518
25558,0.646
25559,0.585
25560,0.334
25561,0.876
25562,0.647
25563,0.548
25564,0.834
25565,0.76
25566,0.424
25567,0.61
25568,0.89
25569,0.76
25570,0.717
25571,0.654
25572,0.654
25573,0.633
25574,0.876
25575,0.403
25576,0.487
25577,0.313
25578,0.552
25579,0.46
25580,0.82
25581,0.867
25582,0.805
25583,0.756
25584,0.6
25585,0.71
25586,0.632
25587,0.563
25588,0.521
25589,0.561
25590,0.526
25591,0.625
25592,0.82
25593,0.8
25594,0.699
25595,0.635
25596,0.852
25597,0.775
25598,0.58
25599,0.67
25600,0.428
25601,0.475
25602,0.863
25603,0.631
25604,0.461
25605,0.768
25606,0.701
25607,0.454
25608,0.694
25609,0.723
25610,0.66
25611,0.535
25612,0.587
25613,0.784
25614,0.616
25615,0.716
25616,0.501
25617,0.604
25618,0.656
25619,0.524
25620,0.824
25621,0.867
25622,0.565
25623,0.761
25624,0.634
25625,0.593
25626,0.435
25627,0.725
25628,0.573
25629,0.432
25630,0.52
25631,0.647
25632,0.644
25633,0.859
25634,0.836
25635,0.573
25636,0.82
25637,0.553
25638,0.687
25639,0.782
25640,0.485
25641,0.556
25642,0.662
25643,0.609
25644,0.698
25645,0.756
25646,0.763
25647,0.544
25648,0.587
25649,0.783
25650,0.956
25651,0.525
25652,0.76
25653,0.366
25654,0.753
25655,0.756
25656,0.511
25657,0.93
25658,0.76
25659,0.355
25660,0.566
25661,0.594
25662,0.807
25663,0.638
25664,0.607
25665,0.895
25666,0.729
25667,0.656
25668,0.703
25669,0.706
25670,0.663
25671,0.716
25672,0.698
25673,0.73
25674,0.551
25675,0.766
25676,0.554
25677,0.621
25678,0.814
25679,0.725
25680,0.545
25681,
25682,0.585
25683,0.331
25684,0.689
25685,0.391
25686,0.843
25687,0.693
25688,0.26
25689,0.544
25690,0.663
25691,0.687
25692,0.859
25693,0.487
25694,0.678
25695,0.567
25696,0.463
25697,0.366
25698,0.746
25699,0.69
25700,0.582
25701,0.338
25702,0.82
25703,0.683
25704,0.844
25705,0.594
25706,0.695
25707,0.645
25708,0.756
25709,0.636
25710,0.692
25711,0.635
25712,0.618
25713,0.518
25714,0.528
25715,0.581
25716,0.756
25717,0.727
25718,0.313
25719,0.569
25720,0.654
25721,0.687
25722,0.597
25723,0.921
25724,0.729
25725,0.23
25726,0.537
25727,0.675
25728,0.577
25729,0.465
25730,0.774
25731,0.621
25732,0.304
25733,0.304
25734,0.602
25735,0.876
25736,0.633
25737,0.517
25738,0.774
25739,0.663
25740,0.474
25741,0.766
25742,0.628
25743,0.759
25744,0.569
25745,0.687
25746,0.621
25747,0.553
25748,
25749,0.49
25750,0.553
25751,0.55
25752,0.87
25753,0.59
25754,0.461
25755,
25756,0.457
25757,0.812
25758,0.865
25759,0.466
25760,0.487
25761,0.585
25762,
25763,0.545
25764,0.4
25765,0.735
25766,0.513
25767,0.732
25768,0.937
25769,0.619
25770,0.346
25771,0.561
25772,0.702
25773,0.638
25774,0.775
25775,0.667
25776,0.687
25777,0.679
25778,0.735
25779,0.67
25780,0.632
25781,0.732
25782,0.587
25783,0.587
25784,0.209
25785,0.416
25786,0.847
25787,0.809
25788,0.716
25789,0.761
25790,0.364
25791,0.364
25792,0.435
25793,0.365
25794,0.628
25795,0.585
25796,0.581
25797,0.346
25798,0.413
25799,0.625
25800,0.313
25801,0.864
25802,0.491
25803,0.488
25804,0.488
25805,0.491
25806,0.873
25807,0.621
25808,0.677
25809,0.847
25810,0.652
25811,0.638
25812,0.464
25813,0.567
25814,0.767
25815,0.909
25816,0.479
25817,0.719
25818,0.775
25819,0.52
25820,0.876
25821,0.798
25822,0.621
25823,0.712
25824,0.857
25825,0.645
25826,0.818
25827,0.557
25828,0.487
25829,0.812
25830,0.489
25831,0.586
25832,0.544
25833,0.766
25834,0.736
25835,0.691
25836,0.64
25837,0.582
25838,0.52
25839,0.713
25840,0.573
25841,0.576
25842,0.589
25843,0.432
25844,0.822
25845,0.756
25846,0.608
25847,0.608
25848,0.659
25849,0.501
25850,
25851,0.932
25852,0.621
25853,0.822
25854,0.435
25855,0.381
25856,0.518
25857,0.518
25858,0.444
25859,0.76
25860,0.545
25861,0.545
25862,0.313
25863,0.678
25864,0.798
25865,0.621
25866,0.718
25867,0.74
25868,0.783
25869,0.651
25870,0.82
25871,0.581
25872,0.909
25873,0.764
25874,0.834
25875,0.644
25876,0.509
25877,0.453
25878,0.556
25879,0.73
25880,0.783
25881,0.251
25882,0.567
25883,0.515
25884,0.573
25885,0.583
25886,0.881
25887,0.571
25888,0.803
25889,0.467
25890,0.602
25891,0.674
25892,0.393
25893,0.602
25894,0.641
25895,0.545
25896,0.563
25897,0.569
25898,0.899
25899,0.735
25900,0.618
25901,0.536
25902,0.648
25903,0.524
25904,0.625
25905,0.62
25906,0.906
25907,0.808
25908,0.385
25909,0.587
25910,0.537
25911,0.313
25912,0.504
25913,0.612
25914,0.346
25915,0.562
25916,0.659
25917,0.572
25918,0.73
25919,0.733
25920,0.803
25921,0.474
25922,0.629
25923,0.644
25924,0.634
25925,0.596
25926,0.636
25927,0.403
25928,0.46
25929,0.619
25930,0.313
25931,0.617
25932,0.95
25933,0.686
25934,0.663
25935,0.741
25936,0.536
25937,0.985
25938,0.834
25939,0.497
25940,0.833
25941,0.892
25942,
25943,
25944,0.892
25945,0.579
25946,0.728
25947,0.597
25948,0.586
25949,
25950,0.603
25951,0.532
25952,0.691
25953,0.774
25954,0.675
25955,0.602
25956,0.579
25957,0.767
25958,0.47
25959,0.656
25960,
25961,0.768
25962,0.454
25963,0.435
25964,0.934
25965,0.538
25966,0.438
25967,0.853
25968,0.743
25969,0.831
25970,0.743
25971,0.616
25972,0.613
25973,0.615
25974,0.941
25975,0.369
25976,0.556
25977,0.429
25978,0.436
25979,0.768
25980,0.756
25981,0.536
25982,0.688
25983,0.76
25984,0.842
25985,0.594
25986,0.524
25987,0.0474
25988,0.592
25989,0.501
25990,0.712
25991,0.783
25992,0.515
25993,0.525
25994,0.638
25995,0.756
25996,0.777
25997,0.482
25998,0.633
25999,0.51
26000,0.413
26001,0.587
26002,0.82
26003,0.626
26004,0.756
26005,0.465
26006,0.809
26007,0.636
26008,0.581
26009,0.56
26010,0.612
26011,0.526
26012,0.573
26013,0.489
26014,0.584
26015,0.655
26016,0.931
26017,0.452
26018,0.402
26019,0.424
26020,0.435
26021,0.808
26022,0.765
26023,0.479
26024,0.589
26025,0.508
26026,0.804
26027,0.811
26028,0.61
26029,0.844
26030,0.586
26031,0.642
26032,0.756
26033,0.631
26034,0.461
26035,0.739
26036,0.574
26037,0.156
26038,0.764
26039,0.804
26040,0.631
26041,0.721
26042,0.644
26043,0.612
26044,0.459
26045,0.534
26046,0.567
26047,
26048,0.454
26049,0.67
26050,0.585
26051,0.956
26052,0.676
26053,0.615
26054,0.659
26055,0.549
26056,0.453
26057,0.675
26058,0.586
26059,0.66
26060,0.631
26061,0.4
26062,0.446
26063,0.586
26064,0.498
26065,0.543
26066,0.498
26067,0.772
26068,0.8
26069,0.46
26070,0.763
26071,0.573
26072,0.399
26073,0.981
26074,0.763
26075,0.772
26076,0.56
26077,0.545
26078,0.621
26079,0.621
26080,0.563
26081,0.424
26082,0.586
26083,0.573
26084,0.836
26085,0.621
26086,0.586
26087,0.628
26088,0.718
26089,0.676
26090,0.518
26091,0.587
26092,0.652
26093,0.485
26094,0.687
26095,0.658
26096,0.569
26097,0.651
26098,0.435
26099,0.621
26100,0.525
26101,0.467
26102,0.518
26103,0.76
26104,0.489
26105,0.843
26106,0.627
26107,0.642
26108,0.849
26109,0.689
26110,0.878
26111,0.84
26112,0.485
26113,0.768
26114,0.766
26115,0.258
26116,0.487
26117,0.664
26118,0.49
26119,0.852
26120,0.498
26121,0.687
26122,0.551
26123,0.553
26124,0.616
26125,0.656
26126,0.659
26127,0.518
26128,0.587
26129,0.479
26130,
26131,0.881
26132,0.826
26133,0.774
26134,0.31
26135,0.756
26136,0.493
26137,0.679
26138,0.756
26139,0.573
26140,0.836
26141,0.756
26142,0.774
26143,0.774
26144,0.909
26145,0.76
26146,0.831
26147,0.759
26148,0.736
26149,0.642
26150,0.82
26151,0.852
26152,0.566
26153,0.772
26154,0.501
26155,0.616
26156,0.566
26157,0.826
26158,0.338
26159,0.719
26160,0.398
26161,0.594
26162,0.631
26163,0.641
26164,0.641
26165,0.467
26166,0.73
26167,0.667
26168,0.747
26169,0.675
26170,0.498
26171,0.415
26172,0.727
26173,0.571
26174,0.748
26175,0.597
26176,0.721
26177,0.632
26178,0.723
26179,0.577
26180,0.4
26181,0.572
26182,0.572
26183,0.736
26184,0.581
26185,0.824
26186,0.602
26187,0.646
26188,0.646
26189,0.501
26190,0.819
26191,0.339
26192,0.554
26193,0.72
26194,0.458
26195,0.689
26196,0.608
26197,0.676
26198,0.636
26199,0.82
26200,0.845
26201,0.641
26202,0.599
26203,0.688
26204,0.577
26205,0.4
26206,0.572
26207,0.278
26208,0.985
26209,0.646
26210,0.644
26211,0.535
26212,0.544
26213,0.542
26214,0.739
26215,0.594
26216,0.831
26217,0.589
26218,0.531
26219,0.692
26220,0.743
26221,0.306
26222,0.934
26223,0.639
26224,0.537
26225,0.751
26226,0.282
26227,0.525
26228,0.52
26229,0.636
26230,0.479
26231,0.835
26232,0.603
26233,0.648
26234,0.9
26235,0.692
26236,0.716
26237,0.399
26238,0.562
26239,0.934
26240,0.751
26241,0.459
26242,0.636
26243,0.565
26244,0.473
26245,0.835
26246,0.878
26247,0.473
26248,0.61
26249,0.579
26250,0.772
26251,0.76
26252,0.732
26253,0.781
26254,0.511
26255,0.657
26256,0.64
26257,0.797
26258,0.313
26259,0.812
26260,0.476
26261,0.667
26262,0.448
26263,0.31
26264,0.692
26265,0.544
26266,0.618
26267,0.689
26268,0.518
26269,0.535
26270,0.443
26271,0.839
26272,0.684
26273,0.402
26274,0.679
26275,0.501
26276,0.604
26277,0.463
26278,0.492
26279,0.491
26280,0.698
26281,0.69
26282,0.845
26283,0.66
26284,0.774
26285,0.756
26286,0.564
26287,0.809
26288,0.493
26289,0.602
26290,0.535
26291,0.518
26292,
26293,0.881
26294,0.221
26295,0.838
26296,
26297,0.644
26298,0.528
26299,0.698
26300,0.407
26301,0.454
26302,0.792
26303,0.755
26304,0.47
26305,0.798
26306,0.686
26307,0.702
26308,0.663
26309,0.663
26310,0.562
26311,0.583
26312,0.735
26313,0.673
26314,0.925
26315,0.563
26316,0.658
26317,0.691
26318,0.891
26319,0.779
26320,0.779
26321,0.641
26322,0.427
26323,0.669
26324,0.635
26325,0.807
26326,0.518
26327,0.435
26328,0.498
26329,0.498
26330,0.518
26331,0.518
26332,0.435
26333,0.621
26334,0.663
26335,0.435
26336,0.435
26337,0.635
26338,0.412
26339,0.449
26340,0.909
26341,0.921
26342,0.64
26343,0.422
26344,0.327
26345,0.698
26346,0.843
26347,0.594
26348,0.37
26349,0.823
26350,0.834
26351,0.635
26352,0.498
26353,0.798
26354,0.56
26355,0.531
26356,0.645
26357,0.724
26358,0.691
26359,0.635
26360,0.615
26361,0.718
26362,0.487
26363,0.467
26364,0.334
26365,0.654
26366,0.768
26367,0.647
26368,0.564
26369,0.428
26370,0.751
26371,0.613
26372,0.847
26373,0.331
26374,0.331
26375,0.744
26376,0.744
26377,0.84
26378,0.84
26379,0.591
26380,0.591
26381,0.474
26382,0.553
26383,0.81
26384,0.331
26385,0.744
26386,0.631
26387,0.739
26388,0.734
26389,0.499
26390,0.84
26391,0.732
26392,0.591
26393,0.553
26394,0.659
26395,0.575
26396,0.81
26397,0.715
26398,0.62
26399,0.787
26400,0.667
26401,0.523
26402,0.573
26403,0.489
26404,0.517
26405,0.866
26406,0.586
26407,0.891
26408,0.471
26409,0.197
26410,0.88
26411,0.541
26412,0.814
26413,0.76
26414,0.657
26415,0.535
26416,0.454
26417,0.761
26418,0.721
26419,0.595
26420,0.909
26421,0.526
26422,0.615
26423,0.551
26424,0.774
26425,0.526
26426,0.716
26427,0.502
26428,0.636
26429,0.513
26430,0.513
26431,0.513
26432,0.502
26433,0.64
26434,0.556
26435,0.518
26436,0.644
26437,
26438,0.476
26439,0.488
26440,0.412
26441,0.445
26442,0.673
26443,0.617
26444,0.422
26445,0.517
26446,0.831
26447,0.597
26448,0.422
26449,0.517
26450,0.589
26451,0.537
26452,0.771
26453,0.597
26454,0.743
26455,0.526
26456,0.804
26457,0.91
26458,0.535
26459,0.902
26460,0.287
26461,0.881
26462,0.713
26463,0.565
26464,0.574
26465,0.716
26466,0.594
26467,0.756
26468,0.561
26469,0.385
26470,0.4
26471,0.487
26472,0.686
26473,0.236
26474,0.602
26475,0.802
26476,0.648
26477,0.845
26478,0.566
26479,0.6
26480,0.438
26481,0.762
26482,0.515
26483,0.487
26484,0.578
26485,0.664
26486,0.438
26487,0.527
26488,0.736
26489,0.572
26490,0.655
26491,0.515
26492,0.559
26493,0.442
26494,0.626
26495,0.585
26496,0.531
26497,0.569
26498,0.422
26499,0.686
26500,0.574
26501,0.438
26502,0.902
26503,0.845
26504,0.287
26505,0.831
26506,0.655
26507,0.559
26508,0.487
26509,0.771
26510,0.597
26511,0.736
26512,0.716
26513,0.566
26514,0.713
26515,0.535
26516,0.719
26517,0.47
26518,0.487
26519,0.909
26520,0.826
26521,0.398
26522,0.844
26523,0.921
26524,0.811
26525,0.718
26526,0.816
26527,0.949
26528,0.573
26529,0.617
26530,0.756
26531,0.646
26532,0.589
26533,0.571
26534,0.306
26535,0.619
26536,0.87
26537,0.857
26538,0.58
26539,0.534
26540,0.605
26541,0.835
26542,0.729
26543,0.67
26544,0.687
26545,0.618
26546,0.538
26547,0.594
26548,0.631
26549,0.245
26550,0.628
26551,0.626
26552,0.431
26553,0.449
26554,0.57
26555,0.622
26556,0.465
26557,0.581
26558,0.698
26559,0.61
26560,0.728
26561,
26562,0.458
26563,0.95
26564,0.412
26565,0.238
26566,0.731
26567,0.526
26568,0.418
26569,0.67
26570,0.636
26571,0.686
26572,0.84
26573,0.663
26574,0.61
26575,0.568
26576,0.582
26577,0.508
26578,0.491
26579,0.694
26580,0.582
26581,0.649
26582,0.474
26583,0.538
26584,0.312
26585,0.821
26586,0.751
26587,0.534
26588,0.554
26589,0.833
26590,0.553
26591,0.52
26592,0.487
26593,0.519
26594,0.577
26595,0.506
26596,0.492
26597,0.805
26598,0.904
26599,0.826
26600,0.544
26601,0.69
26602,0.573
26603,0.635
26604,0.69
26605,0.573
26606,0.719
26607,0.59
26608,0.863
26609,0.698
26610,0.554
26611,0.366
26612,0.587
26613,0.531
26614,0.586
26615,0.559
26616,0.644
26617,0.667
26618,0.366
26619,0.695
26620,0.531
26621,0.597
26622,0.554
26623,0.571
26624,0.642
26625,0.485
26626,0.32
26627,0.684
26628,0.585
26629,0.404
26630,0.32
26631,0.485
26632,0.479
26633,0.572
26634,0.346
26635,0.492
26636,0.492
26637,0.492
26638,0.572
26639,0.572
26640,0.572
26641,0.975
26642,0.609
26643,0.953
26644,0.51
26645,0.75
26646,0.75
26647,0.492
26648,0.51
26649,0.572
26650,0.492
26651,0.51
26652,0.64
26653,0.813
26654,0.568
26655,0.823
26656,0.812
26657,0.589
26658,0.694
26659,0.567
26660,0.705
26661,0.561
26662,0.73
26663,0.981
26664,0.719
26665,0.719
26666,0.479
26667,0.479
26668,0.679
26669,0.679
26670,0.603
26671,0.603
26672,0.568
26673,0.568
26674,0.481
26675,0.664
26676,0.664
26677,0.812
26678,0.694
26679,0.932
26680,0.932
26681,0.705
26682,0.705
26683,0.589
26684,0.589
26685,0.561
26686,0.656
26687,0.656
26688,0.543
26689,0.69
26690,0.705
26691,0.492
26692,0.448
26693,0.787
26694,0.698
26695,0.82
26696,0.825
26697,0.52
26698,0.364
26699,0.918
26700,
26701,0.67
26702,0.549
26703,0.487
26704,0.646
26705,0.753
26706,0.687
26707,0.69
26708,0.674
26709,0.699
26710,0.627
26711,0.566
26712,0.694
26713,0.835
26714,0.556
26715,0.57
26716,0.499
26717,0.881
26718,0.618
26719,0.88
26720,0.766
26721,0.829
26722,0.568
26723,0.342
26724,0.515
26725,0.682
26726,
26727,0.4
26728,0.646
26729,0.587
26730,0.609
26731,0.75
26732,0.586
26733,0.569
26734,0.442
26735,0.474
26736,0.592
26737,0.953
26738,0.717
26739,0.306
26740,0.51
26741,0.619
26742,0.878
26743,0.751
26744,0.527
26745,0.701
26746,
26747,0.831
26748,0.9
26749,0.644
26750,0.655
26751,0.719
26752,0.621
26753,0.485
26754,0.833
26755,0.496
26756,0.561
26757,0.782
26758,0.542
26759,0.5
26760,0.631
26761,0.691
26762,0.621
26763,0.723
26764,0.675
26765,0.758
26766,0.567
26767,0.669
26768,0.727
26769,0.221
26770,0.449
26771,0.648
26772,0.914
26773,0.571
26774,0.86
26775,0.529
26776,0.64
26777,0.312
26778,0.604
26779,0.577
26780,
26781,0.754
26782,0.463
26783,0.664
26784,0.653
26785,0.465
26786,0.526
26787,0.561
26788,0.76
26789,0.497
26790,0.952
26791,0.422
26792,0.726
26793,0.771
26794,0.699
26795,0.682
26796,0.659
26797,0.822
26798,0.385
26799,0.606
26800,0.473
26801,0.512
26802,0.881
26803,0.601
26804,0.32
26805,0.728
26806,0.579
26807,0.579
26808,0.809
26809,0.809
26810,0.553
26811,0.741
26812,0.54
26813,0.39
26814,0.75
26815,0.88
26816,0.793
26817,0.454
26818,0.531
26819,0.435
26820,0.492
26821,0.338
26822,0.726
26823,0.0279
26824,0.633
26825,0.589
26826,0.542
26827,0.635
26828,0.706
26829,0.606
26830,0.672
26831,0.605
26832,0.651
26833,0.391
26834,0.487
26835,0.708
26836,0.625
26837,0.641
26838,0.556
26839,0.557
26840,0.481
26841,0.49
26842,0.464
26843,0.891
26844,0.902
26845,0.571
26846,0.693
26847,0.57
26848,0.937
26849,0.561
26850,0.687
26851,0.653
26852,0.481
26853,0.687
26854,0.777
26855,0.4
26856,0.465
26857,0.674
26858,0.527
26859,0.574
26860,0.454
26861,0.833
26862,0.543
26863,0.535
26864,0.653
26865,0.322
26866,0.427
26867,0.66
26868,0.492
26869,0.525
26870,0.953
26871,0.872
26872,0.537
26873,0.489
26874,0.689
26875,0.41
26876,0.844
26877,0.561
26878,0.8
26879,0.471
26880,0.945
26881,0.515
26882,0.476
26883,0.736
26884,0.84
26885,0.886
26886,0.601
26887,0.581
26888,0.608
26889,0.467
26890,0.525
26891,0.471
26892,0.721
26893,0.621
26894,0.805
26895,0.567
26896,0.443
26897,0.342
26898,0.808
26899,0.728
26900,0.597
26901,0.545
26902,0.618
26903,0.578
26904,0.382
26905,0.545
26906,0.698
26907,0.838
26908,0.523
26909,0.451
26910,0.717
26911,0.627
26912,0.575
26913,0.545
26914,0.59
26915,0.87
26916,0.74
26917,0.792
26918,0.782
26919,0.627
26920,0.921
26921,0.495
26922,0.392
26923,0.392
26924,0.843
26925,0.727
26926,0.518
26927,0.587
26928,0.592
26929,0.856
26930,0.856
26931,0.66
26932,0.809
26933,0.665
26934,0.764
26935,0.608
26936,0.761
26937,0.761
26938,0.761
26939,0.497
26940,0.551
26941,0.714
26942,0.762
26943,0.762
26944,0.428
26945,0.474
26946,0.921
26947,0.762
26948,0.474
26949,0.551
26950,0.428
26951,0.759
26952,0.804
26953,0.686
26954,0.841
26955,0.696
26956,0.4
26957,0.492
26958,0.635
26959,0.763
26960,0.427
26961,0.567
26962,0.733
26963,0.526
26964,0.583
26965,0.69
26966,0.786
26967,0.513
26968,0.649
26969,0.391
26970,0.8
26971,0.197
26972,0.723
26973,0.413
26974,0.592
26975,0.607
26976,0.679
26977,0.667
26978,0.609
26979,0.549
26980,0.679
26981,0.427
26982,0.839
26983,0.449
26984,0.587
26985,0.72
26986,0.566
26987,0.355
26988,0.839
26989,0.322
26990,0.496
26991,0.808
26992,0.84
26993,0.74
26994,0.355
26995,0.563
26996,0.743
26997,0.403
26998,0.562
26999,0.721
27000,0.728
27001,0.32
27002,0.691
27003,0.934
27004,0.627
27005,0.681
27006,0.695
27007,0.731
27008,0.402
27009,0.704
27010,0.608
27011,0.609
27012,0.848
27013,0.58
27014,0.636
27015,0.46
27016,0.735
27017,0.684
27018,0.782
27019,0.586
27020,0.585
27021,0.714
27022,0.597
27023,0.586
27024,0.699
27025,0.567
27026,
27027,
27028,0.545
27029,0.586
27030,0.859
27031,
27032,0.509
27033,0.446
27034,0.545
27035,0.768
27036,0.559
27037,0.844
27038,0.549
27039,0.518
27040,0.561
27041,0.825
27042,0.808
27043,0.416
27044,0.446
27045,0.571
27046,0.571
27047,0.768
27048,0.635
27049,0.767
27050,0.631
27051,0.473
27052,0.664
27053,0.559
27054,0.578
27055,0.296
27056,0.647
27057,0.656
27058,0.403
27059,0.412
27060,0.727
27061,0.365
27062,0.599
27063,
27064,0.664
27065,0.635
27066,0.859
27067,0.609
27068,0.582
27069,0.531
27070,0.73
27071,0.573
27072,0.635
27073,0.493
27074,0.574
27075,0.611
27076,0.579
27077,
27078,0.385
27079,0.756
27080,0.821
27081,0.518
27082,0.649
27083,0.739
27084,0.859
27085,0.569
27086,0.594
27087,0.467
27088,0.69
27089,0.713
27090,0.531
27091,0.556
27092,0.596
27093,0.526
27094,
27095,0.609
27096,0.793
27097,0.458
27098,0.621
27099,0.756
27100,0.587
27101,0.878
27102,0.424
27103,0.412
27104,0.631
27105,0.485
27106,0.64
27107,0.756
27108,0.743
27109,0.64
27110,0.587
27111,0.736
27112,0.449
27113,0.612
27114,0.744
27115,0.733
27116,0.789
27117,0.435
27118,0.497
27119,0.631
27120,0.582
27121,0.34
27122,0.785
27123,0.611
27124,0.762
27125,0.695
27126,0.45
27127,0.909
27128,0.849
27129,0.303
