,liveness
16145,0.23
16146,0.0479
16147,0.384
16148,0.0816
16149,0.0925
16150,0.0729
16151,0.148
16152,0.122
16153,0.111
16154,0.121
16155,0.114
16156,0.0546
16157,0.11
16158,0.14
16159,0.347
16160,0.0947
16161,0.116
16162,0.077
16163,0.34
16164,0.111
16165,0.165
16166,0.0812
16167,0.195
16168,0.087
16169,0.116
16170,0.0856
16171,0.227
16172,0.103
16173,0.109
16174,0.119
16175,0.109
16176,
16177,0.101
16178,
16179,0.0837
16180,0.117
16181,0.274
16182,0.077
16183,0.1
16184,0.119
16185,0.307
16186,0.11
16187,0.25
16188,0.126
16189,0.0923
16190,0.11
16191,0.381
16192,0.362
16193,0.104
16194,0.127
16195,0.103
16196,0.143
16197,0.133
16198,0.892
16199,0.156
16200,0.109
16201,0.214
16202,0.0895
16203,0.196
16204,0.615
16205,0.338
16206,0.114
16207,0.0615
16208,0.197
16209,0.097
16210,0.122
16211,0.0829
16212,0.666
16213,0.0898
16214,0.0924
16215,0.115
16216,0.144
16217,0.304
16218,0.11
16219,0.102
16220,0.319
16221,0.057
16222,0.145
16223,0.259
16224,0.224
16225,0.148
16226,0.107
16227,0.133
16228,0.238
16229,0.0884
16230,0.116
16231,0.129
16232,0.336
16233,0.269
16234,0.304
16235,0.191
16236,0.127
16237,0.176
16238,0.105
16239,0.111
16240,0.111
16241,0.497
16242,0.115
16243,0.0837
16244,0.155
16245,0.104
16246,0.28
16247,0.098
16248,0.161
16249,0.165
16250,0.163
16251,0.166
16252,0.248
16253,0.465
16254,0.226
16255,0.253
16256,0.559
16257,0.0863
16258,0.594
16259,0.408
16260,0.195
16261,0.0694
16262,0.139
16263,0.0902
16264,0.107
16265,0.211
16266,0.0976
16267,0.327
16268,0.138
16269,0.118
16270,0.1
16271,0.0505
16272,0.101
16273,0.111
16274,0.2
16275,0.63
16276,0.0558
16277,0.0796
16278,0.0703
16279,0.181
16280,0.127
16281,0.361
16282,0.119
16283,0.0725
16284,0.0579
16285,0.114
16286,0.189
16287,0.141
16288,0.111
16289,0.0816
16290,0.291
16291,0.116
16292,0.126
16293,0.352
16294,0.0806
16295,0.139
16296,0.115
16297,0.464
16298,0.154
16299,0.0649
16300,0.111
16301,0.313
16302,0.248
16303,0.103
16304,0.242
16305,0.139
16306,0.281
16307,0.14
16308,0.0669
16309,0.18
16310,0.347
16311,0.267
16312,0.087
16313,0.136
16314,0.184
16315,0.11
16316,0.0521
16317,0.266
16318,0.0936
16319,0.0946
16320,0.091
16321,0.132
16322,0.139
16323,
16324,0.384
16325,0.105
16326,0.111
16327,0.128
16328,0.588
16329,0.0996
16330,0.0844
16331,0.117
16332,0.169
16333,0.105
16334,0.119
16335,0.189
16336,0.114
16337,0.358
16338,0.074
16339,0.0932
16340,0.102
16341,0.119
16342,0.103
16343,0.102
16344,0.137
16345,0.0964
16346,0.135
16347,0.0479
16348,0.097
16349,0.154
16350,0.165
16351,0.103
16352,0.134
16353,0.0591
16354,0.0964
16355,0.111
16356,0.166
16357,0.0631
16358,0.482
16359,0.0976
16360,0.359
16361,0.116
16362,0.121
16363,0.368
16364,0.15
16365,0.334
16366,0.224
16367,0.0982
16368,0.204
16369,0.338
16370,0.154
16371,0.207
16372,0.22
16373,0.278
16374,0.949
16375,0.951
16376,0.109
16377,0.082
16378,0.0662
16379,0.11
16380,0.105
16381,
16382,0.117
16383,0.734
16384,0.102
16385,0.141
16386,0.111
16387,0.0979
16388,0.135
16389,0.183
16390,0.165
16391,0.111
16392,0.143
16393,0.127
16394,0.362
16395,0.148
16396,0.119
16397,0.116
16398,0.115
16399,0.216
16400,0.143
16401,0.115
16402,0.254
16403,0.181
16404,0.0927
16405,0.12
16406,0.111
16407,0.712
16408,0.14
16409,0.0829
16410,0.451
16411,0.158
16412,0.152
16413,0.143
16414,0.127
16415,0.129
16416,0.0698
16417,0.114
16418,0.194
16419,0.0796
16420,0.0848
16421,0.114
16422,0.101
16423,0.0993
16424,0.621
16425,0.856
16426,0.316
16427,0.122
16428,0.0981
16429,0.1
16430,0.106
16431,0.108
16432,0.0711
16433,0.104
16434,0.151
16435,0.0649
16436,0.116
16437,0.103
16438,0.204
16439,0.0543
16440,0.0931
16441,0.382
16442,0.106
16443,0.218
16444,0.336
16445,0.151
16446,0.132
16447,0.221
16448,0.148
16449,0.198
16450,0.111
16451,0.41
16452,0.122
16453,0.0573
16454,0.119
16455,0.0888
16456,0.114
16457,0.417
16458,0.706
16459,0.121
16460,0.0495
16461,0.182
16462,0.129
16463,0.465
16464,0.118
16465,0.111
16466,0.594
16467,0.103
16468,0.281
16469,0.127
16470,0.111
16471,0.125
16472,0.125
16473,0.594
16474,0.281
16475,0.127
16476,0.1
16477,0.0309
16478,0.304
16479,0.134
16480,0.179
16481,0.125
16482,0.892
16483,0.194
16484,0.0896
16485,0.193
16486,0.226
16487,0.0954
16488,0.0479
16489,0.241
16490,0.182
16491,0.382
16492,0.252
16493,0.244
16494,0.119
16495,0.107
16496,0.527
16497,0.119
16498,0.171
16499,0.107
16500,0.221
16501,0.224
16502,0.0947
16503,0.318
16504,0.744
16505,0.0805
16506,0.158
16507,0.113
16508,0.183
16509,0.143
16510,0.152
16511,0.568
16512,0.0979
16513,0.115
16514,0.909
16515,0.107
16516,0.248
16517,0.126
16518,0.44
16519,0.291
16520,0.154
16521,0.0816
16522,0.105
16523,0.095
16524,0.347
16525,0.204
16526,0.145
16527,0.117
16528,0.0884
16529,0.0943
16530,0.0805
16531,0.118
16532,0.347
16533,0.368
16534,0.163
16535,0.134
16536,0.117
16537,0.118
16538,0.1
16539,0.122
16540,0.0805
16541,0.0479
16542,0.182
16543,0.196
16544,0.135
16545,0.121
16546,0.214
16547,0.219
16548,0.362
16549,0.11
16550,0.122
16551,0.171
16552,0.377
16553,0.119
16554,0.135
16555,0.182
16556,0.527
16557,0.115
16558,0.111
16559,0.11
16560,0.121
16561,0.115
16562,0.252
16563,0.132
16564,0.0805
16565,0.0695
16566,0.0695
16567,0.115
16568,0.153
16569,0.0479
16570,0.153
16571,
16572,0.249
16573,0.949
16574,0.307
16575,0.123
16576,0.0495
16577,0.594
16578,0.344
16579,0.104
16580,0.0695
16581,0.121
16582,0.249
16583,0.0698
16584,0.744
16585,0.179
16586,0.125
16587,0.0927
16588,0.151
16589,0.382
16590,0.165
16591,0.11
16592,0.136
16593,0.359
16594,0.0958
16595,0.281
16596,0.249
16597,0.111
16598,0.145
16599,0.244
16600,0.329
16601,0.111
16602,0.331
16603,0.103
16604,0.148
16605,0.0896
16606,0.115
16607,0.112
16608,0.0899
16609,0.269
16610,0.191
16611,0.124
16612,0.123
16613,0.148
16614,0.115
16615,0.102
16616,0.102
16617,0.463
16618,0.0309
16619,
16620,0.165
16621,0.0622
16622,0.134
16623,0.187
16624,0.132
16625,0.355
16626,0.111
16627,0.349
16628,0.603
16629,0.066
16630,0.127
16631,0.727
16632,0.171
16633,0.617
16634,0.617
16635,0.214
16636,0.121
16637,0.249
16638,0.182
16639,0.278
16640,0.181
16641,0.163
16642,0.336
16643,0.0591
16644,0.249
16645,0.197
16646,0.118
16647,0.241
16648,0.252
16649,0.381
16650,0.142
16651,0.17
16652,0.221
16653,0.538
16654,0.427
16655,0.0895
16656,0.124
16657,0.116
16658,0.0852
16659,0.249
16660,0.0823
16661,0.194
16662,0.336
16663,0.108
16664,0.118
16665,0.126
16666,0.249
16667,0.107
16668,0.617
16669,0.167
16670,0.0942
16671,0.129
16672,0.0599
16673,0.166
16674,0.344
16675,0.0898
16676,0.221
16677,0.221
16678,0.117
16679,0.145
16680,0.444
16681,0.227
16682,0.375
16683,0.138
16684,0.182
16685,0.411
16686,0.104
16687,0.151
16688,0.0857
16689,0.123
16690,0.111
16691,0.123
16692,0.111
16693,0.374
16694,0.101
16695,0.405
16696,0.493
16697,0.103
16698,0.0479
16699,0.11
16700,0.146
16701,0.196
16702,0.1
16703,0.235
16704,
16705,0.122
16706,0.103
16707,0.0992
16708,0.235
16709,0.103
16710,0.121
16711,0.214
16712,0.115
16713,0.175
16714,0.404
16715,0.249
16716,0.182
16717,0.949
16718,0.0793
16719,0.142
16720,0.119
16721,0.0479
16722,0.107
16723,0.121
16724,0.951
16725,0.0793
16726,0.126
16727,0.118
16728,0.0986
16729,0.0505
16730,
16731,0.152
16732,0.344
16733,0.0495
16734,0.136
16735,0.0863
16736,0.116
16737,0.603
16738,0.135
16739,0.184
16740,0.116
16741,0.135
16742,0.157
16743,0.107
16744,0.0844
16745,0.218
16746,0.161
16747,0.0479
16748,0.313
16749,0.076
16750,0.13
16751,0.15
16752,0.117
16753,0.213
16754,0.0768
16755,0.106
16756,0.12
16757,0.701
16758,0.427
16759,0.5
16760,0.0898
16761,0.107
16762,0.622
16763,0.0947
16764,0.199
16765,0.11
16766,0.107
16767,0.146
16768,0.4
16769,0.103
16770,0.056
16771,0.0857
16772,0.0816
16773,0.213
16774,0.261
16775,0.0939
16776,0.527
16777,0.109
16778,0.0899
16779,0.464
16780,0.0979
16781,0.17
16782,0.15
16783,0.134
16784,0.0925
16785,0.0772
16786,0.118
16787,0.108
16788,0.748
16789,0.142
16790,0.165
16791,0.143
16792,0.594
16793,0.1
16794,0.0888
16795,0.297
16796,0.0309
16797,0.144
16798,0.0884
16799,0.116
16800,0.158
16801,0.281
16802,0.101
16803,0.116
16804,0.0804
16805,0.113
16806,0.122
16807,0.114
16808,0.109
16809,0.134
16810,0.13
16811,0.102
16812,0.103
16813,0.122
16814,0.0804
16815,0.0836
16816,0.142
16817,0.114
16818,0.0615
16819,0.0726
16820,0.411
16821,0.109
16822,0.111
16823,0.34
16824,0.444
16825,0.0611
16826,0.166
16827,0.11
16828,0.276
16829,0.146
16830,0.152
16831,0.151
16832,0.223
16833,0.0863
16834,0.148
16835,0.166
16836,0.0571
16837,0.189
16838,0.329
16839,0.0952
16840,0.189
16841,0.122
16842,0.165
16843,0.0558
16844,0.0795
16845,0.717
16846,0.124
16847,0.105
16848,0.118
16849,0.0755
16850,0.396
16851,0.174
16852,0.115
16853,0.123
16854,0.152
16855,0.107
16856,0.236
16857,0.538
16858,0.249
16859,0.0766
16860,0.0866
16861,0.236
16862,0.538
16863,0.135
16864,0.086
16865,0.252
16866,0.204
16867,0.126
16868,0.0888
16869,0.706
16870,0.211
16871,0.139
16872,0.318
16873,0.135
16874,0.0994
16875,0.107
16876,0.358
16877,0.0936
16878,0.111
16879,0.19
16880,0.0925
16881,0.0756
16882,0.135
16883,0.149
16884,0.111
16885,0.0669
16886,0.137
16887,0.118
16888,0.155
16889,0.0824
16890,0.146
16891,0.142
16892,0.12
16893,0.116
16894,0.118
16895,0.195
16896,0.105
16897,0.116
16898,0.077
16899,0.105
16900,0.077
16901,0.477
16902,0.0793
16903,0.167
16904,0.23
16905,0.158
16906,0.121
16907,0.183
16908,0.106
16909,0.108
16910,0.111
16911,0.113
16912,0.537
16913,0.111
16914,0.0884
16915,0.106
16916,0.0772
16917,0.257
16918,0.143
16919,0.349
16920,0.0649
16921,
16922,0.0884
16923,0.0916
16924,0.255
16925,0.196
16926,0.214
16927,0.106
16928,0.112
16929,0.114
16930,0.165
16931,0.148
16932,0.142
16933,0.0398
16934,0.137
16935,0.119
16936,0.151
16937,0.126
16938,0.121
16939,0.165
16940,0.126
16941,0.151
16942,0.0782
16943,0.158
16944,0.181
16945,0.0726
16946,0.118
16947,0.135
16948,0.114
16949,0.11
16950,0.111
16951,0.108
16952,0.104
16953,0.617
16954,0.163
16955,0.14
16956,0.0646
16957,0.0796
16958,0.141
16959,0.272
16960,0.077
16961,0.0866
16962,0.111
16963,0.166
16964,0.135
16965,0.121
16966,0.0479
16967,0.111
16968,0.0669
16969,0.168
16970,0.108
16971,0.336
16972,0.219
16973,0.0996
16974,0.132
16975,0.244
16976,0.375
16977,0.154
16978,0.299
16979,0.131
16980,0.176
16981,0.41
16982,0.417
16983,0.229
16984,0.299
16985,0.183
16986,0.381
16987,0.156
16988,0.0884
16989,0.176
16990,0.213
16991,0.163
16992,0.246
16993,0.104
16994,0.099
16995,0.3
16996,0.0426
16997,0.112
16998,0.0829
16999,0.431
17000,0.235
17001,0.46
17002,0.105
17003,0.0805
17004,0.269
17005,0.0804
17006,0.108
17007,0.143
17008,0.183
17009,0.14
17010,0.108
17011,0.242
17012,0.272
17013,0.108
17014,0.0942
17015,0.0782
17016,0.0646
17017,0.138
17018,0.11
17019,0.189
17020,0.149
17021,0.189
17022,0.11
17023,0.224
17024,0.109
17025,0.527
17026,0.0996
17027,0.41
17028,0.102
17029,0.0462
17030,0.189
17031,0.0779
17032,0.082
17033,0.13
17034,0.4
17035,0.123
17036,0.257
17037,0.116
17038,
17039,0.0986
17040,0.249
17041,0.183
17042,0.353
17043,0.727
17044,0.727
17045,0.617
17046,0.214
17047,0.312
17048,0.171
17049,0.312
17050,0.0986
17051,0.196
17052,0.196
17053,0.104
17054,0.353
17055,0.353
17056,0.312
17057,0.0832
17058,0.0669
17059,0.291
17060,0.181
17061,0.114
17062,0.193
17063,0.136
17064,0.214
17065,0.727
17066,0.109
17067,0.117
17068,0.135
17069,0.108
17070,0.193
17071,0.0924
17072,0.139
17073,0.056
17074,0.109
17075,0.214
17076,0.189
17077,0.0867
17078,0.11
17079,0.727
17080,0.0793
17081,0.727
17082,0.108
17083,0.127
17084,0.143
17085,0.344
17086,0.151
17087,0.0816
17088,0.227
17089,0.413
17090,0.856
17091,0.113
17092,0.109
17093,0.109
17094,0.138
17095,
17096,0.0816
17097,0.856
17098,0.109
17099,0.141
17100,0.132
17101,0.411
17102,0.142
17103,0.111
17104,
17105,0.0471
17106,0.327
17107,0.338
17108,0.119
17109,0.132
17110,0.338
17111,0.107
17112,0.0649
17113,0.0649
17114,0.338
17115,0.132
17116,0.196
17117,0.0856
17118,0.136
17119,0.46
17120,0.157
17121,0.107
17122,0.0856
17123,0.165
17124,0.124
17125,
17126,0.129
17127,0.229
17128,0.214
17129,0.116
17130,0.297
17131,0.534
17132,0.114
17133,0.292
17134,0.214
17135,0.151
17136,0.297
17137,0.949
17138,0.166
17139,0.0662
17140,0.166
17141,0.949
17142,0.0838
17143,0.374
17144,0.112
17145,0.389
17146,0.121
17147,0.107
17148,0.0884
17149,0.165
17150,0.176
17151,0.207
17152,0.334
17153,0.154
17154,0.0798
17155,0.668
17156,0.138
17157,0.285
17158,0.465
17159,0.111
17160,0.111
17161,0.109
17162,0.0936
17163,0.0649
17164,0.252
17165,0.679
17166,0.154
17167,0.138
17168,0.0936
17169,0.18
17170,0.679
17171,0.278
17172,0.278
17173,0.114
17174,0.253
17175,0.253
17176,0.103
17177,0.297
17178,0.165
17179,0.509
17180,0.15
17181,0.224
17182,0.224
17183,0.276
17184,0.302
17185,0.115
17186,0.348
17187,0.0896
17188,0.102
17189,0.15
17190,0.241
17191,0.11
17192,0.163
17193,0.382
17194,0.115
17195,0.241
17196,
17197,0.227
17198,0.198
17199,0.0984
17200,0.198
17201,0.134
17202,0.166
17203,0.489
17204,0.209
17205,0.312
17206,0.104
17207,0.617
17208,0.129
17209,0.121
17210,0.118
17211,0.0753
17212,0.0521
17213,0.078
17214,0.165
17215,0.0704
17216,0.101
17217,0.123
17218,0.208
17219,0.181
17220,0.145
17221,0.26
17222,0.368
17223,0.194
17224,0.0708
17225,0.417
17226,0.144
17227,0.114
17228,0.318
17229,0.316
17230,0.143
17231,0.124
17232,0.122
17233,0.0866
17234,0.144
17235,0.129
17236,0.122
17237,0.0992
17238,0.217
17239,0.109
17240,0.0896
17241,0.29
17242,0.244
17243,0.14
17244,0.382
17245,0.224
17246,0.227
17247,0.104
17248,0.11
17249,0.154
17250,0.176
17251,0.235
17252,0.156
17253,0.0779
17254,0.0627
17255,0.161
17256,0.617
17257,0.668
17258,0.122
17259,0.104
17260,0.126
17261,0.0832
17262,0.341
17263,0.106
17264,0.127
17265,0.0398
17266,0.116
17267,0.106
17268,0.109
17269,0.137
17270,0.404
17271,0.156
17272,0.315
17273,0.632
17274,0.126
17275,0.341
17276,0.178
17277,0.727
17278,0.151
17279,0.127
17280,0.415
17281,0.108
17282,0.33
17283,0.107
17284,0.11
17285,0.276
17286,0.12
17287,0.0695
17288,0.0924
17289,0.348
17290,0.269
17291,0.191
17292,0.115
17293,0.195
17294,0.0793
17295,0.168
17296,0.139
17297,0.249
17298,0.094
17299,0.408
17300,0.113
17301,0.727
17302,0.214
17303,0.14
17304,0.226
17305,0.226
17306,0.312
17307,0.0952
17308,0.0838
17309,0.0932
17310,0.0916
17311,0.79
17312,0.109
17313,0.128
17314,0.113
17315,0.0662
17316,0.143
17317,0.0546
17318,0.119
17319,0.173
17320,0.261
17321,0.0816
17322,0.432
17323,0.0708
17324,
17325,0.19
17326,0.128
17327,0.048
17328,0.432
17329,0.127
17330,0.193
17331,0.124
17332,0.19
17333,0.113
17334,0.106
17335,0.139
17336,0.617
17337,0.0749
17338,0.104
17339,0.116
17340,0.425
17341,0.0582
17342,0.178
17343,0.056
17344,0.108
17345,0.336
17346,0.198
17347,0.712
17348,0.444
17349,0.194
17350,0.113
17351,0.13
17352,0.4
17353,0.056
17354,0.198
17355,0.266
17356,0.115
17357,0.358
17358,0.0749
17359,0.194
17360,0.114
17361,0.0793
17362,0.463
17363,0.23
17364,0.144
17365,0.104
17366,0.281
17367,0.121
17368,0.195
17369,0.105
17370,0.103
17371,0.095
17372,0.0704
17373,0.0712
17374,0.0755
17375,0.101
17376,0.08
17377,0.323
17378,0.11
17379,0.119
17380,0.107
17381,0.0851
17382,0.336
17383,0.261
17384,0.795
17385,0.148
17386,0.742
17387,0.742
17388,0.148
17389,0.08
17390,0.261
17391,0.296
17392,0.0575
17393,0.742
17394,0.0575
17395,0.296
17396,0.497
17397,0.179
17398,0.383
17399,0.329
17400,0.413
17401,0.113
17402,0.115
17403,0.0426
17404,0.0928
17405,0.115
17406,0.103
17407,0.316
17408,0.109
17409,0.104
17410,0.114
17411,0.154
17412,0.139
17413,0.116
17414,0.0993
17415,0.0694
17416,0.193
17417,0.111
17418,0.141
17419,0.348
17420,0.154
17421,0.101
17422,0.193
17423,0.119
17424,0.493
17425,0.951
17426,0.123
17427,0.33
17428,0.0437
17429,0.249
17430,0.688
17431,0.102
17432,0.63
17433,0.165
17434,0.104
17435,0.137
17436,0.056
17437,0.115
17438,0.949
17439,0.304
17440,0.143
17441,0.272
17442,0.187
17443,0.355
17444,0.304
17445,0.527
17446,0.0793
17447,0.748
17448,0.141
17449,0.127
17450,0.256
17451,0.252
17452,0.095
17453,0.11
17454,0.227
17455,0.253
17456,0.184
17457,0.33
17458,0.0579
17459,0.133
17460,0.355
17461,0.111
17462,0.248
17463,0.252
17464,0.107
17465,0.095
17466,0.156
17467,0.134
17468,0.102
17469,0.099
17470,0.114
17471,0.1
17472,0.0917
17473,0.191
17474,0.252
17475,0.175
17476,0.116
17477,0.139
17478,0.307
17479,0.217
17480,0.129
17481,0.137
17482,0.196
17483,0.15
17484,0.109
17485,0.0947
17486,0.154
17487,0.221
17488,0.132
17489,0.0971
17490,0.0964
17491,0.103
17492,0.139
17493,0.318
17494,0.106
17495,0.44
17496,0.113
17497,0.142
17498,0.143
17499,0.22
17500,0.141
17501,0.534
17502,0.244
17503,0.34
17504,0.113
17505,0.383
17506,0.244
17507,0.0704
17508,0.0986
17509,0.152
17510,0.116
17511,0.244
17512,0.349
17513,0.0823
17514,0.114
17515,0.318
17516,0.118
17517,0.189
17518,0.336
17519,0.102
17520,0.111
17521,0.0451
17522,0.144
17523,0.34
17524,0.0793
17525,0.211
17526,0.301
17527,0.132
17528,0.114
17529,0.152
17530,0.0816
17531,0.214
17532,0.253
17533,0.181
17534,0.105
17535,0.115
17536,0.307
17537,0.195
17538,0.0992
17539,0.109
17540,0.141
17541,0.105
17542,0.224
17543,0.35
17544,0.575
17545,0.167
17546,0.0632
17547,0.701
17548,0.22
17549,0.0829
17550,0.208
17551,0.1
17552,0.104
17553,0.108
17554,0.909
17555,0.0805
17556,0.304
17557,0.129
17558,0.0979
17559,0.103
17560,0.244
17561,0.297
17562,0.195
17563,0.131
17564,0.103
17565,0.132
17566,0.296
17567,0.129
17568,0.0772
17569,0.33
17570,0.159
17571,0.409
17572,0.13
17573,0.0993
17574,0.0704
17575,0.0832
17576,0.108
17577,0.214
17578,0.0426
17579,0.464
17580,0.115
17581,0.11
17582,0.304
17583,0.126
17584,0.144
17585,0.301
17586,0.111
17587,0.0698
17588,0.1
17589,0.102
17590,0.144
17591,0.538
17592,0.158
17593,0.128
17594,0.126
17595,0.32
17596,0.152
17597,0.0976
17598,0.271
17599,0.0998
17600,0.0947
17601,0.12
17602,0.154
17603,0.181
17604,0.276
17605,0.127
17606,0.727
17607,0.311
17608,0.132
17609,0.111
17610,0.183
17611,0.0756
17612,0.157
17613,0.198
17614,0.0936
17615,0.0928
17616,0.0884
17617,0.0936
17618,0.139
17619,0.15
17620,0.628
17621,0.102
17622,0.111
17623,0.178
17624,0.0546
17625,0.0884
17626,0.119
17627,0.152
17628,0.4
17629,0.1
17630,0.096
17631,0.665
17632,0.249
17633,0.156
17634,0.34
17635,0.0426
17636,0.336
17637,0.127
17638,0.114
17639,0.253
17640,0.114
17641,0.0698
17642,0.154
17643,0.0884
17644,0.291
17645,0.144
17646,0.111
17647,0.141
17648,0.153
17649,0.115
17650,0.152
17651,0.11
17652,0.11
17653,0.152
17654,0.111
17655,0.331
17656,0.412
17657,0.0689
17658,0.0786
17659,0.339
17660,0.107
17661,0.111
17662,0.238
17663,0.208
17664,0.111
17665,0.0971
17666,0.33
17667,0.115
17668,0.274
17669,0.122
17670,0.11
17671,0.0625
17672,0.449
17673,0.0625
17674,0.144
17675,0.108
17676,0.331
17677,0.116
17678,0.497
17679,0.139
17680,0.151
17681,0.1
17682,0.249
17683,0.166
17684,0.255
17685,0.107
17686,0.105
17687,0.125
17688,0.628
17689,0.0947
17690,0.156
17691,0.113
17692,0.151
17693,0.111
17694,0.123
17695,0.116
17696,0.144
17697,0.489
17698,0.302
17699,0.246
17700,0.249
17701,0.105
17702,0.123
17703,0.356
17704,0.603
17705,0.106
17706,0.409
17707,0.153
17708,0.153
17709,0.153
17710,0.153
17711,0.129
17712,0.122
17713,0.112
17714,0.118
17715,0.196
17716,0.349
17717,0.0437
17718,0.117
17719,0.0615
17720,0.17
17721,0.152
17722,0.119
17723,0.1
17724,
17725,0.285
17726,0.226
17727,0.0944
17728,0.111
17729,0.0992
17730,0.0338
17731,0.356
17732,0.181
17733,0.366
17734,
17735,0.0599
17736,0.249
17737,0.074
17738,0.081
17739,0.168
17740,0.323
17741,0.12
17742,0.097
17743,0.219
17744,0.124
17745,0.11
17746,0.0619
17747,0.167
17748,0.0986
17749,0.0856
17750,0.0818
17751,0.349
17752,0.163
17753,0.463
17754,0.0599
17755,0.688
17756,0.0668
17757,0.103
17758,0.108
17759,0.121
17760,0.114
17761,0.113
17762,0.137
17763,0.0976
17764,0.0711
17765,0.189
17766,0.0916
17767,0.111
17768,0.0896
17769,0.159
17770,0.129
17771,0.336
17772,0.109
17773,0.0703
17774,0.127
17775,0.16
17776,0.254
17777,0.0925
17778,0.451
17779,0.0731
17780,0.108
17781,0.559
17782,0.149
17783,0.0779
17784,0.104
17785,0.105
17786,0.334
17787,0.144
17788,0.151
17789,0.0863
17790,0.493
17791,0.126
17792,0.353
17793,0.144
17794,0.111
17795,0.148
17796,0.444
17797,0.145
17798,0.0625
17799,0.0625
17800,0.159
17801,0.785
17802,0.308
17803,0.0952
17804,0.111
17805,0.0786
17806,0.0704
17807,0.134
17808,0.21
17809,0.103
17810,0.312
17811,0.0936
17812,0.142
17813,0.688
17814,0.594
17815,0.113
17816,0.109
17817,0.304
17818,0.11
17819,0.0866
17820,0.122
17821,0.0823
17822,0.103
17823,0.101
17824,0.343
17825,0.244
17826,0.312
17827,0.14
17828,0.116
17829,0.223
17830,0.135
17831,0.122
17832,0.187
17833,0.148
17834,0.23
17835,0.173
17836,0.154
17837,0.164
17838,0.126
17839,0.0571
17840,0.0866
17841,0.131
17842,0.113
17843,0.559
17844,0.128
17845,0.0902
17846,0.271
17847,0.0832
17848,0.104
17849,0.0986
17850,0.249
17851,0.368
17852,0.257
17853,0.0936
17854,0.0897
17855,0.217
17856,0.217
17857,0.111
17858,0.142
17859,0.252
17860,0.111
17861,0.312
17862,0.318
17863,0.5
17864,0.312
17865,0.0899
17866,0.144
17867,0.141
17868,0.152
17869,0.276
17870,0.099
17871,0.493
17872,0.11
17873,0.172
17874,0.341
17875,0.0897
17876,0.11
17877,0.196
17878,0.13
17879,0.151
17880,0.137
17881,0.122
17882,0.0671
17883,0.116
17884,0.344
17885,0.124
17886,0.148
17887,0.247
17888,0.126
17889,0.101
17890,0.527
17891,0.35
17892,0.108
17893,0.157
17894,0.154
17895,0.253
17896,0.0856
17897,0.0766
17898,0.0895
17899,0.0625
17900,0.109
17901,0.408
17902,0.0925
17903,0.107
17904,0.0971
17905,0.111
17906,0.0579
17907,0.141
17908,0.135
17909,0.415
17910,0.111
17911,0.14
17912,0.114
17913,0.129
17914,0.094
17915,0.0554
17916,0.129
17917,0.104
17918,0.137
17919,0.0992
17920,0.0952
17921,0.204
17922,0.154
17923,0.0309
