,track_length
23185,292799.0
23186,292799.0
23187,198912.0
23188,121886.0
23189,
23190,264000.0
23191,174133.0
23192,189253.0
23193,243187.0
23194,258475.0
23195,196946.0
23196,242600.0
23197,204026.0
23198,208517.0
23199,178226.0
23200,264213.0
23201,300160.0
23202,204629.0
23203,169906.0
23204,198944.0
23205,242306.0
23206,238125.0
23207,157202.0
23208,189480.0
23209,157520.0
23210,202453.0
23211,239835.0
23212,210375.0
23213,166605.0
23214,157776.0
23215,165517.0
23216,225173.0
23217,156091.0
23218,283866.0
23219,198613.0
23220,
23221,178061.0
23222,178213.0
23223,178213.0
23224,
23225,215838.0
23226,305350.0
23227,185610.0
23228,200185.0
23229,305350.0
23230,192946.0
23231,136366.0
23232,104218.0
23233,180923.0
23234,272506.0
23235,173760.0
23236,200253.0
23237,182520.0
23238,141413.0
23239,196760.0
23240,199549.0
23241,167552.0
23242,296048.0
23243,76973.0
23244,180522.0
23245,301586.0
23246,230408.0
23247,225923.0
23248,160009.0
23249,178226.0
23250,169411.0
23251,190302.0
23252,192066.0
23253,73846.0
23254,186826.0
23255,203183.0
23256,301893.0
23257,162546.0
23258,303076.0
23259,202747.0
23260,126000.0
23261,216004.0
23262,205833.0
23263,194451.0
23264,243209.0
23265,339249.0
23266,248586.0
23267,153474.0
23268,191033.0
23269,144733.0
23270,239635.0
23271,243187.0
23272,145301.0
23273,210800.0
23274,204629.0
23275,297000.0
23276,164938.0
23277,231826.0
23278,357653.0
23279,357653.0
23280,181237.0
23281,357653.0
23282,211039.0
23283,234626.0
23284,184929.0
23285,163902.0
23286,280786.0
23287,162802.0
23288,217866.0
23289,166093.0
23290,515386.0
23291,297404.0
23292,180866.0
23293,172800.0
23294,200016.0
23295,243520.0
23296,256586.0
23297,195170.0
23298,104218.0
23299,228461.0
23300,166200.0
23301,221353.0
23302,183160.0
23303,141586.0
23304,245386.0
23305,269703.0
23306,233087.0
23307,158769.0
23308,289306.0
23309,173061.0
23310,123520.0
23311,220887.0
23312,194732.0
23313,194693.0
23314,174967.0
23315,147346.0
23316,202625.0
23317,198613.0
23318,213863.0
23319,167973.0
23320,213132.0
23321,171240.0
23322,205426.0
23323,217405.0
23324,198944.0
23325,192253.0
23326,224002.0
23327,119133.0
23328,207866.0
23329,121886.0
23330,332300.0
23331,219340.0
23332,349933.0
23333,198147.0
23334,169396.0
23335,194874.0
23336,205040.0
23337,129264.0
23338,211920.0
23339,127946.0
23340,188773.0
23341,391376.0
23342,119133.0
23343,366400.0
23344,304041.0
23345,177000.0
23346,189253.0
23347,171466.0
23348,173419.0
23349,145121.0
23350,186223.0
23351,195546.0
23352,140400.0
23353,140400.0
23354,235880.0
23355,185610.0
23356,235880.0
23357,140400.0
23358,140400.0
23359,186223.0
23360,309120.0
23361,222374.0
23362,231716.0
23363,203022.0
23364,188242.0
23365,184848.0
23366,418506.0
23367,124342.0
23368,
23369,194613.0
23370,186293.0
23371,228266.0
23372,274000.0
23373,129171.0
23374,176506.0
23375,226835.0
23376,247226.0
23377,211826.0
23378,239635.0
23379,157400.0
23380,157776.0
23381,268933.0
23382,237986.0
23383,129733.0
23384,167915.0
23385,225920.0
23386,199549.0
23387,175600.0
23388,235160.0
23389,258475.0
23390,214960.0
23391,183160.0
23392,158193.0
23393,203907.0
23394,301586.0
23395,225923.0
23396,195428.0
23397,180182.0
23398,143375.0
23399,237240.0
23400,158700.0
23401,180434.0
23402,238805.0
23403,179404.0
23404,179404.0
23405,366400.0
23406,180434.0
23407,191813.0
23408,138936.0
23409,280786.0
23410,152111.0
23411,287040.0
23412,203881.0
23413,127843.0
23414,179773.0
23415,352977.0
23416,174967.0
23417,312820.0
23418,297546.0
23419,241682.0
23420,193733.0
23421,257604.0
23422,193320.0
23423,170270.0
23424,204426.0
23425,242400.0
23426,49226.0
23427,192539.0
23428,180480.0
23429,186686.0
23430,350120.0
23431,341475.0
23432,190302.0
23433,142978.0
23434,391376.0
23435,176383.0
23436,162663.0
23437,172195.0
23438,174967.0
23439,224002.0
23440,268949.0
23441,127843.0
23442,350120.0
23443,174967.0
23444,121704.0
23445,351253.0
23446,164938.0
23447,164166.0
23448,217828.0
23449,218283.0
23450,276794.0
23451,202040.0
23452,351253.0
23453,256162.0
23454,174682.0
23455,203133.0
23456,286235.0
23457,252186.0
23458,173061.0
23459,211733.0
23460,252186.0
23461,185526.0
23462,190746.0
23463,211013.0
23464,202040.0
23465,199786.0
23466,332529.0
23467,244679.0
23468,205171.0
23469,158706.0
23470,109773.0
23471,214610.0
23472,158205.0
23473,52061.0
23474,301893.0
23475,234857.0
23476,266879.0
23477,199507.0
23478,243187.0
23479,220995.0
23480,242306.0
23481,271773.0
23482,235160.0
23483,259346.0
23484,195546.0
23485,276920.0
23486,201560.0
23487,148278.0
23488,165053.0
23489,179652.0
23490,192000.0
23491,208846.0
23492,175203.0
23493,235566.0
23494,272500.0
23495,156091.0
23496,189289.0
23497,221440.0
23498,145301.0
23499,145760.0
23500,99108.0
23501,214289.0
23502,176640.0
23503,333546.0
23504,228366.0
23505,185022.0
23506,152111.0
23507,224042.0
23508,177337.0
23509,166653.0
23510,177864.0
23511,208517.0
23512,276147.0
23513,276147.0
23514,208517.0
23515,190680.0
23516,162528.0
23517,129733.0
23518,146481.0
23519,120026.0
23520,151539.0
23521,253831.0
23522,225050.0
23523,145626.0
23524,357706.0
23525,210367.0
23526,515386.0
23527,242965.0
23528,239635.0
23529,120133.0
23530,258475.0
23531,
23532,337640.0
23533,173489.0
23534,337640.0
23535,
23536,230408.0
23537,249836.0
23538,194184.0
23539,104013.0
23540,135441.0
23541,194621.0
23542,195214.0
23543,318093.0
23544,121346.0
23545,164746.0
23546,204629.0
23547,152111.0
23548,222533.0
23549,432853.0
23550,432853.0
23551,254740.0
23552,188013.0
23553,165640.0
23554,217728.0
23555,338438.0
23556,196400.0
23557,206051.0
23558,189480.0
23559,197760.0
23560,256533.0
23561,331104.0
23562,242965.0
23563,326946.0
23564,349293.0
23565,235535.0
23566,
23567,175600.0
23568,224666.0
23569,147668.0
23570,297000.0
23571,297000.0
23572,142315.0
23573,207000.0
23574,196400.0
23575,174100.0
23576,237506.0
23577,237506.0
23578,202200.0
23579,176382.0
23580,146250.0
23581,131674.0
23582,180480.0
23583,210545.0
23584,246213.0
23585,142000.0
23586,249667.0
23587,690731.0
23588,171466.0
23589,140773.0
23590,138403.0
23591,226040.0
23592,242320.0
23593,207738.0
23594,158708.0
23595,288364.0
23596,375050.0
23597,139200.0
23598,214825.0
23599,244873.0
23600,191251.0
23601,180800.0
23602,
23603,149040.0
23604,187522.0
23605,234215.0
23606,198902.0
23607,266291.0
23608,210004.0
23609,217226.0
23610,169396.0
23611,127200.0
23612,186223.0
23613,152333.0
23614,204000.0
23615,301586.0
23616,123560.0
23617,239835.0
23618,181013.0
23619,107280.0
23620,181013.0
23621,123560.0
23622,
23623,372113.0
23624,123560.0
23625,332300.0
23626,170000.0
23627,280173.0
23628,184087.0
23629,177651.0
23630,189906.0
23631,307151.0
23632,237800.0
23633,189322.0
23634,98200.0
23635,223173.0
23636,333546.0
23637,220293.0
23638,87313.0
23639,222967.0
23640,333546.0
23641,222967.0
23642,153337.0
23643,175093.0
23644,185526.0
23645,273750.0
23646,276794.0
23647,220486.0
23648,229320.0
23649,211920.0
23650,181158.0
23651,152913.0
23652,146419.0
23653,338438.0
23654,282480.0
23655,185610.0
23656,214586.0
23657,133170.0
23658,228759.0
23659,202784.0
23660,183982.0
23661,151649.0
23662,246861.0
23663,96063.0
23664,334253.0
23665,169560.0
23666,164619.0
23667,180866.0
23668,126960.0
23669,180866.0
23670,164619.0
23671,212354.0
23672,121680.0
23673,189289.0
23674,215172.0
23675,156091.0
23676,256162.0
23677,121630.0
23678,177337.0
23679,
23680,224903.0
23681,299076.0
23682,255378.0
23683,243520.0
23684,177747.0
23685,313573.0
23686,157520.0
23687,175213.0
23688,219360.0
23689,207000.0
23690,192606.0
23691,163404.0
23692,189341.0
23693,244873.0
23694,224506.0
23695,218400.0
23696,218400.0
23697,157862.0
23698,352977.0
23699,351253.0
23700,123428.0
23701,246173.0
23702,351253.0
23703,242180.0
23704,244760.0
23705,244760.0
23706,175093.0
23707,238805.0
23708,177683.0
23709,242180.0
23710,209273.0
23711,210545.0
23712,247714.0
23713,175693.0
23714,195058.0
23715,181013.0
23716,254022.0
23717,188233.0
23718,179387.0
23719,146225.0
23720,272500.0
23721,158700.0
23722,84626.0
23723,250097.0
23724,172800.0
23725,131214.0
23726,203881.0
23727,156346.0
23728,189480.0
23729,199507.0
23730,205458.0
23731,237654.0
23732,191359.0
23733,289586.0
23734,154023.0
23735,239026.0
23736,339249.0
23737,268434.0
23738,182386.0
23739,176658.0
23740,176658.0
23741,144733.0
23742,156266.0
23743,237733.0
23744,239026.0
23745,204629.0
23746,164938.0
23747,190120.0
23748,202784.0
23749,180480.0
23750,211200.0
23751,244760.0
23752,157712.0
23753,186344.0
23754,198613.0
23755,326946.0
23756,238816.0
23757,183527.0
23758,189480.0
23759,192179.0
23760,202784.0
23761,265120.0
23762,127843.0
23763,132104.0
23764,216320.0
23765,248431.0
23766,161757.0
23767,178623.0
23768,139741.0
23769,311866.0
23770,228461.0
23771,126000.0
23772,180000.0
23773,166960.0
23774,297546.0
23775,175600.0
23776,156091.0
23777,244873.0
23778,197573.0
23779,211800.0
23780,208493.0
23781,216826.0
23782,283693.0
23783,209440.0
23784,357653.0
23785,158706.0
23786,209440.0
23787,211426.0
23788,212653.0
23789,145760.0
23790,189800.0
23791,292173.0
23792,244873.0
23793,283866.0
23794,218146.0
23795,157202.0
23796,204363.0
23797,148655.0
23798,
23799,146520.0
23800,391376.0
23801,297404.0
23802,124285.0
23803,211039.0
23804,225173.0
23805,225173.0
23806,258158.0
23807,230439.0
23808,234693.0
23809,181263.0
23810,161756.0
23811,201546.0
23812,302004.0
23813,197079.0
23814,163655.0
23815,192080.0
23816,205146.0
23817,266551.0
23818,195906.0
23819,183906.0
23820,109773.0
23821,244760.0
23822,305840.0
23823,224243.0
23824,195692.0
23825,161506.0
23826,301893.0
23827,211039.0
23828,266325.0
23829,206051.0
23830,233277.0
23831,134027.0
23832,158708.0
23833,163968.0
23834,121886.0
23835,300160.0
23836,210375.0
23837,150769.0
23838,202962.0
23839,163968.0
23840,210375.0
23841,202453.0
23842,355303.0
23843,226600.0
23844,224638.0
23845,85123.0
23846,180675.0
23847,
23848,157693.0
23849,211920.0
23850,237800.0
23851,349293.0
23852,387602.0
23853,116255.0
23854,176179.0
23855,372173.0
23856,189321.0
23857,177683.0
23858,191251.0
23859,179449.0
23860,179387.0
23861,163840.0
23862,297000.0
23863,239835.0
23864,206626.0
23865,256533.0
23866,170400.0
23867,195637.0
23868,237506.0
23869,152000.0
23870,547733.0
23871,161377.0
23872,184213.0
23873,366400.0
23874,158040.0
23875,145588.0
23876,189535.0
23877,215693.0
23878,215693.0
23879,166093.0
23880,213877.0
23881,225920.0
23882,181263.0
23883,164633.0
23884,161626.0
23885,148759.0
23886,223173.0
23887,237800.0
23888,185022.0
23889,96063.0
23890,250141.0
23891,167453.0
23892,140773.0
23893,190411.0
23894,351946.0
23895,351946.0
23896,167106.0
23897,183834.0
23898,349293.0
23899,196138.0
23900,163320.0
23901,216946.0
23902,161746.0
23903,96063.0
23904,246413.0
23905,248586.0
23906,339066.0
23907,300160.0
23908,136031.0
23909,221272.0
23910,228366.0
23911,198520.0
23912,460573.0
23913,269554.0
23914,
23915,189480.0
23916,221173.0
23917,266551.0
23918,482830.0
23919,162400.0
23920,292093.0
23921,227073.0
23922,313546.0
23923,355303.0
23924,217775.0
23925,198504.0
23926,180866.0
23927,307000.0
23928,147720.0
23929,192000.0
23930,166200.0
23931,188013.0
23932,188013.0
23933,166200.0
23934,156000.0
23935,288364.0
23936,142315.0
23937,138000.0
23938,310393.0
23939,142315.0
23940,138000.0
23941,150866.0
23942,225416.0
23943,255093.0
23944,142273.0
23945,104013.0
23946,193600.0
23947,252186.0
23948,155872.0
23949,182493.0
23950,226652.0
23951,221979.0
23952,254723.0
23953,195586.0
23954,217728.0
23955,231826.0
23956,220293.0
23957,131606.0
23958,126345.0
23959,189977.0
23960,129264.0
23961,283866.0
23962,242320.0
23963,157202.0
23964,297000.0
23965,262328.0
23966,156346.0
23967,181890.0
23968,135535.0
23969,296048.0
23970,188440.0
23971,
23972,312820.0
23973,347226.0
23974,177742.0
23975,302004.0
23976,203897.0
23977,142025.0
23978,237706.0
23979,203493.0
23980,179387.0
23981,156266.0
23982,237733.0
23983,219340.0
23984,202794.0
23985,224284.0
23986,127345.0
23987,150760.0
23988,259519.0
23989,173926.0
23990,49226.0
23991,207866.0
23992,162447.0
23993,200000.0
23994,207000.0
23995,84626.0
23996,205040.0
23997,273802.0
23998,113898.0
23999,181144.0
24000,313786.0
24001,244511.0
24002,143733.0
24003,268933.0
24004,222026.0
24005,242306.0
24006,179387.0
24007,233087.0
24008,185714.0
24009,216386.0
24010,192606.0
24011,158700.0
24012,183982.0
24013,211785.0
24014,95294.0
24015,189827.0
24016,197573.0
24017,160518.0
24018,191013.0
24019,190746.0
24020,203881.0
24021,238805.0
24022,136366.0
24023,538536.0
24024,189974.0
24025,210367.0
24026,256162.0
24027,203266.0
24028,195546.0
24029,467586.0
24030,217925.0
24031,209440.0
24032,165642.0
24033,323960.0
24034,104218.0
24035,127373.0
24036,174661.0
24037,207058.0
24038,180923.0
24039,161756.0
24040,203200.0
24041,211040.0
24042,299226.0
24043,182723.0
24044,186686.0
24045,182520.0
24046,144000.0
24047,315346.0
24048,243187.0
24049,164746.0
24050,235506.0
24051,213863.0
24052,151066.0
24053,146225.0
24054,224638.0
24055,137448.0
24056,349600.0
24057,254200.0
24058,180434.0
24059,202826.0
24060,89155.0
24061,204000.0
24062,87313.0
24063,337989.0
24064,237506.0
24065,181812.0
24066,260173.0
24067,228386.0
24068,249093.0
24069,212640.0
24070,195160.0
24071,213520.0
24072,145542.0
24073,127546.0
24074,176631.0
24075,221440.0
24076,269883.0
24077,162802.0
24078,219333.0
24079,174444.0
24080,217306.0
24081,164938.0
24082,169560.0
24083,192160.0
24084,191033.0
24085,183011.0
24086,162528.0
24087,167552.0
24088,225173.0
24089,269703.0
24090,175253.0
24091,236293.0
24092,216004.0
24093,206446.0
24094,192733.0
24095,530253.0
24096,276658.0
24097,115350.0
24098,305840.0
24099,351946.0
24100,85123.0
24101,216726.0
24102,169657.0
24103,138996.0
24104,181825.0
24105,280173.0
24106,148655.0
24107,158708.0
24108,177747.0
24109,158193.0
24110,174682.0
24111,242180.0
24112,211039.0
24113,196077.0
24114,268949.0
24115,153863.0
24116,235680.0
24117,205760.0
24118,210666.0
24119,
24120,206051.0
24121,192026.0
24122,143375.0
24123,129316.0
24124,145121.0
24125,361026.0
24126,190288.0
24127,181733.0
24128,275872.0
24129,135380.0
24130,255413.0
24131,176488.0
24132,180182.0
24133,152041.0
24134,176488.0
24135,361026.0
24136,300960.0
24137,185480.0
24138,203907.0
24139,146419.0
24140,205833.0
24141,135441.0
24142,169411.0
24143,372113.0
24144,195299.0
24145,162053.0
24146,167410.0
24147,162108.0
24148,177651.0
24149,180822.0
24150,179021.0
24151,156780.0
24152,145632.0
24153,139741.0
24154,157816.0
24155,225050.0
24156,183906.0
24157,177600.0
24158,193320.0
24159,156466.0
24160,164633.0
24161,231266.0
24162,149813.0
24163,148421.0
24164,206626.0
24165,482830.0
24166,150475.0
24167,167552.0
24168,247426.0
24169,195053.0
24170,177747.0
24171,190557.0
24172,124285.0
24173,404666.0
24174,215838.0
24175,205666.0
24176,255413.0
24177,277386.0
24178,195058.0
24179,201546.0
24180,302004.0
24181,224284.0
24182,243187.0
24183,108554.0
24184,229320.0
24185,189974.0
24186,224506.0
24187,299076.0
24188,184699.0
24189,120076.0
24190,180480.0
24191,275226.0
24192,200253.0
24193,308755.0
24194,275226.0
24195,224506.0
24196,191359.0
24197,327786.0
24198,70044.0
24199,158769.0
24200,216320.0
24201,194874.0
24202,292307.0
24203,249836.0
24204,206186.0
24205,189486.0
24206,76973.0
24207,145626.0
24208,192013.0
24209,129733.0
24210,193313.0
24211,193313.0
24212,193320.0
24213,132986.0
24214,101851.0
24215,101851.0
24216,259346.0
24217,262544.0
24218,230408.0
24219,166855.0
24220,169608.0
24221,98200.0
24222,318750.0
24223,209299.0
24224,208293.0
24225,191013.0
24226,375050.0
24227,127373.0
24228,138312.0
24229,191436.0
24230,191436.0
24231,204629.0
24232,204629.0
24233,266325.0
24234,162886.0
24235,200106.0
24236,181237.0
24237,195428.0
24238,155497.0
24239,115350.0
24240,192026.0
24241,219121.0
24242,214610.0
24243,339249.0
24244,205040.0
24245,230693.0
24246,164633.0
24247,180675.0
24248,181144.0
24249,337640.0
24250,237506.0
24251,269703.0
24252,190476.0
24253,215693.0
24254,209440.0
24255,180434.0
24256,268087.0
24257,138403.0
24258,206446.0
24259,167915.0
24260,175710.0
24261,333461.0
24262,173061.0
24263,205040.0
24264,126000.0
24265,206446.0
24266,167915.0
24267,230408.0
24268,117366.0
24269,195428.0
24270,243187.0
24271,196946.0
24272,361026.0
24273,235232.0
24274,204629.0
24275,148421.0
24276,231760.0
24277,326946.0
24278,187105.0
24279,179160.0
24280,160120.0
24281,208846.0
24282,204629.0
24283,233786.0
24284,208293.0
24285,218627.0
24286,213613.0
24287,155292.0
24288,202533.0
24289,202784.0
24290,255378.0
24291,207058.0
24292,205040.0
24293,339249.0
24294,167157.0
24295,214610.0
24296,123573.0
24297,211360.0
24298,193026.0
24299,268933.0
24300,275226.0
24301,123560.0
24302,114893.0
24303,282666.0
24304,185680.0
24305,145588.0
24306,129720.0
24307,303076.0
24308,205458.0
24309,174315.0
24310,191359.0
24311,191033.0
24312,127843.0
24313,165000.0
24314,169466.0
24315,127258.0
24316,156266.0
24317,239635.0
24318,147866.0
24319,218146.0
24320,126043.0
24321,202794.0
24322,192956.0
24323,184213.0
24324,81240.0
24325,145121.0
24326,262693.0
24327,256162.0
24328,221173.0
24329,189443.0
24330,138000.0
24331,179830.0
24332,150475.0
24333,243520.0
24334,123520.0
24335,261492.0
24336,191990.0
24337,127946.0
24338,143733.0
24339,186293.0
24340,220487.0
24341,132813.0
24342,191091.0
24343,156497.0
24344,224638.0
24345,158040.0
24346,184213.0
24347,351946.0
24348,250141.0
24349,166653.0
24350,208293.0
24351,192956.0
24352,215693.0
24353,157776.0
24354,166653.0
24355,208293.0
24356,195428.0
24357,202533.0
24358,206446.0
24359,135920.0
24360,243976.0
24361,339249.0
24362,162053.0
24363,146520.0
24364,143733.0
24365,203266.0
24366,207058.0
24367,139741.0
24368,162053.0
24369,146520.0
24370,123560.0
24371,220995.0
24372,242965.0
24373,257604.0
24374,182857.0
24375,193293.0
24376,202784.0
24377,243187.0
24378,257604.0
24379,182857.0
24380,142273.0
24381,220240.0
24382,119133.0
24383,181144.0
24384,153800.0
24385,218801.0
24386,227373.0
24387,386906.0
24388,131240.0
24389,220586.0
24390,180434.0
24391,175720.0
24392,383036.0
24393,224638.0
24394,303076.0
24395,145542.0
24396,166093.0
24397,187105.0
24398,109373.0
24399,156780.0
24400,227533.0
24401,166560.0
24402,226742.0
24403,230693.0
24404,235986.0
24405,
24406,290325.0
24407,195170.0
24408,326946.0
24409,357706.0
24410,262693.0
24411,153474.0
24412,164619.0
24413,193889.0
24414,217306.0
24415,145301.0
24416,116255.0
24417,220586.0
24418,87313.0
24419,147107.0
24420,191359.0
24421,397666.0
24422,204434.0
24423,113898.0
24424,336511.0
24425,165925.0
24426,277386.0
24427,351220.0
24428,311197.0
24429,153800.0
24430,163902.0
24431,184699.0
24432,179773.0
24433,139741.0
24434,192956.0
24435,222317.0
24436,338438.0
24437,155872.0
24438,147866.0
24439,240000.0
24440,145626.0
24441,158769.0
24442,151481.0
24443,235680.0
24444,156091.0
24445,155968.0
24446,181013.0
24447,149948.0
24448,233333.0
24449,183011.0
24450,169466.0
24451,202861.0
24452,164633.0
24453,206446.0
24454,207333.0
24455,166960.0
24456,154023.0
24457,361026.0
24458,264560.0
24459,264560.0
24460,178390.0
24461,178390.0
24462,170053.0
24463,324440.0
24464,310393.0
24465,127200.0
24466,231481.0
24467,280173.0
24468,305350.0
24469,138312.0
24470,292093.0
24471,184213.0
24472,215693.0
24473,243187.0
24474,245386.0
24475,255378.0
24476,255373.0
24477,145897.0
24478,145897.0
24479,192973.0
24480,254740.0
24481,228366.0
24482,202533.0
24483,172800.0
24484,203266.0
24485,192973.0
24486,123520.0
24487,181573.0
24488,216004.0
24489,186693.0
24490,192000.0
24491,183219.0
24492,231333.0
24493,315773.0
24494,218801.0
24495,248053.0
24496,123520.0
24497,192000.0
24498,81240.0
24499,227893.0
24500,333546.0
24501,145121.0
24502,142417.0
24503,206706.0
24504,207400.0
24505,184923.0
24506,158769.0
24507,212653.0
24508,278083.0
24509,239635.0
24510,227571.0
24511,202784.0
24512,129720.0
24513,303076.0
24514,224002.0
24515,169999.0
24516,263126.0
24517,132813.0
24518,166093.0
24519,121680.0
24520,169906.0
24521,193861.0
24522,257493.0
24523,357653.0
24524,162400.0
24525,253440.0
24526,228461.0
24527,194117.0
24528,244800.0
24529,184446.0
24530,219340.0
24531,298940.0
24532,179830.0
24533,204362.0
24534,184093.0
24535,233087.0
24536,150692.0
24537,268933.0
24538,224638.0
24539,273577.0
24540,189977.0
24541,145588.0
24542,144090.0
24543,192733.0
24544,252378.0
24545,205458.0
24546,176720.0
24547,272500.0
24548,224666.0
24549,275226.0
24550,180182.0
24551,227474.0
24552,211785.0
24553,152000.0
24554,205264.0
24555,193733.0
24556,262693.0
24557,218200.0
24558,
24559,173160.0
24560,162447.0
24561,211588.0
24562,132813.0
24563,121680.0
24564,266325.0
24565,172240.0
24566,175720.0
24567,195906.0
24568,
24569,249836.0
24570,173600.0
24571,206946.0
24572,
24573,336445.0
24574,164619.0
24575,170955.0
24576,120018.0
24577,162802.0
24578,194732.0
24579,170000.0
24580,177866.0
24581,168438.0
24582,227474.0
24583,187175.0
24584,208293.0
24585,231963.0
24586,208517.0
24587,333461.0
24588,215693.0
24589,169146.0
24590,177243.0
24591,268933.0
24592,198613.0
24593,257604.0
24594,268933.0
24595,224243.0
24596,156091.0
24597,198613.0
24598,243520.0
24599,156885.0
24600,169726.0
24601,258158.0
24602,211588.0
24603,182520.0
24604,290586.0
24605,146225.0
24606,224638.0
24607,211426.0
24608,145121.0
24609,209084.0
24610,149133.0
24611,182690.0
24612,166560.0
24613,195428.0
24614,218146.0
24615,303076.0
24616,121704.0
24617,157712.0
24618,193861.0
24619,214173.0
24620,231773.0
24621,213357.0
24622,239702.0
24623,126043.0
24624,183834.0
24625,245131.0
24626,224002.0
24627,166653.0
24628,123560.0
24629,106000.0
24630,164633.0
24631,191251.0
24632,242965.0
24633,141266.0
24634,231963.0
24635,242600.0
24636,204664.0
24637,204664.0
24638,187960.0
24639,228706.0
24640,117073.0
24641,193293.0
24642,251080.0
24643,221746.0
24644,189443.0
24645,165633.0
24646,98200.0
24647,204520.0
24648,178623.0
24649,208517.0
24650,245386.0
24651,245386.0
24652,170270.0
24653,161840.0
24654,211800.0
24655,221979.0
24656,49226.0
24657,279906.0
24658,292799.0
24659,179387.0
24660,152913.0
24661,225416.0
24662,182706.0
24663,276920.0
24664,208517.0
24665,219340.0
24666,186680.0
24667,297546.0
24668,164938.0
24669,145121.0
24670,417226.0
24671,194184.0
24672,223173.0
24673,280173.0
24674,279906.0
24675,246861.0
24676,152913.0
24677,179021.0
24678,183011.0
24679,205146.0
24680,273802.0
24681,280173.0
24682,210746.0
24683,268933.0
24684,282666.0
24685,355303.0
24686,515865.0
24687,234626.0
24688,195586.0
24689,204000.0
24690,239266.0
24691,149133.0
24692,179512.0
24693,217925.0
24694,265120.0
24695,165642.0
24696,205803.0
24697,179021.0
24698,157066.0
24699,138312.0
24700,120133.0
24701,278191.0
24702,185610.0
24703,142025.0
24704,202962.0
24705,183906.0
24706,220746.0
24707,174853.0
24708,156000.0
24709,189322.0
24710,204375.0
24711,226320.0
24712,162886.0
24713,339249.0
24714,276147.0
24715,109773.0
24716,339249.0
24717,167106.0
24718,189800.0
24719,214592.0
24720,197320.0
24721,190302.0
24722,229400.0
24723,217338.0
24724,
24725,260903.0
24726,303076.0
24727,196400.0
24728,214289.0
24729,239835.0
24730,191436.0
24731,177000.0
24732,280786.0
24733,167397.0
24734,238426.0
24735,188563.0
24736,195257.0
24737,237240.0
24738,109773.0
24739,225019.0
24740,154023.0
24741,292307.0
24742,205040.0
24743,228366.0
24744,208106.0
24745,327786.0
24746,271219.0
24747,189480.0
24748,203266.0
24749,315773.0
24750,213132.0
24751,169906.0
24752,113898.0
24753,136031.0
24754,177226.0
24755,248174.0
24756,460573.0
24757,180522.0
24758,244511.0
24759,283866.0
24760,227400.0
24761,146481.0
24762,232064.0
24763,307151.0
24764,156637.0
24765,192779.0
24766,339066.0
24767,167320.0
24768,275872.0
24769,201546.0
24770,123428.0
24771,193026.0
24772,266879.0
24773,189176.0
24774,144090.0
24775,235320.0
24776,207058.0
24777,180506.0
24778,208462.0
24779,242600.0
24780,165213.0
24781,135090.0
24782,126043.0
24783,221226.0
24784,230400.0
24785,218210.0
24786,301586.0
24787,174059.0
24788,221173.0
24789,252728.0
24790,200889.0
24791,130909.0
24792,333461.0
24793,116559.0
24794,224042.0
24795,183982.0
24796,351253.0
24797,230400.0
24798,252728.0
24799,135000.0
24800,343150.0
24801,234857.0
24802,145632.0
24803,193861.0
24804,271640.0
24805,181594.0
24806,109986.0
24807,192013.0
24808,192200.0
24809,110886.0
24810,182386.0
24811,227571.0
24812,196111.0
24813,186626.0
24814,209273.0
24815,204026.0
24816,177337.0
24817,248431.0
24818,187199.0
24819,129843.0
24820,268434.0
24821,229893.0
24822,227571.0
24823,185000.0
24824,197758.0
24825,387602.0
24826,145292.0
24827,276920.0
24828,187199.0
24829,266879.0
24830,176640.0
24831,165840.0
24832,260173.0
24833,192417.0
24834,213593.0
24835,239635.0
24836,297404.0
24837,203266.0
24838,181733.0
24839,153800.0
24840,170053.0
24841,208517.0
24842,211573.0
24843,215693.0
24844,204600.0
24845,194184.0
24846,179449.0
24847,153706.0
24848,257604.0
24849,208026.0
24850,156091.0
24851,210431.0
24852,196400.0
24853,84626.0
24854,351220.0
24855,255378.0
24856,156266.0
24857,206626.0
24858,154031.0
24859,221979.0
24860,177683.0
24861,211426.0
24862,205458.0
24863,223712.0
24864,214586.0
24865,149813.0
24866,196946.0
24867,
24868,177060.0
24869,202794.0
24870,149133.0
24871,219428.0
24872,166653.0
24873,147107.0
24874,275226.0
24875,235680.0
24876,324440.0
24877,116255.0
24878,149948.0
24879,147668.0
24880,225020.0
24881,166653.0
24882,149948.0
24883,213080.0
24884,235480.0
24885,184929.0
24886,217866.0
24887,206446.0
24888,202040.0
24889,211039.0
24890,260986.0
24891,167320.0
24892,207058.0
24893,372173.0
24894,208000.0
24895,267546.0
24896,152111.0
24897,418506.0
24898,205040.0
24899,158205.0
24900,143375.0
24901,287040.0
24902,155292.0
24903,177742.0
24904,211360.0
24905,245386.0
24906,121572.0
24907,723573.0
24908,263013.0
24909,182493.0
24910,221353.0
24911,237733.0
24912,194184.0
24913,258613.0
24914,211013.0
24915,179387.0
24916,202784.0
24917,219333.0
24918,169459.0
24919,267720.0
24920,236524.0
24921,243226.0
24922,190680.0
24923,209440.0
24924,205040.0
24925,236923.0
24926,135090.0
24927,233087.0
24928,197079.0
24929,312820.0
24930,192470.0
24931,256533.0
24932,292173.0
24933,152532.0
24934,145897.0
24935,234626.0
24936,351253.0
24937,217728.0
24938,214610.0
24939,275226.0
24940,222026.0
24941,236883.0
24942,167106.0
24943,183982.0
