,instrumentalness
1973,0.0
1974,7.01e-05
1975,0.0
1976,0.0
1977,0.00187
1978,0.000993
1979,7.08e-06
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,2.44e-06
1986,3.48e-06
1987,0.312
1988,0.0
1989,5.04e-05
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,1.13e-06
1998,0.0
1999,
2000,0.0
2001,0.0
2002,0.0
2003,0.000106
2004,0.0
2005,0.000433
2006,0.0
2007,0.0
2008,0.0
2009,8.97e-05
2010,0.0
2011,3.03e-06
2012,0.0
2013,0.887
2014,0.0
2015,0.01
2016,0.0
2017,0.0
2018,2.14e-05
2019,0.0
2020,0.0
2021,0.0
2022,0.0
2023,0.0
2024,2.38e-06
2025,0.0
2026,0.0
2027,0.00977
2028,0.0185
2029,0.0
2030,0.0
2031,0.0
2032,5.7e-05
2033,0.0
2034,4.81e-05
2035,0.0
2036,0.0
2037,0.0
2038,
2039,0.0
2040,0.0
2041,0.000276
2042,3.42e-05
2043,0.000276
2044,0.0
2045,0.0
2046,0.0
2047,0.0
2048,
2049,0.0
2050,0.0
2051,0.0
2052,0.0
2053,0.0146
2054,0.000813
2055,4.13e-06
2056,1.19e-06
2057,0.0
2058,0.0
2059,0.000519
2060,0.0
2061,7.79e-05
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,0.0
2071,0.0
2072,0.0
2073,0.0
2074,0.0
2075,2.63e-06
2076,0.0
2077,7.04e-06
2078,0.0
2079,0.0816
2080,0.0
2081,0.0126
2082,0.0
2083,2.37e-06
2084,0.109
2085,0.0
2086,0.0
2087,0.334
2088,0.0
2089,0.0
2090,0.0
2091,1.22e-06
2092,0.0
2093,0.0
2094,0.0
2095,0.0
2096,0.0
2097,0.0
2098,0.0
2099,0.0
2100,0.0
2101,0.0
2102,0.0
2103,0.0235
2104,2.57e-05
2105,0.0
2106,0.0
2107,0.0
2108,0.00131
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.000327
2116,7e-05
2117,0.0
2118,0.0
2119,0.0
2120,0.0
2121,0.0
2122,0.0
2123,0.0
2124,0.0
2125,0.0
2126,0.0
2127,0.0
2128,0.0
2129,0.00203
2130,0.0
2131,0.0
2132,5.39e-05
2133,0.0
2134,0.000993
2135,
2136,0.0107
2137,0.0
2138,0.0
2139,0.0
2140,1.65e-05
2141,0.00294
2142,0.838
2143,0.0
2144,0.0
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,0.0
2150,0.201
2151,0.0
2152,0.0
2153,0.00404
2154,0.00986
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.331
2163,2.07e-06
2164,3.7e-06
2165,0.00536
2166,0.00536
2167,0.00536
2168,8.64e-05
2169,1.6e-05
2170,0.0
2171,0.0
2172,0.0
2173,0.00131
2174,0.0
2175,0.0
2176,0.0
2177,1.51e-05
2178,0.0
2179,0.0
2180,0.0
2181,0.0803
2182,0.0803
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.00031
2188,0.0
2189,
2190,0.0
2191,0.0
2192,0.000371
2193,0.0
2194,0.00133
2195,0.00178
2196,6.44e-05
2197,0.0
2198,0.0
2199,0.0
2200,0.0
2201,6.44e-05
2202,0.0
2203,0.00133
2204,5.69e-06
2205,0.0
2206,0.0
2207,0.0328
2208,0.0
2209,6.15e-06
2210,0.0
2211,0.0
2212,0.0
2213,1.66e-05
2214,0.00131
2215,0.00202
2216,0.0
2217,0.0
2218,0.0
2219,8.06e-05
2220,0.0
2221,4.13e-06
2222,0.155
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,3.06e-06
2231,0.0
2232,0.00285
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.0
2240,0.0
2241,0.0
2242,0.00925
2243,0.201
2244,0.0
2245,0.0
2246,0.0
2247,0.0
2248,0.0
2249,7.79e-05
2250,0.0
2251,1.11e-05
2252,3.32e-05
2253,0.0
2254,0.0
2255,9.48e-05
2256,0.0
2257,0.00184
2258,0.0
2259,0.00031
2260,0.0
2261,0.0
2262,0.0
2263,0.00294
2264,0.0
2265,4.17e-06
2266,0.0178
2267,0.0467
2268,8.97e-05
2269,0.0
2270,0.0
2271,0.0
2272,0.0
2273,0.0
2274,0.0
2275,0.0
2276,1.71e-05
2277,1.31e-05
2278,0.0
2279,0.0
2280,0.0107
2281,0.0
2282,0.564
2283,0.0
2284,0.000181
2285,0.00131
2286,0.0
2287,1.71e-05
2288,0.0
2289,0.0
2290,0.0
2291,0.0
2292,0.00131
2293,0.0
2294,0.0
2295,0.0
2296,7.08e-06
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0126
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,0.0
2312,0.0
2313,1.96e-05
2314,0.0
2315,0.0
2316,0.0
2317,0.000496
2318,
2319,0.0
2320,2.6e-06
2321,0.0
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.000238
2330,0.0
2331,5.84e-06
2332,0.0
2333,0.0
2334,2.44e-06
2335,7.87e-05
2336,0.0
2337,0.0
2338,0.0
2339,0.0
2340,0.0
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,
2347,0.0
2348,0.0
2349,0.0
2350,
2351,0.0
2352,0.0
2353,0.0
2354,0.000683
2355,0.0
2356,0.000683
2357,6.44e-05
2358,0.0
2359,0.0
2360,6.44e-05
2361,0.0
2362,0.0
2363,0.0
2364,3.68e-06
2365,0.00681
2366,0.421
2367,0.334
2368,0.0
2369,0.0
2370,0.0
2371,0.00488
2372,0.0
2373,0.0
2374,1.16e-06
2375,0.0
2376,0.000937
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,1.46e-05
2383,0.266
2384,0.0
2385,0.0
2386,0.00627
2387,0.0
2388,1.99e-06
2389,0.00016
2390,1.42e-06
2391,0.0
2392,2.47e-06
2393,0.000172
2394,0.0
2395,4.52e-05
2396,0.0
2397,0.775
2398,0.0
2399,0.0
2400,
2401,1.6e-06
2402,0.0
2403,5.45e-06
2404,0.00678
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,1.11e-05
2411,0.0
2412,0.0
2413,0.0185
2414,0.0
2415,0.0
2416,0.0
2417,0.0
2418,7.87e-05
2419,0.0
2420,0.0
2421,0.0
2422,0.000133
2423,0.0
2424,0.0
2425,0.0
2426,1.03e-06
2427,0.0
2428,0.0
2429,0.0
2430,3.75e-05
2431,0.000406
2432,0.00233
2433,0.0
2434,0.0
2435,0.0
2436,0.0
2437,0.00233
2438,0.0
2439,0.0
2440,9.7e-05
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.000181
2446,0.000331
2447,3.48e-06
2448,0.331
2449,0.0
2450,0.0
2451,0.0
2452,6.87e-05
2453,0.0
2454,0.0
2455,0.0
2456,0.0
2457,0.0
2458,0.0
2459,
2460,0.0
2461,1.96e-05
2462,0.000422
2463,0.199
2464,0.0
2465,2.83e-05
2466,0.000859
2467,0.0
2468,0.0
2469,0.0816
2470,0.0
2471,0.000238
2472,8.6e-05
2473,0.000175
2474,0.0
2475,5.84e-05
2476,6.04e-05
2477,0.000684
2478,2.07e-06
2479,0.0
2480,0.0
2481,0.0
2482,0.0
2483,4.26e-05
2484,0.0
2485,0.0
2486,1.13e-05
2487,0.0
2488,0.0
2489,0.0
2490,0.00598
2491,0.0
2492,0.0
2493,6.72e-06
2494,2.77e-06
2495,0.0
2496,0.0
2497,3.32e-05
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,1.11e-05
2503,0.0
2504,0.00031
2505,3.69e-06
2506,0.0
2507,0.0
2508,6.57e-06
2509,0.0
2510,0.0
2511,0.0
2512,0.0
2513,0.00193
2514,1.26e-06
2515,0.0951
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.000187
2523,0.0
2524,5e-05
2525,0.0
2526,0.0
2527,0.335
2528,0.049
2529,0.0
2530,0.0106
2531,0.0
2532,1.65e-05
2533,0.0
2534,
2535,0.0
2536,0.0
2537,5.48e-05
2538,4.47e-06
2539,0.0
2540,0.0
2541,0.0
2542,2.14e-05
2543,0.000276
2544,0.0
2545,0.0
2546,0.0
2547,4.24e-06
2548,0.0
2549,0.00977
2550,0.0
2551,0.0
2552,0.0
2553,0.0
2554,0.0
2555,0.0
2556,0.0
2557,0.0
2558,0.00285
2559,0.00187
2560,0.0
2561,0.0
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0816
2569,0.918
2570,0.0
2571,0.0
2572,0.0
2573,6.98e-05
2574,1.51e-05
2575,0.0327
2576,0.0
2577,0.0
2578,0.0
2579,0.0
2580,0.0
2581,0.0
2582,0.000423
2583,6.57e-06
2584,2.57e-05
2585,
2586,0.0
2587,9.07e-06
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,3.03e-06
2593,
2594,0.0
2595,0.0
2596,0.0
2597,0.0
2598,3.06e-06
2599,0.0
2600,4.56e-05
2601,5.04e-05
2602,0.0
2603,0.0
2604,0.0
2605,2.37e-06
2606,0.0
2607,0.0
2608,0.0
2609,0.0
2610,0.0
2611,0.0
2612,0.000103
2613,0.000799
2614,5.84e-06
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.00178
2621,4.96e-06
2622,0.562
2623,
2624,0.0
2625,0.0
2626,0.0
2627,0.0
2628,0.0
2629,0.000148
2630,0.0
2631,0.0012
2632,0.00284
2633,0.0
2634,0.0145
2635,0.0
2636,2.22e-06
2637,0.000289
2638,0.0
2639,0.0
2640,3.3e-06
2641,8.64e-05
2642,1.16e-06
2643,
2644,0.00404
2645,1.26e-06
2646,0.0
2647,0.0
2648,1.61e-05
2649,0.0
2650,8.33e-06
2651,0.0
2652,0.00285
2653,0.000716
2654,
2655,0.155
2656,0.0
2657,0.0
2658,1.5e-05
2659,0.0
2660,0.109
2661,0.0
2662,4.17e-06
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,0.0328
2671,0.0
2672,0.0
2673,2.38e-06
2674,0.0
2675,0.0
2676,1.31e-05
2677,0.0
2678,0.0
2679,0.0
2680,0.369
2681,0.0
2682,0.0
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.01
2689,1.67e-06
2690,0.0
2691,0.0
2692,0.00125
2693,0.000225
2694,5.05e-05
2695,0.0
2696,0.0
2697,0.0
2698,0.0
2699,0.0
2700,5.39e-05
2701,0.312
2702,0.0
2703,0.312
2704,0.0
2705,0.0
2706,0.0012
2707,1.22e-06
2708,0.0
2709,0.00104
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,6.3e-05
2716,0.000678
2717,6.34e-06
2718,0.707
2719,1.44e-05
2720,0.000684
2721,0.0
2722,0.00285
2723,0.0
2724,1.22e-05
2725,2.37e-06
2726,0.0
2727,0.0
2728,2.62e-05
2729,0.00878
2730,0.00233
2731,4.47e-06
2732,0.0
2733,
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,1.75e-06
2741,1.5e-05
2742,4.17e-06
2743,0.0
2744,0.000225
2745,0.0
2746,0.0
2747,0.0
2748,0.0
2749,0.0
2750,5.86e-05
2751,0.0
2752,0.0
2753,0.0
2754,7.08e-06
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,4.81e-05
2760,0.0
2761,0.0
2762,0.0
2763,6.98e-05
2764,7.32e-05
2765,0.0
2766,0.0
2767,0.0
2768,0.0
2769,0.393
2770,0.0
2771,0.0
2772,0.0266
2773,0.0
2774,0.000174
2775,6.04e-05
2776,0.0
2777,0.0
2778,0.0
2779,0.0
2780,0.0
2781,0.000153
2782,1.65e-05
2783,0.00598
2784,6.43e-05
2785,0.000103
2786,0.0
2787,0.0
2788,0.0
2789,0.0
2790,7.64e-06
2791,1.31e-05
2792,0.0
2793,0.0
2794,1.55e-05
2795,0.000127
2796,0.0
2797,4.44e-05
2798,0.0
2799,0.0
2800,0.0
2801,0.0
2802,0.000678
2803,0.0
2804,0.0
2805,0.0
2806,0.329
2807,0.0
2808,0.0
2809,1.19e-06
2810,
2811,0.0
2812,0.0
2813,0.0
2814,0.0
2815,0.0
2816,0.0
2817,0.0
2818,0.0
2819,4.96e-06
2820,2.35e-06
2821,2.35e-06
2822,0.0
2823,0.0
2824,3.68e-06
2825,0.0
2826,0.0
2827,0.0
2828,0.000494
2829,0.0
2830,4.96e-06
2831,0.0
2832,0.0
2833,2.35e-06
2834,0.0
2835,0.000716
2836,0.000133
2837,6.43e-05
2838,0.0
2839,0.0
2840,0.0
2841,0.0
2842,0.0
2843,0.000494
2844,6.57e-06
2845,0.0
2846,0.0
2847,0.0
2848,0.0
2849,5.35e-05
2850,0.0
2851,0.00278
2852,0.0
2853,0.0
2854,6.7e-06
2855,0.0
2856,0.00031
2857,0.0
2858,1.03e-06
2859,0.0106
2860,0.0
2861,0.0
2862,0.0
2863,0.331
2864,0.000153
2865,0.000106
2866,0.0
2867,0.0
2868,0.000103
2869,0.0
2870,0.00977
2871,0.0
2872,0.0
2873,0.0307
2874,0.0
2875,0.000327
2876,0.0
2877,3.7e-06
2878,0.0816
2879,0.000406
2880,1.11e-05
2881,0.0
2882,7.01e-05
2883,0.000327
2884,1.01e-06
2885,0.0
2886,7.01e-05
2887,0.0
2888,0.0
2889,0.000327
2890,0.0
2891,0.0
2892,0.0
2893,0.0
2894,4.56e-05
2895,0.000371
2896,0.0803
2897,0.0
2898,0.0
2899,
2900,0.201
2901,0.0
2902,0.0
2903,0.0
2904,
2905,0.0
2906,0.0
2907,0.00244
2908,0.0
2909,0.0
2910,5.45e-06
2911,6e-05
2912,1.75e-06
2913,0.0
2914,0.000421
2915,0.0
2916,2.6e-06
2917,0.0
2918,0.0
2919,0.00536
2920,0.445
2921,0.0
2922,0.0129
2923,1.78e-06
2924,2.38e-06
2925,0.0
2926,0.00757
2927,0.0
2928,7.87e-05
2929,0.0
2930,0.0107
2931,1.65e-05
2932,0.0
2933,0.0
2934,
2935,0.0
2936,0.0
2937,0.0
2938,0.0683
2939,0.01
2940,6.87e-05
2941,0.0
2942,0.0
2943,0.0683
2944,0.0
2945,0.0
2946,0.0
2947,0.0
2948,5.04e-05
2949,0.0
2950,0.0
2951,0.0
2952,0.369
2953,0.0
2954,1.5e-05
2955,0.101
2956,0.000353
2957,0.0258
2958,0.155
2959,0.0
2960,0.0
2961,0.0258
2962,1.12e-06
2963,0.0
2964,0.0
2965,0.0
2966,0.00372
2967,4.17e-06
2968,0.0
2969,0.0
2970,0.0
2971,0.0
2972,8.64e-05
2973,2.07e-06
2974,0.635
2975,0.0
2976,0.0
2977,0.0
2978,9.07e-06
2979,0.0
2980,7.61e-06
2981,0.0
2982,0.0
2983,0.000549
2984,3.68e-06
2985,0.0
2986,0.0
2987,0.0
2988,0.00481
2989,0.0
2990,0.0178
2991,0.0
2992,0.00012
2993,0.0
2994,0.000109
2995,0.000109
2996,0.0
2997,0.312
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,5.04e-05
3004,1.66e-05
3005,1.66e-05
3006,0.0
3007,0.109
3008,0.76
3009,0.76
3010,0.000355
3011,0.0016
3012,0.0
3013,0.00855
3014,0.0
3015,1.21e-05
3016,0.0
3017,0.0
3018,0.0
3019,0.0
3020,0.000947
3021,0.0
3022,1.66e-05
3023,0.0
3024,0.0
3025,0.0892
3026,0.000119
3027,3.06e-06
3028,0.0
3029,0.0645
3030,0.0
3031,2.38e-06
3032,0.000335
3033,0.000103
3034,0.0
3035,0.0
3036,0.0
3037,0.00977
3038,0.0
3039,0.0
3040,0.0813
3041,0.0
3042,0.76
3043,0.0185
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.0
3053,0.0
3054,0.0
3055,0.0
3056,0.0
3057,0.0
3058,0.0
3059,0.0
3060,0.0
3061,0.0
3062,0.0
3063,0.0
3064,0.000189
3065,0.000175
3066,0.00627
3067,0.0
3068,0.000799
3069,0.000678
3070,0.0
3071,0.0
3072,0.0
3073,0.00878
3074,3.77e-05
3075,0.0
3076,0.0
3077,0.0
3078,7.32e-05
3079,1.01e-06
3080,0.0
3081,0.0
3082,0.0
3083,4.81e-05
3084,0.0
3085,0.0
3086,2.6e-06
3087,0.0
3088,0.0
3089,0.0
3090,0.0
3091,0.000148
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.000181
3097,0.0
3098,0.000579
3099,0.000993
3100,2.47e-06
3101,0.0
3102,
3103,0.0
3104,0.0
3105,0.0
3106,0.000152
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3111,0.0
3112,0.0
3113,9.26e-05
3114,0.000423
3115,0.0
3116,0.0
3117,1.12e-06
3118,0.0108
3119,0.0
3120,0.0
3121,0.312
3122,0.0
3123,5.04e-05
3124,0.0
3125,0.0016
3126,0.151
3127,2.07e-06
3128,0.76
3129,0.0
3130,8.9e-06
3131,0.0
3132,0.0016
3133,0.0
3134,0.0
3135,0.0
3136,0.151
3137,0.842
3138,7.32e-05
3139,0.0
3140,1.01e-06
3141,1.01e-06
3142,0.0
3143,0.0
3144,6.15e-06
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,0.0
3151,0.0
3152,0.0
3153,0.0
3154,6.12e-05
3155,0.0
3156,0.0
3157,4.07e-06
3158,6.44e-05
3159,0.000175
3160,9.76e-06
3161,0.0
3162,4.81e-05
3163,0.0
3164,3.03e-06
3165,0.0
3166,8.81e-06
3167,2.43e-05
3168,
3169,0.0
3170,0.0
3171,3.3e-06
3172,0.0
3173,0.0
3174,0.0129
3175,0.0816
3176,0.0
3177,7.32e-05
3178,4.44e-05
3179,0.0
3180,0.0
3181,1.26e-06
3182,0.0
3183,0.0
3184,0.0
3185,0.838
3186,0.0
3187,0.0
3188,0.395
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.00986
3194,0.0
3195,4.44e-05
3196,0.0
3197,0.0
3198,0.0766
3199,0.0
3200,0.0
3201,0.0
3202,0.0
3203,0.0652
3204,0.0
3205,0.0
3206,
3207,0.0
3208,0.0
3209,2.37e-06
3210,0.0
3211,0.0
3212,0.0951
3213,0.0
3214,0.0
3215,7.08e-06
3216,0.0
3217,0.0
3218,0.266
3219,0.0
3220,2.57e-05
3221,
3222,0.305
3223,0.0
3224,5.69e-06
3225,0.0
3226,0.0
3227,0.0
3228,0.000119
3229,0.0
3230,3.3e-06
3231,7.26e-06
3232,0.0
3233,0.0
3234,0.0
3235,0.635
3236,0.000153
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.00124
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,0.0
3247,0.000678
3248,0.0
3249,0.0
3250,0.0
3251,0.0
3252,0.0
3253,0.0
3254,0.0
3255,0.0
3256,0.0
3257,0.0
3258,9.26e-05
3259,0.0
3260,0.0
3261,3.32e-05
3262,0.0
3263,0.0
3264,0.0
3265,3.32e-05
3266,0.0
3267,
3268,0.0
3269,0.00986
3270,1.71e-05
3271,0.0
3272,2.6e-06
3273,0.000947
3274,0.0
3275,0.0
3276,0.0
3277,1.66e-05
3278,0.0
3279,0.000947
3280,0.0
3281,5.04e-05
3282,0.0
3283,0.0
3284,0.0178
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.00285
3290,9.48e-05
3291,0.0
3292,0.0
3293,0.0
3294,1.53e-06
3295,1.83e-05
3296,0.0
3297,0.0
3298,0.0
3299,0.0
3300,0.0
3301,7.61e-06
3302,0.0
3303,0.0
3304,0.0
3305,0.000947
3306,0.0
3307,0.0
3308,6.44e-05
3309,4.56e-05
3310,6.57e-06
3311,0.000289
3312,0.0
3313,0.0
3314,0.0
3315,2.14e-05
3316,3.69e-06
3317,1.96e-05
3318,0.0
3319,6.77e-05
3320,2.37e-06
3321,0.0
3322,0.00125
3323,0.0
3324,0.0813
3325,0.0
3326,0.0
3327,0.000422
3328,0.0
3329,0.0
3330,0.0
3331,0.0
3332,
3333,4.05e-06
3334,3.45e-06
3335,0.0
3336,0.000103
3337,0.0
3338,1.88e-05
3339,0.0
3340,0.0
3341,0.0
3342,0.0
3343,0.0
3344,0.0
3345,7e-05
3346,0.0
3347,6.98e-05
3348,0.0
3349,0.0
3350,0.0
3351,3.02e-05
3352,0.0
3353,0.0126
3354,3.06e-06
3355,0.0165
3356,0.0
3357,0.0
3358,0.0
3359,0.0
3360,0.0
3361,0.331
3362,0.0
3363,4.13e-06
3364,0.0
3365,0.0
3366,0.0
3367,0.0
3368,0.0
3369,0.0
3370,0.0
3371,0.0
3372,0.0
3373,0.0
3374,0.0
3375,0.0
3376,0.0
3377,0.000433
3378,0.266
3379,0.0
3380,0.0
3381,0.000228
3382,0.0
3383,0.0
3384,0.0
3385,0.0
3386,0.0
3387,7.08e-06
3388,0.0
3389,
3390,0.109
3391,1.66e-05
3392,0.0
3393,0.0
3394,0.0
3395,0.0
3396,0.0
3397,3.3e-06
3398,0.0
3399,0.0
3400,0.0
3401,0.0
3402,0.0
3403,0.0134
3404,0.151
3405,0.775
3406,0.0
3407,0.0
3408,0.0
3409,0.0
3410,0.0
3411,0.0
3412,0.0
3413,0.0
3414,0.000947
3415,0.0
3416,0.0
3417,0.0
3418,0.0
3419,0.0
3420,0.0
3421,0.0
3422,0.312
3423,0.000327
3424,0.000327
3425,0.000947
3426,0.0
3427,0.312
3428,0.0
3429,5.04e-05
3430,0.00233
3431,0.0
3432,0.0
3433,0.0032
3434,0.0
3435,0.0
3436,
3437,0.0
3438,0.00016
3439,0.0
3440,0.0
3441,0.838
3442,0.000859
3443,0.0
3444,5.86e-05
3445,0.0
3446,1.19e-06
3447,0.0
3448,0.0155
3449,3.32e-05
3450,0.0
3451,0.00133
3452,0.0178
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.00125
3458,0.0
3459,0.0
3460,0.000285
3461,0.0
3462,0.0
3463,0.0
3464,0.0
3465,3.97e-05
3466,0.0
3467,0.0
3468,0.0
3469,1.11e-05
3470,0.0
3471,0.000335
3472,0.0
3473,0.0
3474,3.77e-05
3475,0.0
3476,0.905
3477,0.0328
3478,0.0
3479,0.0
3480,0.0766
3481,0.0
3482,0.0219
3483,0.0
3484,0.0
3485,0.000335
3486,0.0328
3487,0.469
3488,0.0
3489,4.47e-06
3490,0.0
3491,0.000937
3492,0.00178
3493,0.0
3494,0.0
3495,
3496,5.45e-06
3497,0.0
3498,0.000133
3499,0.0
3500,0.0
3501,2.07e-06
3502,0.0
3503,6.99e-05
3504,0.0145
3505,0.000579
3506,0.0
3507,0.0
3508,0.0
3509,0.0
3510,0.0
3511,0.0
3512,0.0
3513,0.0
3514,3.26e-05
3515,0.0
3516,6.57e-06
3517,0.0
3518,0.00193
3519,0.0
3520,0.000103
3521,0.0
3522,0.369
3523,0.0
3524,0.201
3525,0.201
3526,0.0
3527,1.17e-05
3528,0.000238
3529,0.0
3530,4.26e-05
3531,0.564
3532,0.0
3533,0.0
3534,0.00184
3535,0.0
3536,0.0
3537,0.0307
3538,0.395
3539,0.0813
3540,0.000108
3541,0.707
3542,0.0
3543,5.48e-05
3544,0.00187
3545,0.000389
3546,0.0
3547,0.0
3548,0.0
3549,0.0
3550,0.0
3551,0.0
3552,0.155
3553,0.000133
3554,0.0
3555,1.07e-05
3556,3.75e-05
3557,0.0
3558,0.0
3559,0.0
3560,0.0951
3561,0.0
3562,0.0
3563,0.0
3564,0.0
3565,0.0
3566,0.0
3567,0.0
3568,0.0
3569,0.0
3570,5e-05
3571,0.0
3572,0.0
3573,0.0
3574,0.000228
3575,0.0
3576,1.51e-05
3577,0.0
3578,0.0
3579,0.842
3580,0.0
3581,0.0
3582,0.0
3583,0.00016
3584,0.0
3585,0.0
3586,0.000127
3587,0.0
3588,0.0
3589,0.0
3590,0.0
3591,0.0
3592,0.0
3593,0.0
3594,2.77e-06
3595,0.922
3596,1.6e-06
3597,0.0
3598,5.45e-06
3599,0.0
3600,0.0
3601,0.0
3602,0.0
3603,1.16e-06
3604,0.0
3605,1.16e-06
3606,1.16e-06
3607,0.0
3608,0.0
3609,0.000947
3610,0.76
3611,0.0
3612,0.0
3613,1.19e-06
3614,0.0
3615,0.000422
3616,0.0
3617,0.0
3618,0.0
3619,0.000133
3620,0.0
3621,0.0
3622,0.0
3623,0.0
3624,0.0106
3625,0.0
3626,3.02e-05
3627,0.0
3628,0.0
3629,0.0
3630,0.0
3631,0.0
3632,0.305
3633,0.0
3634,0.0
3635,0.0
3636,0.0
3637,0.0
3638,0.0
3639,0.0
3640,0.0
3641,0.0165
3642,2.09e-05
3643,0.0
3644,
3645,
3646,0.0
3647,0.00187
3648,
3649,0.0
3650,0.0
3651,0.0
3652,0.000181
3653,0.0
3654,
3655,6.98e-05
3656,0.0
3657,0.0
3658,0.0
3659,0.000423
3660,8.9e-06
3661,0.0
3662,0.335
3663,0.0
3664,0.0
3665,5.84e-05
3666,0.0
3667,0.0
3668,0.0
3669,0.0
3670,0.0
3671,0.0
3672,1.11e-05
3673,0.0
3674,0.0
3675,0.0
3676,0.0
3677,0.00681
3678,0.0
3679,0.00031
3680,0.0
3681,4.01e-06
3682,0.0
3683,2.77e-06
3684,0.0
3685,0.0
3686,0.0
3687,0.0
3688,0.0
3689,0.0
3690,0.0
3691,0.0
3692,0.0
3693,0.0
3694,0.0
3695,1.44e-05
3696,0.0
3697,0.0
3698,0.0
3699,2.37e-06
3700,0.00986
3701,0.00104
3702,6e-05
3703,0.0
3704,0.0
3705,0.0258
3706,0.000228
3707,0.0
3708,0.000154
3709,0.0
3710,0.0
3711,0.838
3712,0.0
3713,0.0
3714,
3715,0.0
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,0.000106
3725,1.67e-06
3726,8.81e-06
3727,0.0
3728,0.0
3729,0.0
3730,1.71e-05
3731,3.03e-06
3732,0.0
3733,0.0
3734,0.0
3735,0.0
3736,0.0
3737,0.000148
3738,0.0
3739,3.4e-06
3740,
3741,0.0
3742,1.78e-05
3743,0.000947
3744,0.000947
3745,0.000947
3746,0.0
3747,0.0
3748,0.0
3749,0.0
3750,0.0
3751,0.0
3752,0.000152
3753,0.000947
3754,1.66e-05
3755,1.55e-05
3756,1.03e-06
3757,
3758,0.0
3759,0.0
3760,0.0
3761,0.00925
3762,0.0
3763,0.0
3764,0.000549
3765,0.0
3766,0.0
3767,0.000799
3768,0.0
3769,3.97e-05
3770,0.0
3771,1.66e-05
3772,6.57e-06
3773,3.03e-06
3774,0.0
3775,0.0
3776,0.0
3777,3.69e-06
3778,0.0
3779,0.0
3780,0.0
3781,4.05e-06
3782,0.0
3783,
3784,0.0
3785,0.0
3786,0.0
3787,0.0
3788,0.0
3789,4.81e-05
3790,0.00681
3791,0.0
3792,1.6e-05
3793,0.0
3794,0.0
3795,3.4e-06
3796,0.0
3797,0.0
3798,0.0
3799,0.0
3800,0.0
3801,0.0
3802,0.0185
3803,1.22e-06
3804,0.0
3805,0.0
3806,9.07e-06
3807,0.155
3808,0.0
3809,0.0
3810,0.0
3811,0.0
3812,0.0
3813,1.5e-05
3814,0.0
3815,0.00627
3816,0.0
3817,0.0
3818,0.0
