,speechiness
24343,0.136
24344,0.138
24345,0.0466
24346,0.0786
24347,0.0721
24348,0.0312
24349,0.415
24350,0.31
24351,0.286
24352,0.2
24353,0.0441
24354,0.415
24355,0.31
24356,0.079
24357,0.165
24358,0.209
24359,0.0549
24360,0.0666
24361,0.37
24362,0.0706
24363,0.0412
24364,0.369
24365,0.0645
24366,0.0682
24367,0.245
24368,0.0706
24369,0.0412
24370,0.0816
24371,0.232
24372,0.324
24373,0.141
24374,0.0736
24375,0.0531
24376,0.39
24377,0.146
24378,0.141
24379,0.0736
24380,0.53
24381,0.281
24382,0.242
24383,0.344
24384,0.196
24385,0.137
24386,0.0832
24387,0.122
24388,0.287
24389,0.117
24390,0.0735
24391,0.0317
24392,0.345
24393,0.138
24394,0.183
24395,0.292
24396,0.0425
24397,0.222
24398,0.0415
24399,0.162
24400,0.154
24401,0.467
24402,0.0587
24403,0.3
24404,0.106
24405,
24406,0.325
24407,0.256
24408,0.0333
24409,0.342
24410,0.032
24411,0.27
24412,0.197
24413,0.269
24414,0.146
24415,0.119
24416,0.416
24417,0.117
24418,0.135
24419,0.321
24420,0.197
24421,0.283
24422,0.0524
24423,0.116
24424,0.326
24425,0.242
24426,0.265
24427,0.249
24428,0.0426
24429,0.196
24430,0.153
24431,0.0424
24432,0.661
24433,0.245
24434,0.286
24435,0.0417
24436,0.0628
24437,0.376
24438,0.363
24439,0.36
24440,0.335
24441,0.462
24442,0.101
24443,0.217
24444,0.0318
24445,0.162
24446,0.154
24447,0.23
24448,0.205
24449,0.245
24450,0.454
24451,0.254
24452,0.116
24453,0.209
24454,0.137
24455,0.0789
24456,0.421
24457,0.0305
24458,0.119
24459,0.119
24460,0.413
24461,0.413
24462,0.194
24463,0.403
24464,0.0318
24465,0.339
24466,0.278
24467,0.0458
24468,0.23
24469,0.564
24470,0.113
24471,0.0786
24472,0.2
24473,0.146
24474,0.244
24475,0.125
24476,0.24
24477,0.271
24478,0.271
24479,0.36
24480,0.178
24481,0.0776
24482,0.165
24483,0.206
24484,0.0645
24485,0.36
24486,0.089
24487,0.356
24488,0.0271
24489,0.229
24490,0.341
24491,0.264
24492,0.0539
24493,0.179
24494,0.137
24495,0.0387
24496,0.089
24497,0.341
24498,0.369
24499,0.408
24500,0.135
24501,0.105
24502,0.366
24503,0.171
24504,0.297
24505,0.0757
24506,0.462
24507,0.3
24508,0.286
24509,0.298
24510,0.218
24511,0.39
24512,0.537
24513,0.183
24514,0.0732
24515,0.311
24516,0.192
24517,0.0428
24518,0.0425
24519,0.052
24520,0.16
24521,0.207
24522,0.43
24523,0.0326
24524,0.369
24525,0.0334
24526,0.287
24527,0.294
24528,0.092
24529,0.249
24530,0.283
24531,0.0396
24532,0.25
24533,0.481
24534,0.25
24535,0.168
24536,0.0502
24537,0.156
24538,0.138
24539,0.326
24540,0.106
24541,0.0367
24542,0.141
24543,0.225
24544,0.0367
24545,0.0539
24546,0.0566
24547,0.0488
24548,0.174
24549,0.39
24550,0.209
24551,0.419
24552,0.0422
24553,0.0941
24554,0.265
24555,0.0844
24556,0.032
24557,0.197
24558,
24559,0.144
24560,0.341
24561,0.0961
24562,0.0428
24563,0.052
24564,0.36
24565,0.31
24566,0.0317
24567,0.202
24568,
24569,0.0816
24570,0.275
24571,0.043
24572,
24573,0.0444
24574,0.197
24575,0.214
24576,0.231
24577,0.0379
24578,0.284
24579,0.403
24580,0.45
24581,0.792
24582,0.419
24583,0.427
24584,0.31
24585,0.0963
24586,0.0434
24587,0.0442
24588,0.2
24589,0.359
24590,0.472
24591,0.156
24592,0.082
24593,0.141
24594,0.156
24595,0.222
24596,0.0318
24597,0.082
24598,0.245
24599,0.0519
24600,0.104
24601,0.107
24602,0.0961
24603,0.445
24604,0.106
24605,0.037
24606,0.138
24607,0.0476
24608,0.105
24609,0.0477
24610,0.193
24611,0.0433
24612,0.467
24613,0.079
24614,0.0712
24615,0.183
24616,0.32
24617,0.225
24618,0.207
24619,
24620,0.345
24621,0.243
24622,0.212
24623,0.0579
24624,0.444
24625,0.135
24626,0.0732
24627,0.415
24628,0.0816
24629,0.0877
24630,0.116
24631,0.119
24632,0.324
24633,0.196
24634,0.0963
24635,0.303
24636,0.0485
24637,0.0485
24638,0.248
24639,0.0564
24640,0.248
24641,0.0531
24642,0.31
24643,0.05
24644,0.149
24645,0.177
24646,0.36
24647,0.272
24648,0.313
24649,0.0434
24650,0.244
24651,0.244
24652,0.562
24653,0.0349
24654,0.413
24655,0.29
24656,0.459
24657,0.216
24658,0.339
24659,0.338
24660,0.0295
24661,0.0589
24662,0.231
24663,0.392
24664,0.0434
24665,0.283
24666,0.115
24667,0.28
24668,0.317
24669,0.105
24670,0.113
24671,0.212
24672,0.27
24673,0.0458
24674,0.216
24675,0.205
24676,0.0295
24677,0.0582
24678,0.245
24679,0.0682
24680,0.0343
24681,0.0458
24682,0.0707
24683,0.156
24684,0.195
24685,0.084
24686,0.323
24687,0.193
24688,0.246
24689,0.356
24690,0.0302
24691,0.193
24692,
24693,0.125
24694,0.329
24695,0.328
24696,0.0997
24697,0.0582
24698,0.102
24699,0.564
24700,0.27
24701,0.116
24702,0.291
24703,0.0722
24704,0.458
24705,0.0315
24706,0.373
24707,0.081
24708,0.166
24709,0.343
24710,0.18
24711,0.239
24712,0.13
24713,0.37
24714,0.184
24715,0.0683
24716,0.37
24717,0.244
24718,0.121
24719,0.17
24720,0.468
24721,0.0666
24722,0.211
24723,0.159
24724,
24725,0.0401
24726,0.183
24727,0.0286
24728,0.0452
24729,0.2
24730,0.154
24731,0.102
24732,0.0423
24733,0.362
24734,0.0338
24735,0.136
24736,0.31
24737,0.331
24738,0.0683
24739,0.0907
24740,0.421
24741,0.0438
24742,0.106
24743,0.0776
24744,0.0339
24745,0.129
24746,0.0468
24747,0.209
24748,0.0645
24749,0.179
24750,0.245
24751,0.16
24752,0.116
24753,0.245
24754,0.0528
24755,0.25
24756,0.281
24757,0.0905
24758,0.312
24759,0.208
24760,0.0731
24761,0.337
24762,0.182
24763,0.118
24764,0.306
24765,0.133
24766,0.0904
24767,0.0431
24768,0.303
24769,0.424
24770,0.0345
24771,0.235
24772,0.0597
24773,0.06
24774,0.141
24775,0.106
24776,0.0682
24777,0.296
24778,0.102
24779,0.303
24780,0.0885
24781,0.0804
24782,0.0579
24783,0.247
24784,0.0676
24785,0.425
24786,0.0925
24787,0.0538
24788,0.092
24789,0.334
24790,0.081
24791,0.344
24792,0.0442
24793,0.0538
24794,0.0623
24795,0.222
24796,0.0489
24797,0.0676
24798,0.334
24799,0.0868
24800,0.244
24801,0.0379
24802,0.344
24803,0.207
24804,0.0428
24805,0.0681
24806,0.0331
24807,0.0736
24808,0.0693
24809,0.0603
24810,0.364
24811,0.218
24812,0.32
24813,
24814,0.0261
24815,0.0859
24816,0.311
24817,0.0807
24818,0.13
24819,0.0442
24820,0.0516
24821,0.247
24822,0.218
24823,0.13
24824,0.204
24825,0.0358
24826,0.263
24827,0.392
24828,0.13
24829,0.0597
24830,0.0452
24831,0.182
24832,0.0329
24833,0.195
24834,0.276
24835,0.298
24836,0.134
24837,0.0645
24838,0.164
24839,0.196
24840,0.194
24841,0.0434
24842,0.0726
24843,0.2
24844,0.431
24845,0.212
24846,0.0413
24847,0.411
24848,0.141
24849,0.338
24850,0.0318
24851,0.1
24852,0.154
24853,0.486
24854,0.249
24855,0.125
24856,0.0476
24857,0.252
24858,0.118
24859,0.29
24860,0.125
24861,0.0476
24862,0.0539
24863,0.103
24864,0.159
24865,0.0428
24866,0.397
24867,
24868,0.132
24869,0.277
24870,0.193
24871,0.0965
24872,0.415
24873,0.321
24874,0.39
24875,0.217
24876,0.403
24877,0.416
24878,0.23
24879,0.0642
24880,0.342
24881,0.415
24882,0.23
24883,0.249
24884,0.0668
24885,0.101
24886,0.428
24887,0.209
24888,0.369
24889,0.227
24890,0.192
24891,
24892,
24893,0.368
24894,0.0671
24895,0.0414
24896,0.321
24897,0.0744
24898,0.106
24899,0.0595
24900,0.0419
24901,0.162
24902,0.402
24903,0.213
24904,0.0555
24905,0.244
24906,0.0466
24907,0.395
24908,0.0541
24909,0.424
24910,0.419
24911,0.437
24912,0.212
24913,0.268
24914,0.262
24915,0.338
24916,0.39
24917,0.238
24918,0.345
24919,0.166
24920,0.286
24921,0.367
24922,0.244
24923,0.419
24924,0.106
24925,0.0574
24926,0.0804
24927,0.168
24928,0.209
24929,0.222
24930,0.127
24931,0.0352
24932,0.0303
24933,0.104
24934,0.271
24935,0.193
24936,0.0489
24937,0.268
24938,0.132
24939,0.39
24940,0.0842
24941,0.121
24942,0.244
24943,0.222
24944,0.076
24945,0.0671
24946,0.0866
24947,0.211
24948,0.391
24949,0.31
24950,0.335
24951,0.271
24952,0.35
24953,0.0884
24954,0.0323
24955,0.291
24956,0.445
24957,0.474
24958,0.395
24959,0.204
24960,0.141
24961,0.218
24962,0.0358
24963,0.315
24964,0.3
24965,0.589
24966,0.0521
24967,0.437
24968,0.334
24969,0.07
24970,0.0692
24971,0.0431
24972,0.11
24973,0.21
24974,0.23
24975,0.0375
24976,0.0532
24977,0.287
24978,0.141
24979,0.0532
24980,0.29
24981,0.33
24982,0.106
24983,0.234
24984,0.0581
24985,0.238
24986,0.209
24987,0.398
24988,0.06
24989,0.0844
24990,0.0325
24991,0.39
24992,0.37
24993,0.422
24994,0.0832
24995,0.38
24996,0.0731
24997,0.0722
24998,0.0722
24999,0.192
25000,0.321
25001,0.321
25002,0.0582
25003,0.174
25004,0.32
25005,0.334
25006,0.0324
25007,0.0441
25008,0.0469
25009,0.341
25010,0.08
25011,0.343
25012,0.107
25013,0.0521
25014,0.0874
25015,0.404
25016,0.106
25017,0.345
25018,0.226
25019,0.395
25020,0.15
25021,0.0915
25022,0.274
25023,0.234
25024,0.327
25025,0.291
25026,0.381
25027,0.169
25028,0.086
25029,0.0645
25030,0.425
25031,0.0357
25032,0.225
25033,0.0413
25034,0.0574
25035,0.029
25036,0.112
25037,0.266
25038,0.0661
25039,0.345
25040,0.39
25041,0.217
25042,0.278
25043,0.245
25044,0.0326
25045,0.501
25046,0.0315
25047,0.136
25048,0.0549
25049,0.619
25050,0.184
25051,0.0389
25052,0.0442
25053,0.425
25054,0.101
25055,0.154
25056,0.428
25057,0.375
25058,0.442
25059,0.12
25060,0.0516
25061,0.0487
25062,0.0457
25063,0.0319
25064,0.0882
25065,0.0991
25066,0.454
25067,0.0417
25068,0.177
25069,0.307
25070,0.0682
25071,0.08
25072,0.0621
25073,0.0577
25074,0.104
25075,0.323
25076,0.0271
25077,0.437
25078,0.0318
25079,0.119
25080,0.0323
25081,0.422
25082,0.137
25083,0.29
25084,
25085,0.222
25086,0.221
25087,0.0426
25088,0.0961
25089,0.0382
25090,0.131
25091,0.252
25092,0.093
25093,0.362
25094,0.0323
25095,0.415
25096,0.209
25097,0.145
25098,0.287
25099,0.303
25100,0.424
25101,0.315
25102,0.097
25103,0.456
25104,0.175
25105,0.17
25106,0.181
25107,0.13
25108,0.208
25109,0.0741
25110,0.0435
25111,0.0349
25112,0.276
25113,0.137
25114,0.097
25115,0.269
25116,0.168
25117,0.233
25118,0.307
25119,0.351
25120,0.0433
25121,0.118
25122,0.0776
25123,0.416
25124,0.0629
25125,0.329
25126,0.0949
25127,0.0574
25128,0.0329
25129,0.175
25130,0.279
25131,0.162
25132,0.278
25133,0.245
25134,0.225
25135,0.321
25136,0.315
25137,0.29
25138,0.661
25139,0.212
25140,
25141,
25142,0.364
25143,0.341
25144,0.193
25145,0.485
25146,0.102
25147,0.0884
25148,0.209
25149,0.42
25150,0.26
25151,0.722
25152,0.151
25153,0.348
25154,0.437
25155,
25156,
25157,0.395
25158,0.3
25159,0.0413
25160,0.52
25161,0.129
25162,0.0357
25163,0.17
25164,0.133
25165,0.326
25166,0.0859
25167,0.0431
25168,0.173
25169,0.373
25170,0.386
25171,0.351
25172,0.119
25173,0.0341
25174,0.357
25175,0.222
25176,0.208
25177,0.234
25178,0.0358
25179,0.39
25180,0.422
25181,0.33
25182,0.0949
25183,0.311
25184,
25185,0.425
25186,0.346
25187,0.0402
25188,0.159
25189,0.0416
25190,0.244
25191,0.204
25192,0.125
25193,0.169
25194,0.178
25195,0.0417
25196,0.0375
25197,0.104
25198,0.0337
25199,0.284
25200,0.243
25201,0.167
25202,0.251
25203,0.338
25204,0.193
25205,0.312
25206,0.043
25207,0.0369
25208,0.0792
25209,0.182
25210,0.39
25211,0.088
25212,0.354
25213,0.251
25214,0.0864
25215,0.0528
25216,0.0683
25217,0.0358
25218,0.339
25219,0.225
25220,0.0395
25221,0.3
25222,0.0281
25223,0.0671
25224,0.106
25225,0.0413
25226,0.049
25227,0.226
25228,0.243
25229,0.0426
25230,0.0412
25231,0.269
25232,0.0645
25233,0.0911
25234,0.0657
25235,0.0348
25236,0.146
25237,0.163
25238,0.0882
25239,0.131
25240,0.254
25241,
25242,0.0682
25243,0.0747
25244,0.245
25245,0.177
25246,0.157
25247,0.247
25248,0.332
25249,0.137
25250,0.0469
25251,0.0776
25252,0.128
25253,0.365
25254,0.189
25255,0.0926
25256,0.127
25257,0.0479
25258,0.244
25259,0.266
25260,
25261,0.0747
25262,0.0807
25263,0.424
25264,0.416
25265,0.43
25266,0.367
25267,0.177
25268,0.311
25269,0.0722
25270,0.0317
25271,0.0324
25272,0.214
25273,0.25
25274,0.409
25275,0.0666
25276,0.084
25277,0.119
25278,0.12
25279,0.127
25280,0.239
25281,0.308
25282,0.367
25283,0.244
25284,0.232
25285,
25286,0.0379
25287,0.0804
25288,0.589
25289,0.136
25290,0.29
25291,0.165
25292,0.381
25293,0.351
25294,0.409
25295,0.408
25296,0.364
25297,0.364
25298,0.216
25299,0.216
25300,0.248
25301,0.0906
25302,0.221
25303,0.0409
25304,0.118
25305,0.32
25306,0.0502
25307,0.366
25308,0.0666
25309,0.0533
25310,0.262
25311,0.0921
25312,0.0661
25313,0.0559
25314,0.0379
25315,0.185
25316,0.0379
25317,0.283
25318,0.0468
25319,0.339
25320,0.257
25321,0.362
25322,0.424
25323,0.0659
25324,0.425
25325,0.239
25326,0.0798
25327,0.351
25328,0.465
25329,0.241
25330,0.0257
25331,0.116
25332,0.157
25333,0.426
25334,0.0819
25335,
25336,0.247
25337,0.41
25338,0.0357
25339,0.136
25340,0.133
25341,0.367
25342,0.227
25343,0.238
25344,0.0481
25345,0.137
25346,0.149
25347,0.334
25348,0.0514
25349,0.283
25350,0.171
25351,0.027
25352,0.0312
25353,0.306
25354,0.131
25355,
25356,0.081
25357,0.286
25358,0.284
25359,0.0608
25360,0.132
25361,0.303
25362,0.151
25363,0.131
25364,0.387
25365,0.357
25366,0.0603
25367,0.0878
25368,0.0595
25369,0.102
25370,0.0671
25371,0.297
25372,0.182
25373,0.0645
25374,0.0502
25375,0.0452
25376,0.0828
25377,0.27
25378,0.289
25379,0.0787
25380,0.27
25381,0.381
25382,0.193
25383,0.402
25384,0.306
25385,0.0387
25386,0.0363
25387,0.0747
25388,0.047
25389,0.0787
25390,0.106
25391,0.142
25392,0.437
25393,0.0477
25394,0.082
25395,0.0454
25396,0.437
25397,0.114
25398,0.0531
25399,0.0577
25400,0.0454
25401,0.0831
25402,0.2
25403,0.144
25404,0.395
25405,0.208
25406,0.049
25407,0.323
25408,0.0712
25409,0.226
25410,0.359
25411,0.0531
25412,0.27
25413,0.0907
25414,0.0479
25415,0.0749
25416,0.192
25417,0.277
25418,0.272
25419,0.0577
25420,0.36
25421,0.0775
25422,0.0555
25423,0.115
25424,0.334
25425,0.0271
25426,
25427,
25428,0.0728
25429,0.104
25430,0.395
25431,0.36
25432,0.225
25433,0.0775
25434,0.0324
25435,0.34
25436,0.0728
25437,0.0728
25438,0.856
25439,0.856
25440,0.36
25441,0.364
25442,0.398
25443,0.159
25444,0.145
25445,0.173
25446,0.0682
25447,0.337
25448,0.444
25449,0.277
25450,0.052
25451,0.172
25452,0.171
25453,0.0409
25454,0.318
25455,0.0579
25456,0.227
25457,0.35
25458,0.343
25459,0.324
25460,0.145
25461,0.286
25462,0.0568
25463,0.415
25464,0.0317
25465,0.12
25466,0.275
25467,0.0676
25468,0.154
25469,0.364
25470,0.33
25471,0.0358
25472,0.203
25473,0.0527
25474,0.273
25475,0.17
25476,0.277
25477,0.0566
25478,0.325
25479,0.369
25480,0.178
25481,0.245
25482,0.0423
25483,0.458
25484,0.0441
25485,0.175
25486,0.0358
25487,0.369
25488,0.0451
25489,0.043
25490,0.043
25491,0.153
25492,0.195
25493,0.037
25494,0.246
25495,0.215
25496,0.355
25497,0.043
25498,0.153
25499,0.208
25500,0.195
25501,0.246
25502,0.158
25503,0.13
25504,0.121
25505,0.129
25506,0.52
25507,0.239
25508,0.12
25509,0.169
25510,0.302
25511,0.215
25512,0.355
25513,0.416
25514,0.12
25515,0.42
25516,0.0559
25517,0.179
25518,0.0907
25519,0.251
25520,0.0736
25521,0.0736
25522,0.185
25523,0.168
25524,0.327
25525,0.05
25526,0.113
25527,0.508
25528,0.0428
25529,0.113
25530,0.0736
25531,0.0428
25532,0.338
25533,0.288
25534,0.373
25535,0.194
25536,0.329
25537,0.0323
25538,0.194
25539,0.338
25540,0.257
25541,0.0543
25542,0.0305
25543,0.276
25544,0.23
25545,0.138
25546,0.357
25547,0.0273
25548,0.335
25549,0.0321
25550,0.0358
25551,0.217
25552,0.134
25553,0.286
25554,0.0965
25555,0.105
25556,0.202
25557,0.183
25558,0.351
25559,
25560,0.0281
25561,0.0315
25562,0.19
25563,0.118
25564,0.0358
25565,0.0721
25566,0.324
25567,0.0804
25568,0.341
25569,0.0721
25570,0.087
25571,0.307
25572,0.0466
25573,0.419
25574,0.0315
25575,0.41
25576,0.0604
25577,0.0798
25578,0.288
25579,0.0661
25580,0.232
25581,0.162
25582,0.351
25583,0.214
25584,0.301
25585,0.317
25586,0.347
25587,0.49
25588,0.0329
25589,0.072
25590,0.102
25591,0.071
25592,0.0554
25593,0.177
25594,0.196
25595,0.226
25596,0.305
25597,0.234
25598,0.0885
25599,0.221
25600,0.307
25601,0.0543
25602,0.0412
25603,0.343
25604,0.0907
25605,0.402
25606,0.0767
25607,0.201
25608,0.0386
25609,0.27
25610,0.267
25611,0.286
25612,0.0582
25613,0.32
25614,0.325
25615,0.39
25616,0.239
25617,0.245
25618,0.247
25619,0.181
25620,0.0487
25621,0.0878
25622,0.441
25623,0.536
25624,0.212
25625,0.0379
25626,0.0428
25627,0.159
25628,0.0549
25629,0.501
25630,0.447
25631,0.037
25632,0.344
25633,0.121
25634,0.0831
25635,0.0549
25636,0.0962
25637,0.415
25638,0.217
25639,0.043
25640,0.364
25641,0.442
25642,0.308
25643,0.111
25644,0.248
25645,0.188
25646,0.0519
25647,0.369
25648,0.0582
25649,0.154
25650,0.392
25651,0.0633
25652,0.0787
25653,0.0488
25654,0.395
25655,0.188
25656,0.42
25657,0.364
25658,0.0787
25659,0.0789
25660,0.106
25661,0.0752
25662,0.08
25663,0.189
25664,0.132
25665,0.0852
25666,0.126
25667,0.0294
25668,0.355
25669,0.0537
25670,0.245
25671,0.385
25672,0.376
25673,0.0579
25674,0.437
25675,0.0736
25676,0.0383
25677,0.221
25678,0.0561
25679,0.0838
25680,0.344
25681,
25682,0.101
25683,0.0726
25684,
25685,0.242
25686,0.39
25687,0.275
25688,0.0921
25689,0.369
25690,0.0374
25691,0.0316
25692,0.088
25693,0.034
25694,0.438
25695,0.135
25696,0.162
25697,0.0488
25698,0.184
25699,0.312
25700,0.341
25701,0.0257
25702,0.0962
25703,0.0776
25704,0.275
25705,0.468
25706,0.0913
25707,0.0715
25708,0.0375
25709,0.205
25710,0.0457
25711,0.416
25712,0.112
25713,0.183
25714,0.0449
25715,0.27
25716,0.0363
25717,0.286
25718,0.0347
25719,0.106
25720,0.136
25721,0.25
25722,0.037
25723,0.437
25724,0.271
25725,0.204
25726,0.197
25727,0.179
25728,0.149
25729,0.0318
25730,0.3
25731,0.138
25732,0.195
25733,0.195
25734,0.274
25735,0.0315
25736,0.0902
25737,0.0706
25738,0.0876
25739,0.0654
25740,0.0524
25741,0.343
25742,0.0682
25743,0.311
25744,0.379
25745,0.0623
25746,0.138
25747,0.415
25748,
25749,0.236
25750,0.415
25751,0.0728
25752,0.212
25753,0.359
25754,0.0907
25755,
25756,
25757,0.0569
25758,0.0321
25759,0.0831
25760,0.589
25761,0.0757
25762,
25763,0.344
25764,0.127
25765,0.117
25766,0.269
25767,0.336
25768,0.18
25769,0.17
25770,0.331
25771,0.25
25772,0.361
25773,0.0736
25774,0.0671
25775,0.36
25776,0.217
25777,0.39
25778,0.117
25779,0.221
25780,0.475
25781,0.336
25782,0.137
25783,0.0582
25784,0.0313
25785,0.0538
25786,0.167
25787,0.279
25788,0.39
25789,0.536
25790,0.121
25791,0.121
25792,0.156
25793,0.236
25794,0.0682
25795,0.125
25796,0.27
25797,0.53
25798,0.396
25799,0.0314
25800,0.0798
25801,0.0589
25802,0.17
25803,0.27
25804,0.27
25805,0.17
25806,0.0369
25807,0.138
25808,0.246
25809,0.409
25810,0.307
25811,0.321
25812,0.0645
25813,0.319
25814,0.166
25815,0.0707
25816,0.334
25817,0.0579
25818,0.0671
25819,0.263
25820,0.0315
25821,0.0584
25822,0.209
25823,0.323
25824,0.233
25825,0.0715
25826,0.459
25827,0.175
25828,0.0604
25829,0.0569
25830,0.422
25831,0.0382
25832,0.369
25833,0.343
25834,0.369
25835,0.317
25836,0.194
25837,0.344
25838,0.501
25839,0.0326
25840,0.221
25841,0.287
25842,0.115
25843,0.501
25844,0.151
25845,0.214
25846,0.275
25847,0.45
25848,0.416
25849,0.505
25850,
25851,0.0554
25852,0.138
25853,0.131
25854,0.156
25855,0.465
25856,0.134
25857,0.134
25858,0.384
25859,0.0721
25860,0.0735
25861,0.0735
25862,0.0798
25863,0.438
25864,0.0584
25865,0.138
25866,0.299
25867,0.0284
25868,0.154
25869,0.235
25870,0.21
25871,0.0316
25872,0.27
25873,0.289
25874,0.323
25875,0.344
25876,0.138
25877,0.338
25878,0.0531
25879,0.328
25880,0.0523
25881,0.259
25882,0.193
25883,0.0859
25884,0.247
25885,0.193
25886,0.284
25887,0.366
25888,0.173
25889,0.34
25890,0.245
25891,0.21
25892,0.0539
25893,0.245
25894,0.297
25895,0.0735
25896,0.49
25897,0.106
25898,0.408
25899,0.117
25900,0.334
25901,0.0451
25902,0.231
25903,0.181
25904,0.0315
25905,0.0422
25906,0.342
25907,0.346
25908,0.165
25909,0.0423
25910,0.619
25911,0.0798
25912,0.16
25913,0.13
25914,0.53
25915,0.0352
25916,0.0389
25917,0.0305
25918,0.0598
25919,0.0476
25920,0.173
25921,0.0524
25922,0.226
25923,0.0641
25924,0.0428
25925,0.184
25926,0.205
25927,0.41
25928,0.325
25929,0.17
25930,0.0347
25931,0.442
25932,0.0907
25933,0.0367
25934,0.0374
25935,0.313
25936,0.0451
25937,0.0747
25938,0.0298
25939,0.149
25940,0.395
25941,0.133
25942,
25943,
25944,0.133
25945,0.191
25946,0.0484
25947,0.38
25948,0.2
25949,
25950,0.0666
25951,0.0438
25952,0.129
25953,0.3
25954,0.44
25955,0.209
25956,0.299
25957,0.166
25958,0.142
25959,0.247
25960,
25961,0.0507
25962,0.0732
25963,0.156
25964,0.0523
25965,0.206
25966,0.31
25967,0.137
25968,0.329
25969,0.15
25970,0.0851
25971,
25972,0.486
25973,0.47
25974,0.169
25975,0.0406
25976,0.0531
25977,0.326
25978,0.364
25979,0.0791
25980,0.136
25981,0.242
25982,0.0357
25983,0.106
25984,0.36
25985,0.0312
25986,0.181
25987,0.526
25988,0.112
25989,0.179
25990,0.323
25991,0.154
25992,0.0859
25993,0.0944
25994,0.189
25995,0.0363
25996,0.195
25997,0.0538
25998,0.341
25999,0.425
26000,0.089
26001,0.0582
26002,0.146
26003,0.125
26004,0.0375
26005,0.268
26006,0.0342
26007,0.0852
26008,0.323
26009,0.105
26010,0.356
26011,0.0716
26012,0.247
26013,0.422
26014,0.203
26015,0.137
26016,0.354
26017,0.369
26018,0.344
26019,0.324
26020,0.156
26021,0.346
26022,0.28
26023,0.334
26024,0.27
26025,0.027
26026,0.0363
26027,0.345
26028,0.217
26029,0.268
26030,0.147
26031,0.287
26032,0.188
26033,0.129
26034,0.0907
26035,0.247
26036,0.136
26037,0.035
26038,0.289
26039,0.0448
26040,0.0786
26041,0.28
26042,0.344
26043,0.424
26044,0.0422
26045,0.294
26046,0.302
26047,
26048,0.0732
26049,0.221
26050,0.192
26051,0.392
26052,0.191
26053,0.0454
26054,0.0389
26055,0.272
26056,0.0965
26057,0.179
26058,0.359
26059,0.0816
26060,0.307
26061,0.0425
26062,0.0351
26063,0.0357
26064,0.649
26065,0.2
26066,0.0479
26067,0.4
26068,0.0502
26069,0.325
26070,0.129
26071,0.221
26072,0.0951
26073,0.0597
26074,0.129
26075,0.4
26076,0.0811
26077,0.0735
26078,0.138
26079,0.209
26080,0.0618
26081,0.51
26082,0.359
26083,0.0549
26084,0.0831
26085,0.138
26086,0.359
26087,0.0682
26088,0.415
26089,0.344
26090,0.134
26091,0.137
26092,0.143
26093,0.2
26094,0.382
26095,0.079
26096,0.106
26097,0.3
26098,0.156
26099,0.138
26100,0.0441
26101,0.116
26102,0.134
26103,0.0721
26104,0.462
26105,
26106,0.252
26107,0.0743
26108,0.248
26109,0.446
26110,0.368
26111,0.0502
26112,0.2
26113,0.0791
26114,0.238
26115,0.0331
26116,0.589
26117,0.104
26118,0.246
26119,0.305
26120,0.0685
26121,0.106
26122,0.148
26123,0.112
26124,0.248
26125,0.0294
26126,0.0389
26127,0.268
26128,0.0573
26129,0.0466
26130,
26131,0.417
26132,0.225
