,tempo
10081,146.036
10082,123.009
10083,93.023
10084,
10085,77.562
10086,142.027
10087,144.019
10088,159.966
10089,79.48
10090,207.982
10091,128.026
10092,158.027
10093,124.603
10094,169.969
10095,119.994
10096,147.982
10097,119.996
10098,131.792
10099,161.707
10100,67.536
10101,149.996
10102,183.114
10103,142.113
10104,100.041
10105,142.957
10106,124.921
10107,140.029
10108,100.003
10109,120.058
10110,146.93
10111,78.025
10112,82.309
10113,176.004
10114,153.947
10115,140.011
10116,149.499
10117,136.025
10118,158.424
10119,98.011
10120,135.994
10121,125.983
10122,120.012
10123,120.013
10124,142.04
10125,127.977
10126,153.131
10127,156.983
10128,133.082
10129,141.973
10130,109.004
10131,118.981
10132,90.066
10133,147.031
10134,147.031
10135,180.985
10136,147.946
10137,96.493
10138,93.372
10139,153.131
10140,127.08
10141,77.523
10142,145.972
10143,141.007
10144,77.537
10145,142.948
10146,147.031
10147,180.985
10148,130.024
10149,155.007
10150,86.009
10151,159.107
10152,81.539
10153,118.869
10154,100.414
10155,122.947
10156,88.031
10157,143.027
10158,79.94
10159,92.78
10160,128.045
10161,150.059
10162,142.039
10163,127.999
10164,169.982
10165,131.01
10166,119.499
10167,130.346
10168,135.042
10169,153.848
10170,144.96
10171,96.943
10172,144.988
10173,145.976
10174,166.111
10175,76.01
10176,162.861
10177,140.032
10178,135.03
10179,130.029
10180,167.022
10181,191.971
10182,105.052
10183,160.003
10184,145.139
10185,128.012
10186,84.931
10187,128.033
10188,129.874
10189,135.005
10190,137.945
10191,123.906
10192,159.987
10193,127.051
10194,122.803
10195,83.828
10196,140.022
10197,159.005
10198,165.117
10199,147.004
10200,135.034
10201,168.983
10202,143.943
10203,150.068
10204,93.016
10205,150.514
10206,83.507
10207,84.931
10208,99.978
10209,135.034
10210,82.433
10211,119.01
10212,140.007
10213,130.029
10214,76.996
10215,105.25
10216,77.271
10217,169.961
10218,118.836
10219,125.995
10220,146.036
10221,125.035
10222,120.011
10223,91.964
10224,140.063
10225,135.97
10226,157.153
10227,129.98
10228,139.974
10229,79.993
10230,159.961
10231,76.469
10232,139.974
10233,130.032
10234,159.961
10235,125.993
10236,132.055
10237,202.015
10238,134.972
10239,98.451
10240,125.993
10241,141.882
10242,170.163
10243,84.98
10244,129.978
10245,132.055
10246,139.92
10247,161.997
10248,82.642
10249,89.875
10250,135.984
10251,124.96
10252,145.059
10253,170.004
10254,97.96
10255,133.053
10256,138.672
10257,131.888
10258,120.055
10259,163.935
10260,139.958
10261,160.067
10262,161.042
10263,81.618
10264,135.879
10265,99.977
10266,84.999
10267,95.967
10268,149.92
10269,159.922
10270,146.129
10271,83.903
10272,94.014
10273,136.041
10274,153.993
10275,151.486
10276,77.497
10277,125.006
10278,140.071
10279,151.894
10280,150.089
10281,139.979
10282,123.964
10283,126.002
10284,120.033
10285,74.946
10286,97.981
10287,80.015
10288,98.023
10289,115.007
10290,143.078
10291,207.982
10292,154.983
10293,140.003
10294,113.088
10295,146.137
10296,203.911
10297,127.984
10298,124.991
10299,166.055
10300,139.973
10301,116.84
10302,140.935
10303,110.573
10304,97.949
10305,75.025
10306,98.21
10307,140.068
10308,134.867
10309,180.064
10310,130.156
10311,160.004
10312,120.039
10313,184.194
10314,100.028
10315,181.444
10316,125.009
10317,149.972
10318,123.951
10319,157.016
10320,86.882
10321,116.991
10322,146.129
10323,78.477
10324,116.971
10325,99.999
10326,96.004
10327,144.058
10328,
10329,74.896
10330,130.218
10331,128.012
10332,85.512
10333,160.223
10334,147.899
10335,76.997
10336,130.032
10337,140.042
10338,135.679
10339,150.133
10340,129.993
10341,145.929
10342,96.057
10343,89.853
10344,189.891
10345,160.062
10346,133.992
10347,160.061
10348,100.015
10349,154.943
10350,148.054
10351,144.038
10352,80.015
10353,150.063
10354,159.915
10355,160.084
10356,148.28
10357,127.99
10358,130.156
10359,137.809
10360,76.024
10361,169.685
10362,136.052
10363,140.065
10364,162.214
10365,140.078
10366,128.026
10367,119.705
10368,147.055
10369,100.062
10370,67.536
10371,90.066
10372,142.006
10373,154.853
10374,89.911
10375,91.048
10376,153.157
10377,105.25
10378,124.96
10379,80.032
10380,100.017
10381,112.985
10382,96.493
10383,119.969
10384,107.934
10385,76.503
10386,100.041
10387,140.02
10388,124.09
10389,138.049
10390,146.129
10391,159.517
10392,96.004
10393,148.991
10394,146.034
10395,139.911
10396,129.02
10397,104.025
10398,135.984
10399,127.08
10400,162.005
10401,94.017
10402,138.055
10403,142.039
10404,127.999
10405,111.519
10406,191.971
10407,134.923
10408,145.884
10409,144.043
10410,149.996
10411,139.979
10412,86.009
10413,165.117
10414,141.995
10415,145.041
10416,130.009
10417,81.114
10418,127.983
10419,76.996
10420,147.009
10421,144.994
10422,163.104
10423,100.001
10424,135.005
10425,180.917
10426,170.115
10427,121.845
10428,93.02
10429,120.033
10430,146.137
10431,83.507
10432,92.78
10433,155.157
10434,100.003
10435,99.978
10436,179.974
10437,134.979
10438,69.968
10439,116.879
10440,79.992
10441,140.039
10442,149.97
10443,79.745
10444,99.183
10445,160.067
10446,147.946
10447,142.094
10448,143.943
10449,93.016
10450,140.022
10451,144.991
10452,148.054
10453,174.006
10454,123.009
10455,143.01
10456,95.005
10457,131.05
10458,94.017
10459,136.078
10460,128.012
10461,120.013
10462,139.63
10463,140.084
10464,78.021
10465,107.996
10466,101.91
10467,154.943
10468,119.982
10469,128.125
10470,122.019
10471,126.003
10472,125.996
10473,124.997
10474,125.999
10475,126.013
10476,
10477,125.973
10478,127.96
10479,127.963
10480,127.95
10481,127.941
10482,128.214
10483,125.98
10484,123.009
10485,139.891
10486,134.972
10487,105.052
10488,137.981
10489,129.983
10490,145.062
10491,150.514
10492,134.972
10493,137.981
10494,129.874
10495,
10496,107.059
10497,168.112
10498,125.993
10499,95.879
10500,70.022
10501,160.073
10502,125.995
10503,143.027
10504,105.95
10505,201.8
10506,149.97
10507,146.009
10508,93.023
10509,112.15
10510,149.935
10511,80.082
10512,128.012
10513,140.022
10514,94.995
10515,150.001
10516,100.002
10517,140.04
10518,82.494
10519,163.827
10520,
10521,163.806
10522,100.027
10523,139.932
10524,179.974
10525,85.018
10526,97.949
10527,80.032
10528,162.038
10529,162.038
10530,175.046
10531,104.998
10532,97.988
10533,141.97
10534,166.111
10535,162.839
10536,162.861
10537,113.497
10538,100.062
10539,151.923
10540,135.038
10541,129.953
10542,161.042
10543,88.964
10544,120.013
10545,90.066
10546,104.949
10547,159.922
10548,146.129
10549,182.02
10550,168.112
10551,155.096
10552,145.062
10553,124.038
10554,124.038
10555,140.078
10556,140.04
10557,150.063
10558,82.494
10559,133.952
10560,131.965
10561,91.964
10562,101.008
10563,87.955
10564,80.015
10565,87.15
10566,119.991
10567,156.025
10568,150.062
10569,122.991
10570,75.99
10571,148.108
10572,85.018
10573,144.998
10574,119.01
10575,85.486
10576,160.223
10577,127.999
10578,104.979
10579,104.979
10580,86.882
10581,83.903
10582,140.011
10583,169.685
10584,96.004
10585,96.004
10586,99.643
10587,142.069
10588,162.066
10589,130.218
10590,160.113
10591,85.486
10592,149.042
10593,99.643
10594,111.997
10595,149.042
10596,111.997
10597,127.08
10598,180.206
10599,118.003
10600,128.125
10601,141.967
10602,99.026
10603,99.026
10604,112.001
10605,119.705
10606,114.009
10607,118.003
10608,114.995
10609,155.086
10610,126.018
10611,151.951
10612,80.307
10613,
10614,144.019
10615,124.09
10616,85.512
10617,127.984
10618,158.027
10619,145.041
10620,83.507
10621,127.998
10622,153.075
10623,152.028
10624,123.009
10625,128.125
10626,150.514
10627,160.946
10628,150.514
10629,74.017
10630,127.983
10631,145.976
10632,159.801
10633,119.963
10634,128.112
10635,77.532
10636,119.991
10637,139.92
10638,127.983
10639,77.532
10640,79.745
10641,173.369
10642,95.017
10643,95.017
10644,95.043
10645,
10646,146.129
10647,95.017
10648,
10649,142.007
10650,139.991
10651,146.129
10652,105.052
10653,81.618
10654,100.015
10655,162.038
10656,162.038
10657,154.853
10658,163.935
10659,124.991
10660,150.068
10661,110.573
10662,81.465
10663,160.414
10664,76.972
10665,88.031
10666,176.058
10667,
10668,127.051
10669,122.803
10670,87.998
10671,80.032
10672,99.027
10673,145.139
10674,143.027
10675,130.117
10676,151.486
10677,149.231
10678,127.941
10679,155.096
10680,127.941
10681,154.964
10682,127.941
10683,127.941
10684,128.125
10685,65.538
10686,135.337
10687,118.037
10688,144.998
10689,135.995
10690,162.038
10691,170.142
10692,159.949
10693,79.992
10694,140.023
10695,143.95
10696,160.011
10697,133.976
10698,135.995
10699,133.976
10700,126.008
10701,144.991
10702,85.433
10703,95.031
10704,124.984
10705,109.412
10706,137.993
10707,115.007
10708,81.114
10709,98.451
10710,142.006
10711,140.016
10712,162.005
10713,149.935
10714,130.028
10715,138.064
10716,128.112
10717,153.993
10718,98.011
10719,124.025
10720,151.988
10721,132.947
10722,140.058
10723,142.977
10724,179.974
10725,81.922
10726,81.922
10727,139.023
10728,170.163
10729,150.06
10730,87.998
10731,158.896
10732,130.117
10733,146.976
10734,133.503
10735,123.009
10736,128.125
10737,100.002
10738,148.046
10739,136.006
10740,97.993
10741,169.969
10742,112.865
10743,163.935
10744,132.01
10745,104.949
10746,
10747,
10748,141.882
10749,150.089
10750,145.914
10751,145.914
10752,79.119
10753,135.879
10754,140.078
10755,95.387
10756,120.017
10757,116.267
10758,
10759,154.964
10760,145.976
10761,123.984
10762,141.007
10763,148.054
10764,130.169
10765,91.344
10766,100.414
10767,149.991
10768,130.032
10769,128.033
10770,138.024
10771,137.945
10772,159.987
10773,146.129
10774,99.999
10775,112.985
10776,79.992
10777,142.04
10778,74.946
10779,86.02
10780,98.023
10781,80.064
10782,136.982
10783,141.991
10784,103.974
10785,142.113
10786,118.836
10787,150.055
10788,110.953
10789,143.038
10790,118.981
10791,149.92
10792,150.055
10793,149.937
10794,110.953
10795,160.099
10796,112.001
10797,162.898
10798,144.96
10799,92.506
10800,93.372
10801,76.503
10802,139.939
10803,168.197
10804,100.019
10805,88.932
10806,129.992
10807,127.999
10808,162.005
10809,102.021
10810,141.97
10811,85.992
10812,122.08
10813,127.991
10814,102.94
10815,128.047
10816,143.043
10817,143.043
10818,159.966
10819,140.032
10820,147.026
10821,132.906
10822,144.991
10823,146.93
10824,78.025
10825,119.099
10826,123.009
10827,145.929
10828,145.048
10829,145.048
10830,140.114
10831,143.477
10832,80.307
10833,80.307
10834,163.882
10835,120.013
10836,128.083
10837,140.001
10838,81.193
10839,135.005
10840,139.983
10841,119.982
10842,128.112
10843,97.994
10844,97.994
10845,76.972
10846,76.972
10847,129.903
10848,150.133
10849,79.119
10850,129.976
10851,146.022
10852,87.998
10853,81.922
10854,81.922
10855,100.541
10856,175.954
10857,86.009
10858,175.985
10859,85.042
10860,140.058
10861,140.003
10862,156.025
10863,174.034
10864,77.542
10865,160.073
10866,140.057
10867,150.514
10868,85.018
10869,96.459
10870,96.459
10871,96.459
10872,133.503
10873,79.48
10874,143.01
10875,119.969
10876,140.042
10877,130.007
10878,126.03
10879,119.957
10880,151.951
10881,100.028
10882,100.028
10883,79.745
10884,129.847
10885,145.972
10886,116.991
10887,124.603
10888,87.009
10889,84.005
10890,162.948
10891,112.511
10892,169.982
10893,145.062
10894,86.003
10895,119.996
10896,141.959
10897,99.993
10898,180.206
10899,160.048
10900,120.749
10901,123.984
10902,73.779
10903,154.961
10904,143.029
10905,143.029
10906,96.459
10907,96.964
10908,128.125
10909,100.002
10910,75.491
10911,104.998
10912,103.956
10913,93.431
10914,141.037
10915,120.055
10916,126.972
10917,147.899
10918,140.022
10919,170.115
10920,75.023
10921,139.951
10922,86.009
10923,97.981
10924,93.016
10925,78.534
10926,150.514
10927,165.736
10928,96.459
10929,129.847
10930,96.459
10931,132.055
10932,129.847
10933,123.009
10934,129.847
10935,148.054
10936,80.082
10937,148.054
10938,129.847
10939,129.847
10940,96.459
10941,119.969
10942,119.969
10943,96.459
10944,127.931
10945,147.899
10946,145.062
10947,124.09
10948,115.284
10949,93.023
10950,181.94
10951,88.834
10952,139.63
10953,136.041
10954,179.913
10955,130.036
10956,100.001
10957,141.037
10958,136.97
10959,105.989
10960,150.055
10961,124.045
10962,139.973
10963,77.878
10964,168.112
10965,
10966,120.749
10967,118.981
10968,116.879
10969,149.042
10970,130.024
10971,175.985
10972,100.015
10973,118.003
10974,91.035
10975,169.982
10976,115.69
10977,132.054
10978,129.847
10979,167.909
10980,119.969
10981,116.991
10982,160.052
10983,143.01
10984,132.055
10985,79.745
10986,79.48
10987,207.982
10988,79.745
10989,119.957
10990,111.959
10991,155.047
10992,134.979
10993,79.48
10994,123.017
10995,119.996
10996,156.958
10997,156.958
10998,156.958
10999,126.94
11000,126.94
11001,145.062
11002,86.003
11003,180.206
11004,120.749
11005,119.996
11006,130.007
11007,154.961
11008,154.961
11009,139.864
11010,139.864
11011,145.062
11012,100.046
11013,126.77
11014,124.603
11015,126.03
11016,134.965
11017,129.993
11018,138.672
11019,123.984
11020,142.046
11021,120.998
11022,120.009
11023,100.007
11024,140.114
11025,143.477
11026,143.931
11027,143.931
11028,160.058
11029,160.058
11030,180.165
11031,125.03
11032,169.982
11033,148.119
11034,142.04
11035,147.004
11036,147.004
11037,163.071
11038,133.503
11039,119.954
11040,184.026
11041,184.026
11042,97.008
11043,84.005
11044,119.899
11045,143.001
11046,120.078
11047,160.048
11048,86.048
11049,150.055
11050,150.055
11051,119.1
11052,127.013
11053,95.007
11054,169.957
11055,131.965
11056,142.959
11057,142.094
11058,140.007
11059,121.112
11060,85.042
11061,138.009
11062,173.852
11063,100.03
11064,181.913
11065,75.592
11066,135.14
11067,139.885
11068,124.038
11069,138.005
11070,135.993
11071,153.973
11072,96.459
11073,143.029
11074,85.018
11075,143.97
11076,139.995
11077,105.972
11078,145.976
11079,115.047
11080,102.057
11081,173.019
11082,85.005
11083,111.997
11084,127.941
11085,157.083
11086,100.414
11087,155.05
11088,96.459
11089,99.993
11090,128.981
11091,140.935
11092,97.993
11093,135.984
11094,77.537
11095,83.519
11096,180.206
11097,177.997
11098,129.903
11099,179.913
11100,81.465
11101,77.497
11102,130.583
11103,84.98
11104,119.499
11105,114.86
11106,150.011
11107,145.059
11108,145.976
11109,161.808
11110,159.978
11111,130.032
11112,97.994
11113,168.112
11114,149.97
11115,139.976
11116,83.226
11117,103.956
11118,76.01
11119,129.938
11120,99.183
11121,164.005
11122,81.618
11123,124.09
11124,139.915
11125,149.909
11126,130.007
11127,144.973
11128,74.999
11129,85.433
11130,124.987
11131,83.964
11132,129.979
11133,162.861
11134,95.387
11135,159.987
11136,135.03
11137,83.828
11138,140.078
11139,132.113
11140,92.466
11141,140.063
11142,97.985
11143,141.894
11144,100.027
11145,148.28
11146,155.055
11147,143.043
11148,140.057
11149,160.084
11150,100.019
11151,102.021
11152,131.05
11153,125.99
11154,98.043
11155,130.029
11156,94.932
11157,173.948
11158,88.435
11159,127.999
11160,191.971
11161,149.92
11162,154.983
11163,127.984
11164,76.996
11165,135.995
11166,132.906
11167,81.404
11168,145.884
11169,143.931
11170,96.459
11171,180.206
11172,126.003
11173,128.075
11174,150.514
11175,99.643
11176,136.006
11177,138.049
11178,151.486
11179,136.052
11180,95.031
11181,130.098
11182,129.847
11183,100.989
11184,150.007
11185,101.969
11186,114.941
11187,76.388
11188,148.775
11189,151.039
11190,73.015
11191,95.937
11192,89.986
11193,99.974
11194,190.05
11195,83.021
11196,79.351
11197,152.984
11198,95.031
11199,111.959
11200,146.93
11201,98.025
11202,
11203,138.039
11204,97.985
11205,126.985
11206,75.948
11207,142.078
11208,79.993
11209,160.067
11210,127.981
11211,102.001
11212,135.005
11213,150.009
11214,146.056
11215,130.979
11216,204.132
11217,130.003
11218,83.262
11219,163.988
11220,130.033
11221,143.017
11222,133.005
11223,155.096
11224,148.075
11225,134.065
11226,128.094
11227,109.992
11228,92.947
11229,143.049
11230,86.976
11231,75.019
11232,130.938
11233,124.02
11234,140.058
11235,111.995
11236,135.001
11237,89.532
11238,157.037
11239,150.014
11240,146.907
11241,115.69
11242,129.981
11243,155.096
11244,149.075
11245,95.387
11246,148.02
11247,148.011
11248,93.993
11249,138.011
11250,143.912
11251,142.062
11252,84.04
11253,140.023
11254,154.962
11255,119.966
11256,161.707
11257,142.047
11258,145.139
11259,85.404
11260,89.0
11261,89.999
11262,162.053
11263,144.981
11264,84.035
11265,150.133
11266,175.627
11267,148.013
11268,86.02
11269,116.07
11270,159.966
11271,84.534
11272,148.009
11273,125.995
11274,129.941
11275,93.995
11276,157.1
11277,127.108
11278,175.041
11279,159.88
11280,155.942
11281,155.296
11282,130.021
11283,109.345
11284,136.079
11285,143.983
11286,120.065
11287,130.062
11288,122.08
11289,109.004
11290,162.839
11291,139.99
11292,164.988
11293,91.99
11294,89.911
11295,121.977
11296,144.963
11297,74.559
11298,119.994
11299,180.206
11300,126.003
11301,99.643
11302,133.976
11303,71.994
11304,119.499
11305,162.898
11306,122.02
11307,143.01
11308,93.372
11309,169.03
11310,123.066
11311,114.941
11312,166.077
11313,160.223
11314,130.346
11315,144.991
11316,145.004
11317,163.882
11318,111.519
11319,84.143
11320,94.995
11321,141.888
11322,142.04
11323,85.042
11324,120.046
11325,160.084
11326,75.932
11327,86.003
11328,134.867
11329,141.987
11330,125.995
11331,130.009
11332,164.974
11333,160.067
11334,145.048
11335,75.422
11336,82.642
11337,142.086
11338,84.98
11339,99.643
11340,92.899
11341,140.007
11342,136.982
11343,84.281
11344,203.911
11345,89.875
11346,111.959
11347,119.999
11348,138.064
11349,128.981
11350,159.949
11351,83.903
11352,83.903
11353,149.042
11354,168.112
11355,168.112
11356,121.845
11357,145.062
11358,140.078
11359,140.954
11360,76.469
11361,140.055
11362,104.991
11363,143.043
11364,150.055
11365,122.803
11366,142.035
11367,149.042
11368,140.055
11369,150.007
11370,127.983
11371,113.47
11372,131.05
11373,142.007
11374,95.043
11375,81.012
11376,143.922
11377,109.412
11378,80.011
11379,132.01
11380,100.414
11381,139.948
11382,95.953
11383,76.972
11384,143.975
11385,96.004
11386,77.031
11387,95.879
11388,140.042
11389,100.051
11390,142.096
11391,164.02
11392,74.559
11393,83.226
11394,126.003
11395,135.337
11396,
11397,140.065
11398,102.001
11399,130.032
11400,162.956
11401,
11402,117.072
11403,127.08
11404,131.05
11405,94.577
11406,84.143
11407,116.971
11408,130.007
11409,96.459
11410,112.001
11411,126.008
11412,144.994
11413,173.962
11414,128.009
11415,125.983
11416,125.009
11417,99.027
11418,123.951
11419,157.083
11420,126.178
11421,139.833
11422,134.923
11423,140.071
11424,142.094
11425,174.034
11426,82.52
11427,119.499
11428,97.949
11429,95.005
11430,152.984
11431,130.985
11432,130.021
11433,131.036
11434,130.346
11435,147.125
11436,147.026
11437,129.953
11438,81.114
11439,120.012
11440,105.989
11441,89.984
11442,123.146
11443,130.117
11444,128.112
11445,83.903
11446,155.055
11447,121.949
11448,141.99
11449,140.016
11450,150.06
11451,100.298
11452,150.992
11453,105.052
11454,146.036
11455,142.047
11456,125.035
11457,120.017
11458,127.998
11459,140.002
11460,79.94
11461,128.047
11462,115.007
11463,95.043
11464,174.006
11465,74.351
11466,143.931
11467,147.031
11468,139.954
11469,133.952
11470,123.017
11471,81.956
11472,77.878
11473,139.63
11474,74.949
11475,82.433
11476,170.142
11477,155.005
11478,118.836
11479,143.922
11480,
11481,126.018
11482,123.951
11483,155.008
11484,117.384
11485,150.133
11486,79.992
11487,131.965
11488,80.064
11489,150.133
11490,126.018
11491,140.04
11492,163.882
11493,150.001
11494,134.923
11495,137.767
11496,82.494
11497,160.011
11498,162.005
11499,180.206
11500,96.459
11501,150.054
11502,123.009
11503,99.643
11504,119.099
11505,104.998
11506,98.43
11507,94.994
11508,97.988
11509,104.949
11510,130.117
11511,96.004
11512,120.033
11513,83.981
11514,174.034
11515,145.054
11516,129.954
11517,129.954
11518,
11519,79.165
